,Country_Name,Year,Life_Expectancy,Health_Expenditure,GDP_Per_Capita,Primary_School_Enrollment,Secondary_School_Enrollment,Tertiary_School_Enrollment,Unemployment,Education
0,Ireland,2011,80.74634146,0.4896726947276295,0.3701685171587085,0.5587639241078365,0.6882696089083306,0.5135903605558209,0.40898356089653226,0.5868746311906626
1,Malta,2011,80.74634146,0.24699621117310797,0.23385392716360262,0.5367910243898477,0.5422740719392681,0.3014574361967227,0.1667507814802364,0.46017417750861284
2,Israel,2011,81.65609756,0.22058505369716128,0.2503839713543322,0.5874606103504271,0.604178681700789,0.5043344136618314,0.18728794903591492,0.5653245685710159
3,Hungary,2012,75.06341463,0.1725036831807547,0.18344146346208345,0.5213848095841124,0.5730870407686269,0.4652456348339094,0.291579734865124,0.5199058283955496
4,Argentina,2004,74.28,0.08586725829693717,0.11564291533639268,0.6849666857246731,0.5500577726153592,0.49593846645039746,0.3595718248424373,0.5769876415968099
5,Argentina,2008,74.952,0.13543067754119356,0.14982763551444286,0.7132735121807067,0.5418264467732071,0.5155618735814202,0.2061382024940712,0.5902206108451113
6,Hungary,2002,72.34878049,0.10247667663476695,0.15837454897526812,0.5144552778322212,0.5862640835534142,0.33618852719216746,0.14597070304486476,0.4789692961926009
7,El Salvador,2001,69.16199999999999,0.03948060947102247,0.04123460021213906,0.652805741368297,0.32654861813957087,0.153277964717273,0.182456629732683,0.377544108075047
8,Austria,2014,81.4902439,0.5137892173372077,0.3650671020177255,0.540987170881262,0.5834719186982567,0.6002779470136416,0.14628109205391504,0.5749123455310534
9,Kyrgyz Republic,2012,70.00243902,0.02290262910635239,0.018112769198841184,0.5559468596433682,0.5102928189245058,0.3316441881419856,0.2221328565129044,0.46596128890328653
10,Netherlands,2011,81.20487805,0.49091196441804585,0.3847886015602303,0.600582200092819,0.7682770176978173,0.5752475303434139,0.12894231991595453,0.6480355827113501
11,"Egypt, Arab Rep.",2010,70.34899999999999,0.040419678584767256,0.07808470038169266,0.5476601811898494,0.3841446979618895,0.23596880375951876,0.23094529411193268,0.3892578943037525
12,"Iran, Islamic Rep.",2009,73.457,0.10733143633489221,0.13947831146044776,0.5432658043511156,0.47004673460778945,0.285536987769843,0.3176796700518951,0.43294984224291605
13,Tunisia,2008,74.72,0.050459850291418175,0.07789330618762591,0.5731859942947843,0.536326561190788,0.25373264281031105,0.33045971236128613,0.45441506609862775
14,Latvia,2005,71.35609756,0.07960476148585455,0.14099337252300542,0.5736441988680967,0.603064770979165,0.5717422876266268,0.2653988207841091,0.5828170858246295
15,Algeria,2004,72.594,0.034214273207531724,0.09341171610789371,0.5944616350144662,0.43989039502159427,0.14235459519120533,0.47098640569081446,0.3922355417424219
16,El Salvador,2014,72.175,0.05468664337239388,0.05149537772346934,0.5881846791907898,0.4359224931224698,0.2088803399341425,0.10672092812150644,0.4109958374158007
17,United States,2007,77.98780488,0.7263574101628697,0.4208312914521583,0.5558647037258573,0.5537627506258619,0.634997286460629,0.1193552418626438,0.5815415802707827
18,Romania,2005,71.87889512,0.05133422347128783,0.115064171323535,0.6233610199113856,0.4720841517166105,0.35016798609593414,0.18824341485955776,0.4818710525746434
19,Qatar,2006,78.425,0.24113184522966524,0.9763726680616642,0.49411625519313757,0.5465796855425108,0.1285214201731049,0.018083719179420223,0.38973912030291774
20,Slovenia,2005,77.61219512,0.19157195295970247,0.22008659315518897,0.5299104409101941,0.5674303211190488,0.6009559503126218,0.17019208780463818,0.5660989041139549
21,Uruguay,2016,77.498,0.19653816827319892,0.16353106904665182,0.623037473862943,0.6890563715427568,0.4734975874223634,0.20622457395335808,0.595197144276021
22,France,2003,79.11463415,0.2875227226993413,0.29019932943747595,0.524203092677765,0.6036206894205247,0.3954521202235297,0.21879951776498166,0.5077586341072732
23,Finland,2011,80.47073171,0.3672845989764442,0.3351899346205294,0.5219668065720673,0.6381352014647007,0.7205499327872477,0.2046159359898078,0.6268839802746718
24,Netherlands,2008,80.25121951,0.4414898414329235,0.3941044692728253,0.6084438816182991,0.7181350277806924,0.4566456380083537,0.09323102080789034,0.5944081824691151
25,Tunisia,2011,75.206,0.06369798113617604,0.07908935014094175,0.6036511145887178,0.5326520426891962,0.2646083193637437,0.4894479938440047,0.4669704922138859
26,"Iran, Islamic Rep.",2011,74.352,0.11905363659981792,0.14836049744040736,0.5318941661174373,0.475426013496414,0.37781373276795666,0.33063515790517856,0.46171130412726935
27,East Asia & Pacific,2010,74.0129969,0.05815599528269691,0.09429470943799037,0.5439200051182427,0.4792040295208376,0.2112214925748528,0.1028114836478106,0.411448509071311
28,"Egypt, Arab Rep.",2012,70.736,0.043841616465071925,0.07776811918134599,0.572991419835018,0.44754104597046296,0.207816977416271,0.3346081936422259,0.4094498144072507
29,Brazil,2003,71.17,0.07473093709742422,0.0912147191958796,0.9361915603835839,0.5977657885406273,0.17339371594340208,0.26426521950383985,0.5691170216225377
30,Bulgaria,2014,74.46585366,0.14848098273498458,0.13094943179472382,0.4905558269262212,0.6125427332328343,0.5117968758584736,0.3029373957689534,0.5382984786725097
31,Jamaica,2002,74.14,0.030362022434035667,0.06192045384540938,0.4854264135844658,0.48575457373829106,0.13823170940160504,0.3776123538387609,0.3698042322414539
32,Hungary,2011,74.85853659,0.17232402579481623,0.18559038596085786,0.5246098101680389,0.5649122918440906,0.4738689058301111,0.2922841945107494,0.5211303359474135
33,Tunisia,2015,75.922,0.07904520870623935,0.08513785662789093,0.6722609531914375,0.5093494814527839,0.26476696526791704,0.4053506054221079,0.48212579997071286
34,Romania,2010,73.45853659,0.09685704803719586,0.14054836680393312,0.5241245926478071,0.5704986305858447,0.4845689959354904,0.18243503364248154,0.5263974063897141
35,Albania,2005,75.22800000000001,0.034537370333692995,0.0563419667304291,0.531317754513244,0.4424917666975302,0.17318646136151913,0.3751697054644237,0.3823319941907644
36,Finland,2006,79.21463415,0.27638424783180643,0.334037506578358,0.5042295572415518,0.659896641165145,0.7071006671216704,0.20293981995088153,0.6237422885094558
37,Togo,2006,55.052,0.0024631768536364663,0.003812366406181514,0.7046712087684434,0.25119347808772097,0.03463143175982643,0.1087398273182805,0.33016537287199693
38,"Egypt, Arab Rep.",2003,69.116,0.03334826821252664,0.05913503449149241,0.47707179655391974,0.4718078774900406,0.20729586492007115,0.2917686684343277,0.3853918463213439
39,Croatia,2008,75.91219512,0.16052584959356514,0.1839840001145257,0.46193327395901146,0.5751005439225796,0.37139364818122655,0.22484001180315494,0.4694758220209392
40,Malawi,2005,47.843999999999994,0.0021838079015519215,0.0013528686515472648,0.8340089955144291,0.11931417369735861,0.0,0.020013548987957604,0.3177743897372626
41,Ukraine,2001,67.83707317,0.022576852562813284,0.03844722265825737,0.7181813381157759,0.6064041052678036,0.3929732302778493,0.29314247778003705,0.5725195578871429
42,Mozambique,2015,57.206,0.0038504837864317748,0.003789074241033316,0.6120830130200373,0.15513546348128474,0.0470428983408645,0.08708255276946913,0.27142045828072886
43,Lithuania,2007,70.9,0.10860215338304097,0.1846511448881233,0.5356683622537735,0.6305623842822194,0.625895788489221,0.10931203343847266,0.5973755116750713
44,Italy,2004,80.7804878,0.24335932504864013,0.30794499331792036,0.545404092359906,0.5792908650442206,0.4711961916436418,0.20689934215647646,0.5319637163492561
45,Serbia,2015,75.28780488,0.12996750766589488,0.11435805933569952,0.5380898799954912,0.56407199824294,0.4410138656062395,0.4712482355415316,0.5143919146148902
46,Ukraine,2008,68.25146341,0.044844280694191246,0.06757790863198809,0.4931273376100448,0.5606392115886637,0.6162301398831073,0.16634052024701268,0.556665563027272
47,Mongolia,2009,66.916,0.025864721767478564,0.055725670754294354,0.6718977001420721,0.5702095244810528,0.3885048184401025,0.1527642414741096,0.5435373476877424
48,Ukraine,2012,70.94414634,0.05917353916821608,0.06385499706859457,0.5332458289877355,0.5626110435421273,0.6197772761070569,0.19780889682266703,0.5718780495456399
49,Albania,2008,75.91199999999999,0.04341416447511253,0.07083546042860049,0.4806071413701252,0.48277414319507683,0.24112391809445433,0.3470967531200342,0.40150173421988544
50,Seychelles,2011,72.72439024,0.07107966278784658,0.1832039142175716,0.6307656139403055,0.406623815538251,0.0154575595116728,0.10553334947676656,0.3509489963300764
51,Greece,2012,80.63414634,0.2248427074680428,0.19836052641006874,0.5159638392100033,0.6152231700170074,0.8641681246726355,0.6542338846391196,0.6651183779665488
52,Slovenia,2004,77.20731707,0.1810747303107016,0.21176437620001598,0.5142240429444925,0.5674355705237759,0.548467124966882,0.15685871991142822,0.5433755794783834
53,Italy,2000,79.77804878,0.20569950908733112,0.30041332138126475,0.564086083965582,0.5406412478392382,0.3763313588697025,0.2872288319896692,0.4936862302248408
54,France,2005,80.16341463,0.3160447779057181,0.2990646876539718,0.5715370874559391,0.629605761280015,0.4073971113778187,0.22384674641813362,0.536179986704591
55,Israel,2006,80.55365854,0.18642278763622286,0.22555074595556573,0.5630877220063105,0.6252932132779351,0.44135847594931144,0.28359049674375814,0.5432464704111857
56,Switzerland,2016,83.60243902,0.7966322599217147,0.47711062048120517,0.57146204020867,0.6022811191030959,0.43917680860909286,0.12733907454443807,0.5376399893069529
57,Cambodia,2007,64.697,0.008525757789547594,0.013631596911710175,0.8072617097570562,0.21424862126977146,0.05204348744446249,0.028531789821012406,0.35785127282376333
58,Mexico,2011,75.01100000000001,0.08757769678021264,0.13259213869577754,0.6314967914509102,0.5091189612970463,0.21249821437510452,0.13413800556571676,0.45103798904102027
59,"Korea, Rep.",2008,79.51707317,0.163091700133868,0.23377766997767954,0.5537287514230035,0.5535468769573881,0.7905475733205054,0.08097187789564819,0.632607733900299
60,Georgia,2003,70.34899999999999,0.024798563327453973,0.03153662936275706,0.594621580094911,0.5563063140423327,0.34612705591050996,0.30526398121450604,0.49901831668258456
61,India,2000,62.505,0.00594131343898344,0.016801744240055778,0.46627423421849823,0.22838468493299657,0.06878761258593893,0.06830248017395116,0.25448217724581124
62,Ecuador,2013,75.707,0.09353961645356665,0.08324092313743489,0.6399124414931052,0.5993433966798228,0.30392335365384643,0.07780318031721546,0.5143930639422581
63,Ukraine,2005,67.95682927,0.03926818381827746,0.05511064698055418,0.5898777613375675,0.5571243786827248,0.5327463765550199,0.18839456168793012,0.5599161721917708
64,New Zealand,2014,81.40487805,0.34977492390336684,0.284249973021616,0.500296126891795,0.6853591056206804,0.5912933540567568,0.1498519491164877,0.5923161955230775
65,Mongolia,2010,67.38,0.02331861823688473,0.05853828483042028,0.7859296058851665,0.5306944683782017,0.4062708704448251,0.17137427388433485,0.5742983149027311
66,Norway,2008,80.59268293,0.4998507865527669,0.5356023063888828,0.5169855582286413,0.667150216771252,0.5501794934563715,0.06342527240779469,0.5781050894854216
67,Australia,2015,82.4,0.44685236816479684,0.36344752754802745,0.5406997774986215,0.956144787914652,0.9013327782125682,0.15800852471685578,0.7993924478752805
68,Italy,2008,81.48536585,0.3063521509394217,0.3123054598145743,0.5678579443959814,0.5927905193936017,0.5024875128351328,0.17606524436380921,0.5543786588749052
69,Slovak Republic,2016,77.16585366,0.21819786074048664,0.23930176810100692,0.502640667890035,0.5289640442347247,0.3609524736856885,0.25560663149345564,0.4641857286034828
70,Malta,2015,81.89756098,0.34178641041133206,0.2832142237611952,0.560495393073921,0.5526592739062267,0.35581429989463287,0.13978445474336235,0.4896563222915935
71,East Asia & Pacific,2013,74.84821439,0.07874968660311703,0.11048130241408448,0.5492718182861404,0.4898368608144964,0.26347986547681984,0.09727957960811184,0.43419618152581885
72,Greece,2002,78.64146341,0.18695020559753103,0.21746469052037498,0.4979079183477827,0.5715140987669667,0.49168494007015523,0.26382256414880917,0.5203689857283016
73,El Salvador,2004,69.908,0.04073587251473555,0.04237312350773693,0.708983531242098,0.382913485727225,0.169049153216994,0.15789516460232417,0.42031539006210566
74,Barbados,2011,78.456,0.1129236232637959,0.13102373253305014,0.5070259050098862,0.6092187583135829,0.4954803849868323,0.2966269634912853,0.5372416827701004
