LE,Predicted LE,Error,Health_Expenditure,GDP_Per_Capita,Education,Unemployment,centroid#,centroid_Health_Expenditure,centroid_GDP_Per_Capita,centroid_Education,centroid_Unemployment
78.09899999999998,87.91482054567913,9.81582054567916,0.10403004198048392,0.14943704065389307,0.5118884714378528,0.2220518776456513,1,0.05217362476206104,0.08116870459024754,0.39702028501521597,0.20158749440052642
72.72439024,61.54386908810165,11.180521151898354,0.07107966278784658,0.1832039142175716,0.3509489963300764,0.10553334947676657,1,0.05217362476206104,0.08116870459024754,0.39702028501521597,0.20158749440052642
64.898,41.23618368291047,23.661816317089524,0.008689501032451604,0.01704549688403539,0.2235451333233021,0.2742247464354393,1,0.05217362476206104,0.08116870459024754,0.39702028501521597,0.20158749440052642
69.672,61.43362553397353,8.238374466026464,0.01973270813619651,0.029631512028694868,0.3502086660235455,0.13927163142721238,1,0.05217362476206104,0.08116870459024754,0.39702028501521597,0.20158749440052642
75.296,72.95779267983472,2.3382073201652815,0.07476456461123655,0.13360706378756398,0.4251292802566395,0.09085044515032932,1,0.05217362476206104,0.08116870459024754,0.39702028501521597,0.20158749440052642
59.932,53.8040578727778,6.127942127222205,0.011491941291532394,0.013437137448717835,0.2987787742659613,0.2537118904698093,1,0.05217362476206104,0.08116870459024754,0.39702028501521597,0.20158749440052642
67.186,72.63347441865984,5.447474418659837,0.00838337381375134,0.06958419555321495,0.40947345049099226,0.08369523023330687,1,0.05217362476206104,0.08116870459024754,0.39702028501521597,0.20158749440052642
75.01100000000002,77.10866021842503,2.0976602184250055,0.08757769678021264,0.13259213869577754,0.4510379890410202,0.13413800556571676,1,0.05217362476206104,0.08116870459024754,0.39702028501521597,0.20158749440052642
73.905,76.26876140854402,2.363761408544022,0.1171009500692002,0.14616158541655833,0.44140655817233415,0.3595151447986669,1,0.05217362476206104,0.08116870459024754,0.39702028501521597,0.20158749440052642
66.771,66.89611551687629,0.12511551687629208,0.005914145278811681,0.00922632827654783,0.38460559679958295,0.05398125233529151,1,0.05217362476206104,0.08116870459024754,0.39702028501521597,0.20158749440052642
51.346,43.333718709750954,8.012281290249042,0.01515512006358921,0.037793043764446234,0.24546840670520434,0.09634843733136464,1,0.05217362476206104,0.08116870459024754,0.39702028501521597,0.20158749440052642
70.34899999999999,88.56000534570182,18.211005345701835,0.024798563327453973,0.031536629362757064,0.4990183166825846,0.30526398121450604,1,0.05217362476206104,0.08116870459024754,0.39702028501521597,0.20158749440052642
71.896,94.60407136736157,22.70807136736157,0.08925760688292593,0.09763987345489901,0.5502725288939484,0.2528400933991629,1,0.05217362476206104,0.08116870459024754,0.39702028501521597,0.20158749440052642
73.41219512,88.10044589120851,14.688250771208502,0.09229632534172266,0.11971627050709807,0.5152107828764335,0.17858616884512776,1,0.05217362476206104,0.08116870459024754,0.39702028501521597,0.20158749440052642
