LE,Predicted LE,Error,Health_Expenditure,GDP_Per_Capita,Education,Unemployment,centroid#,centroid_Health_Expenditure,centroid_GDP_Per_Capita,centroid_Education,centroid_Unemployment
63.653,60.70001935673352,2.9529806432664785,0.0026878010035699443,0.005751882053202717,0.35412614521428226,0.062078438707848474,1,0.02691476835892937,0.04939021711147099,0.3575322241796369,0.11897302177170048
71.059,79.39647260365564,8.337472603655641,0.033616634074087624,0.06053501998778513,0.404647801629578,0.2153852001228152,1,0.02691476835892937,0.04939021711147099,0.3575322241796369,0.11897302177170048
70.124,77.57263298477825,7.448632984778257,0.04281299877363337,0.043448553355475324,0.4191213640468517,0.18947418568470065,1,0.02691476835892937,0.04939021711147099,0.3575322241796369,0.11897302177170048
71.667,73.710201715476,2.043201715476002,0.02515024515104739,0.061332329951674765,0.3977346592087669,0.12482354268214395,1,0.02691476835892937,0.04939021711147099,0.3575322241796369,0.11897302177170048
51.222,50.73755100226977,0.4844489977302331,0.006704275630953168,0.015926008170123213,0.2373102936191545,0.19595194251286133,1,0.02691476835892937,0.04939021711147099,0.3575322241796369,0.11897302177170048
74.29512195,74.75360342004416,0.4584814700441626,0.08571019379237306,0.2024881556875168,0.38006894132794905,0.1066453547208156,1,0.02691476835892937,0.04939021711147099,0.3575322241796369,0.11897302177170048
71.067,67.49105562842013,3.5759443715798653,0.01964612275763952,0.038207959094775264,0.30418379046509275,0.2869103474663696,1,0.02691476835892937,0.04939021711147099,0.3575322241796369,0.11897302177170048
74.493,78.1446051596895,3.6516051596895096,0.06539896780082331,0.17045138204826735,0.4130378840801223,0.082321407878116,1,0.02691476835892937,0.04939021711147099,0.3575322241796369,0.11897302177170048
74.683,77.94241323709446,3.2594132370944493,0.07267668501332604,0.1769175264584907,0.415715442366618,0.07692328147049463,1,0.02691476835892937,0.04939021711147099,0.3575322241796369,0.11897302177170048
73.452,81.91232826694971,8.460328266949716,0.045124690588358864,0.0591832857010552,0.4276855202808053,0.21994930972287136,1,0.02691476835892937,0.04939021711147099,0.3575322241796369,0.11897302177170048
73.20093378,70.41299680626662,2.7879369737333803,0.0440377645257204,0.08078868980251991,0.3865693435027515,0.10916697847526116,1,0.02691476835892937,0.04939021711147099,0.3575322241796369,0.11897302177170048
70.63600000000002,80.32128092640293,9.68528092640291,0.032121754086111155,0.06013519690584292,0.4060915495653965,0.22429210450644532,1,0.02691476835892937,0.04939021711147099,0.3575322241796369,0.11897302177170048
64.969,31.826353133293736,33.14264686670626,0.008641925575615406,0.028425602847259476,0.18652119062168207,0.009041860183503874,1,0.02691476835892937,0.04939021711147099,0.3575322241796369,0.11897302177170048
68.671,72.64914381182118,3.9781438118211696,0.038959551487433484,0.0334182911422208,0.4248944954238264,0.10202456504999824,1,0.02691476835892937,0.04939021711147099,0.3575322241796369,0.11897302177170048
66.152,81.34966795002956,15.197667950029555,0.0169383888841174,0.053215377661159434,0.4082132428525867,0.2164648241195857,1,0.02691476835892937,0.04939021711147099,0.3575322241796369,0.11897302177170048
70.581,74.802500141129,4.221500141128999,0.044492693193678434,0.03586457363665708,0.4243056379264439,0.14515018057841728,1,0.02691476835892937,0.04939021711147099,0.3575322241796369,0.11897302177170048
74.305,76.47167621034785,2.1666762103478447,0.06536111937231867,0.1610609991209188,0.4029460690549201,0.09419728466313858,1,0.02691476835892937,0.04939021711147099,0.3575322241796369,0.11897302177170048
69.04,78.38877159237748,9.348771592377474,0.022268646051876468,0.053445352131518825,0.38454158099319896,0.2394068404072511,1,0.02691476835892937,0.04939021711147099,0.3575322241796369,0.11897302177170048
