LE,Predicted LE,Error,Health_Expenditure,GDP_Per_Capita,Education,Unemployment
82.04634146,66.95869957611282,15.087641883887173,0.31922179864027,0.2616690532094857,0.4790846885806919,0.1491151082505744
66.709,40.95611706718121,25.752882932818792,0.01672127018329737,0.04125930325152035,0.2712554787801923,0.09446719067582653
81.96829268,74.33149543877572,7.636797241224286,0.432968351753125,0.3074623403620901,0.537177399769193,0.2483191502304528
81.1902439,77.2927413228002,3.897502577199802,0.5251165789725926,0.3651246281505454,0.5815536136319842,0.14906113091309434
71.96097561,88.88964501113546,16.92866940113545,0.07001475729999593,0.13594370489273006,0.5792406699780583,0.2829805037477815
74.426,59.1665710550113,15.259428944988699,0.06266686940313948,0.09197746486653842,0.36667650701943627,0.3724706326519503
80.63170732,58.69002635833246,21.941680961667544,0.6154721414540814,0.7633023760650636,0.4097856586576503,0.11230258905553818
82.40731707,81.45070529943273,0.9566117705672781,0.6276348139504175,0.5325354686327886,0.6094799406859421,0.12088830639851265
79.87073171,89.26213621904193,9.391404509041934,0.3466911104602961,0.3281855513870984,0.6211102030685501,0.2211719723751616
74.696,57.73204053006688,16.963959469933116,0.037105661228525454,0.05028633452829888,0.37446502561838296,0.2350883444201691
80.81219512,76.60079584317367,4.211399276826327,0.3409263716076263,0.30436391428638365,0.5352668205549754,0.22261327285970964
55.25100000000001,31.984226878239944,23.266773121760068,0.0058309402527879275,0.009799999259523741,0.19711349747057932,0.2124162148468944
82.54390244,77.2195177780578,5.32438466194219,0.33160342367839885,0.28160442666645,0.5299688498114978,0.3156823540438036
72.57073171,65.04930506584603,7.521426644153976,0.04614268349114881,0.11268842365314514,0.4184920227295575,0.22335551916519453
74.056,71.1691270910329,2.886872908967092,0.06475508741442848,0.058781413220551776,0.4494037958892077,0.4312805004775676
68.30199999999999,63.45854587726778,4.843454122732211,0.035384072796320463,0.030502336873518637,0.42996454806214496,0.13144435104035276
70.428,59.1989765484338,11.2290234515662,0.09331700349170076,0.20382219881320315,0.3736765564352474,0.21943378367344035
74.484,69.99121914640705,4.492780853592947,0.07001489063405454,0.08626854004708166,0.3853087281179847,0.8631440487507742
74.40899999999998,59.89976586272607,14.509234137273907,0.036603924830840455,0.07371442904234639,0.401275813609752,0.10526343704030973
79.02682927,85.82626278857069,6.7994335185706944,0.2701865909224752,0.22245928902221784,0.5894621487463231,0.28528822166644235
73.15121951,79.5208880875914,6.369668577591398,0.13698635835755954,0.19111643726181296,0.5308297287835434,0.1944917486983836
81.0902439,70.45096562462251,10.639278275377492,0.5230626909977266,0.3602029969942917,0.536594207412348,0.1290313812339942
73.0804878,89.08206095828467,16.00157315828467,0.10198215495233688,0.1501079000284111,0.5632287074310989,0.4673345826894984
70.57878049,83.49330400190314,12.914523511903141,0.1326379957853261,0.20831146888506424,0.5610163091674053,0.1419086058818153
75.179,64.35282622066197,10.826173779338035,0.08581634933628897,0.37197232059097496,0.3931618656071916,0.1063910151465602
76.1097561,76.1172932960486,0.007537196048602368,0.20431270924240486,0.21390715409168803,0.4973745698108975,0.3714800699462288
67.382,56.54955216618293,10.832447833817078,0.007566824663629211,0.010078114607338592,0.38716339698010455,0.062078438707848474
74.20731707,79.75131063309631,5.543993563096308,0.16198117865545614,0.18193445633313332,0.5274583373809997,0.29613843910658044
74.962,79.83443144820467,4.872431448204665,0.059675897598535074,0.08297234574415151,0.5206812601785505,0.2988671902711075
82.91707317,84.297574205373,1.3805010353730012,0.3477985174590407,0.3384857157335325,0.5928243832483059,0.1565510207611307
75.69512195,79.51568389196855,3.820561941968549,0.12637032519026078,0.1697568400491508,0.5294479377312183,0.21502890335254307
81.27073171,87.17778911908601,5.907057409086008,0.21661633517659135,0.26698331121855395,0.6040441762720778,0.07827281147995306
73.48292683,89.40796901290871,15.925042182908712,0.10615056174172137,0.14711144131168702,0.560530243996818,0.5204413337633687
82.05609756,81.5171488447677,0.5389487152322943,0.25154847389975193,0.25672238457148444,0.5642092234285451,0.16215968322493549
69.271,60.83020014904153,8.44079985095847,0.032487580938911194,0.06056834916342348,0.3886509917480028,0.2731451222227438
73.70243902,79.5386028408888,5.8361638208888,0.14665647941228238,0.19314212427179706,0.5315106622410378,0.2055875924370899
75.01219512,66.08090847164547,8.93128664835453,0.10556524462330193,0.16734920774965167,0.4357019781917191,0.17845661807996624
75.97399999999998,62.425598107742374,13.548401892257601,0.038883219495951735,0.07992428892914867,0.4179188523920668,0.10907451512382277
75.296,63.24885655525583,12.04714344474418,0.07476456461123655,0.13360706378756398,0.4251292802566395,0.09085044515032932
82.52439024,74.69265254820809,7.831737691791915,0.4832945859937505,0.3135104549558333,0.5482194378401528,0.26604119497338297
78.84146341,79.34428101155247,0.502817601552465,0.1965479704796766,0.2298456181320813,0.5303092714095148,0.2486403372711085
