,Series,k,delta,centroidNum,Mean,stdDev,count
129,9,16,1,1,8.428603488452746,10.768545716019782,29
130,9,16,1,2,4.217533477317712,3.987230174150438,26
131,9,16,1,3,6.333191926241024,4.040238173293827,6
132,9,16,1,4,6.391406781888375,4.09136436363335,15
133,9,16,1,5,7.009765261276917,9.440580719266471,2
134,9,16,1,6,6.1394366095278645,5.432640567240255,9
135,9,16,1,7,,,0
136,9,16,1,8,,,0
137,9,16,1,9,4.417688763029352,2.451117717431897,8
138,9,16,1,10,4.542929034278886,2.617121210058472,9
139,9,16,1,11,,,0
140,9,16,1,12,,,0
141,9,16,1,13,,,0
142,9,16,1,14,5.148238846164375,1.677745185093458,2
143,9,16,1,15,,,0
144,9,16,1,16,,,0
