,Series,k,Mean,stdDev
3471,1,30,2.181852935,2.447672268
3472,2,30,1.753712964,1.681006312
3473,3,30,1.924094343,1.71244191
3474,4,30,2.173135716,1.790960893
3475,5,30,2.081377571,1.940855635
3476,6,30,2.169434318,2.790837996
3477,7,30,2.340004725,3.538672621
3478,8,30,2.426491251,3.193334333
3479,9,30,2.233859573,1.743932992
3480,10,30,2.026416869,1.83143184
3481,1,31,2.180759024,2.436374293
3482,2,31,1.744487072,1.679203515
3483,3,31,1.902223977,1.707113936
3484,4,31,2.189991241,1.815737546
3485,5,31,2.097377916,1.932704138
3486,6,31,2.176894561,2.803303354
3487,7,31,2.347719489,3.565431457
3488,8,31,2.410111914,3.1995167
3489,9,31,2.218963082,1.741873739
3490,10,31,2.01090703,1.835203628
3491,1,32,2.176513941,2.465074629
3492,2,32,1.73707362,1.663145088
3493,3,32,1.914607815,1.726383778
3494,4,32,2.189495655,1.822941041
3495,5,32,2.102831647,1.96390021
3496,6,32,2.160398501,2.790950827
3497,7,32,2.344367722,3.566452025
3498,8,32,2.401645598,3.200175868
3499,9,32,2.211950053,1.73811003
3500,10,32,2.01684313,1.848707371
3501,1,33,2.169540893,2.479389439
3502,2,33,1.733369291,1.668170566
3503,3,33,1.91714107,1.735595021
3504,4,33,2.194248287,1.837682266
3505,5,33,2.108999375,1.972237346
3506,6,33,2.161260137,2.804279879
3507,7,33,2.348304757,3.573422765
3508,8,33,2.391226392,3.208566176
3509,9,33,2.200644899,1.740610748
3510,10,33,2.019697773,1.842332965
3511,1,34,2.165512204,2.472415879
3512,2,34,1.732068088,1.647752607
3513,3,34,1.926463424,1.736850863
3514,4,34,2.204245545,1.846293399
3515,5,34,2.119344521,1.983960092
3516,6,34,2.163631618,2.793981206
3517,7,34,2.341477729,3.588626606
3518,8,34,2.39027021,3.230134327
3519,9,34,2.194244102,1.742357866
3520,10,34,2.018432912,1.845214118
3521,1,35,2.174900223,2.496049545
3522,2,35,1.739943744,1.67284754
3523,3,35,1.927869052,1.759493939
3524,4,35,2.201453547,1.849052175
3525,5,35,2.118717236,1.978781391
3526,6,35,2.159679322,2.800526134
3527,7,35,2.350775109,3.606057794
3528,8,35,2.400090066,3.242733255
3529,9,35,2.182970822,1.737912628
3530,10,35,2.015785014,1.841999771
3531,1,36,2.165523252,2.490437056
3532,2,36,1.730184195,1.685436349
3533,3,36,1.929834711,1.76967395
3534,4,36,2.201109523,1.863297935
3535,5,36,2.11797578,1.994654431
3536,6,36,2.172946141,2.80359727
3537,7,36,2.351055356,3.606289987
3538,8,36,2.406092506,3.249007047
3539,9,36,2.194176185,1.727410002
3540,10,36,2.031024333,1.8456262
3541,1,37,2.163864537,2.510522454
3542,2,37,1.721247042,1.673700641
3543,3,37,1.931518473,1.775547193
3544,4,37,2.210404521,1.878152242
3545,5,37,2.118591823,2.00206142
3546,6,37,2.183417534,2.794348204
3547,7,37,2.3505541,3.610343706
3548,8,37,2.401066368,3.263744013
3549,9,37,2.187740047,1.723791703
3550,10,37,2.011475798,1.826648886
3551,1,38,2.163558541,2.507473745
3552,2,38,1.729130876,1.668127379
3553,3,38,1.931066496,1.795832035
3554,4,38,2.209660894,1.884076297
3555,5,38,2.108174862,2.020441202
3556,6,38,2.18347784,2.801702243
3557,7,38,2.337666142,3.584327428
3558,8,38,2.4019147,3.260262161
3559,9,38,2.180241757,1.725348612
3560,10,38,2.00786554,1.83532862
3561,1,39,2.15682968,2.511092299
3562,2,39,1.731546325,1.668167504
3563,3,39,1.923680076,1.799336924
3564,4,39,2.214005244,1.8858326
3565,5,39,2.102835116,2.024604934
3566,6,39,2.196263249,2.803429562
3567,7,39,2.345318237,3.591732742
3568,8,39,2.403778772,3.270488585
3569,9,39,2.165019829,1.721664662
3570,10,39,2.01548406,1.831521536
3571,1,40,2.158381919,2.521397496
3572,2,40,1.730308381,1.663617534
3573,3,40,1.914668018,1.785324705
3574,4,40,2.207909424,1.891652721
3575,5,40,2.103229253,2.041858111
3576,6,40,2.209163555,2.815210945
3577,7,40,2.338631741,3.602198008
3578,8,40,2.395437968,3.280443388
3579,9,40,2.174321381,1.72126717
3580,10,40,2.011963343,1.83653545
3581,1,41,2.156411716,2.541200634
3582,2,41,1.742680053,1.70249306
3583,3,41,1.909153704,1.779385698
3584,4,41,2.214204739,1.898974588
3585,5,41,2.103504938,2.061495889
3586,6,41,2.207179047,2.822396849
3587,7,41,2.335760707,3.596168275
3588,8,41,2.392824857,3.283385202
3589,9,41,2.178492875,1.713951793
3590,10,41,2.015805687,1.834415975
3591,1,42,2.156554574,2.541661091
3592,2,42,1.745176211,1.698559627
3593,3,42,1.902160065,1.797279416
3594,4,42,2.219542048,1.903728622
3595,5,42,2.102453685,2.071807097
3596,6,42,2.201821557,2.811888372
3597,7,42,2.325662305,3.599220219
3598,8,42,2.396416045,3.296486429
3599,9,42,2.179654645,1.722981058
3600,10,42,2.017466003,1.844483137
3601,1,43,2.153711824,2.548381398
3602,2,43,1.752236719,1.705550376
3603,3,43,1.91111882,1.805102785
3604,4,43,2.232425873,1.912969081
3605,5,43,2.101913711,2.093291967
3606,6,43,2.213891328,2.821157899
3607,7,43,2.326986754,3.597306479
3608,8,43,2.394843707,3.292255886
3609,9,43,2.172420672,1.723587458
3610,10,43,2.027680999,1.84812867
3611,1,44,2.1421654,2.539556024
3612,2,44,1.752769324,1.704478851
3613,3,44,1.916429322,1.814615639
3614,4,44,2.242547203,1.928822353
3615,5,44,2.098870283,2.094262562
3616,6,44,2.220461805,2.825594187
3617,7,44,2.339740847,3.604929874
3618,8,44,2.40026813,3.303998486
3619,9,44,2.167105479,1.722916433
3620,10,44,2.034497235,1.85345239
3621,1,45,2.137301958,2.536021575
3622,2,45,1.745615583,1.719597098
3623,3,45,1.91218544,1.815647583
3624,4,45,2.25760486,1.937441424
3625,5,45,2.093908808,2.105768153
3626,6,45,2.237554802,2.834310899
3627,7,45,2.339755056,3.608061552
3628,8,45,2.408605844,3.301428239
3629,9,45,2.174323118,1.730177972
3630,10,45,2.038331518,1.854353304
3631,1,46,2.130442028,2.549509498
3632,2,46,1.738324446,1.721594092
3633,3,46,1.915993797,1.818061746
3634,4,46,2.270429094,1.954129745
3635,5,46,2.095242529,2.096759644
3636,6,46,2.247174589,2.840716852
3637,7,46,2.333159703,3.620268688
3638,8,46,2.419133604,3.310200563
3639,9,46,2.166748574,1.736934498
3640,10,46,2.039608911,1.848127986
3641,1,47,2.130302691,2.568007674
3642,2,47,1.738178959,1.726016562
3643,3,47,1.919088521,1.828490675
3644,4,47,2.271297476,1.964093027
3645,5,47,2.095858915,2.104389858
3646,6,47,2.26123398,2.854450883
3647,7,47,2.342474433,3.631193041
3648,8,47,2.422115982,3.313632936
3649,9,47,2.161660848,1.740674784
3650,10,47,2.032222545,1.857462918
3651,1,48,2.13212963,2.570531817
3652,2,48,1.747517754,1.725403881
3653,3,48,1.925749626,1.837013825
3654,4,48,2.265589565,1.964933744
3655,5,48,2.097134108,2.12029686
3656,6,48,2.266525858,2.868784781
3657,7,48,2.361829388,3.623594677
3658,8,48,2.414930683,3.315562546
3659,9,48,2.165743326,1.751233243
3660,10,48,2.051459673,1.856575106
3661,1,49,2.127670149,2.573681135
3662,2,49,1.750089172,1.731121692
3663,3,49,1.926316381,1.847077578
3664,4,49,2.277354675,1.982398462
3665,5,49,2.098498693,2.143478088
3666,6,49,2.264908142,2.866869901
3667,7,49,2.353384191,3.619994051
3668,8,49,2.414027718,3.323603943
3669,9,49,2.172681079,1.746780596
3670,10,49,2.054694245,1.858457582
3671,1,50,2.118824594,2.572485755
3672,2,50,1.760997049,1.749351906
3673,3,50,1.928312988,1.852955231
3674,4,50,2.279599258,1.994654325
3675,5,50,2.10106883,2.158995143
3676,6,50,2.258076026,2.869322099
3677,7,50,2.359043904,3.631337633
3678,8,50,2.406877916,3.326605338
3679,9,50,2.174967717,1.752047007
3680,10,50,2.062299871,1.866269074
3681,1,51,2.122812423,2.578685697
3682,2,51,1.772454402,1.753114695
3683,3,51,1.924344871,1.846800756
3684,4,51,2.277080394,2.008391843
3685,5,51,2.102079066,2.164370609
3686,6,51,2.257169673,2.879337154
3687,7,51,2.367338595,3.629782641
3688,8,51,2.407420343,3.328007445
3689,9,51,2.17514151,1.760477349
3690,10,51,2.062750447,1.869105945
3691,1,52,2.13525987,2.587852455
3692,2,52,1.774422553,1.759992441
3693,3,52,1.926117942,1.849961433
3694,4,52,2.280031725,2.02234063
3695,5,52,2.107389807,2.166215503
3696,6,52,2.271337759,2.87803746
3697,7,52,2.371176177,3.628226187
3698,8,52,2.411225772,3.324133412
3699,9,52,2.180161411,1.759015759
3700,10,52,2.068098097,1.872690679
3701,1,53,2.126216733,2.563987977
3702,2,53,1.784789553,1.780221104
3703,3,53,1.925378984,1.851869224
3704,4,53,2.28126034,2.040074276
3705,5,53,2.109063736,2.176476902
3706,6,53,2.270515037,2.888787774
3707,7,53,2.379672669,3.638106885
3708,8,53,2.409867036,3.335737524
3709,9,53,2.181395708,1.759145774
3710,10,53,2.067846334,1.873546066
3711,1,54,2.127146261,2.569533386
3712,2,54,1.784035938,1.786313823
3713,3,54,1.912748842,1.842889751
3714,4,54,2.286734769,2.053536575
3715,5,54,2.110419451,2.19251393
3716,6,54,2.277736883,2.885781763
3717,7,54,2.379198212,3.637950577
3718,8,54,2.415326302,3.339912357
3719,9,54,2.179286579,1.763968033
3720,10,54,2.071979762,1.871316715
3721,1,55,2.132965052,2.575596628
3722,2,55,1.800721609,1.788935111
3723,3,55,1.918765569,1.846505268
3724,4,55,2.277504893,2.063485385
3725,5,55,2.119230521,2.198675777
3726,6,55,2.275139465,2.891452148
3727,7,55,2.384705675,3.640716731
3728,8,55,2.418821485,3.340937134
3729,9,55,2.181889052,1.762866161
3730,10,55,2.079967349,1.876130369
3731,1,56,2.121039474,2.578093308
3732,2,56,1.800546351,1.792432047
3733,3,56,1.928166249,1.852274341
3734,4,56,2.283004438,2.07826323
3735,5,56,2.122181119,2.213394702
3736,6,56,2.2744903,2.89062721
3737,7,56,2.386852093,3.650552305
3738,8,56,2.419508045,3.348137484
3739,9,56,2.184913408,1.76601486
3740,10,56,2.077266828,1.876451999
3741,1,57,2.112269611,2.579458386
3742,2,57,1.808861123,1.789654001
3743,3,57,1.92758584,1.852597419
3744,4,57,2.284828173,2.082777845
3745,5,57,2.116070549,2.210007324
3746,6,57,2.279620802,2.898749281
3747,7,57,2.393696418,3.653727497
3748,8,57,2.420030425,3.34358063
3749,9,57,2.185833575,1.765351686
3750,10,57,2.082555436,1.877597682
3751,1,58,2.116898499,2.595723268
3752,2,58,1.803898321,1.788529091
3753,3,58,1.935901818,1.843893047
3754,4,58,2.288610127,2.088763812
3755,5,58,2.105821802,2.229833079
3756,6,58,2.287589631,2.902220751
3757,7,58,2.392659669,3.654582133
3758,8,58,2.415519826,3.346936877
3759,9,58,2.195861382,1.782594149
3760,10,58,2.088782585,1.885151028
3761,1,59,2.108759098,2.606467892
3762,2,59,1.812049435,1.791622578
3763,3,59,1.940867919,1.848605976
3764,4,59,2.291431047,2.102056231
3765,5,59,2.107029196,2.237845283
3766,6,59,2.291370658,2.908907875
3767,7,59,2.388493564,3.661096315
3768,8,59,2.414631224,3.346973828
3769,9,59,2.199240586,1.787949902
3770,10,59,2.094805112,1.895004412
3771,1,60,2.115856283,2.609492449
3772,2,60,1.817029784,1.793872586
3773,3,60,1.937831397,1.851928587
3774,4,60,2.284429024,2.096632727
3775,5,60,2.101373455,2.240831893
3776,6,60,2.292781386,2.915904394
3777,7,60,2.392771419,3.667905334
3778,8,60,2.416436356,3.346707756
3779,9,60,2.192035313,1.778097223
3780,10,60,2.10161425,1.904221795
3781,1,61,2.121951946,2.610039059
3782,2,61,1.818952476,1.795637152
3783,3,61,1.940157325,1.844685854
3784,4,61,2.290901077,2.100297533
3785,5,61,2.113864758,2.25853527
3786,6,61,2.291484138,2.91127326
3787,7,61,2.39416545,3.671009887
3788,8,61,2.418254556,3.352054252
3789,9,61,2.197134755,1.77514583
3790,10,61,2.107322352,1.916551221
3791,1,62,2.12413569,2.619390877
3792,2,62,1.824485518,1.794645085
3793,3,62,1.947368974,1.855779721
3794,4,62,2.287979016,2.105885967
3795,5,62,2.109857964,2.262311551
3796,6,62,2.294549074,2.91525459
3797,7,62,2.39614247,3.679473313
3798,8,62,2.428915417,3.361184031
3799,9,62,2.199534283,1.783349902
3800,10,62,2.111078193,1.920693505
3801,1,63,2.128836375,2.634823194
3802,2,63,1.822740352,1.797055997
3803,3,63,1.948111576,1.859286894
3804,4,63,2.289795441,2.109773283
3805,5,63,2.103582631,2.252996445
3806,6,63,2.295292883,2.913578455
3807,7,63,2.402389152,3.684659518
3808,8,63,2.437496213,3.361181608
3809,9,63,2.191391254,1.774481846
3810,10,63,2.129198385,1.922790899
3811,1,64,2.129853196,2.64477448
3812,2,64,1.827262002,1.802611863
3813,3,64,1.954097638,1.868511814
3814,4,64,2.292690486,2.128139715
3815,5,64,2.107926159,2.257415257
3816,6,64,2.303136276,2.91970709
3817,7,64,2.399931722,3.686527543
3818,8,64,2.438668671,3.352759349
3819,9,64,2.190876086,1.789426384
3820,10,64,2.136637748,1.931289098
3821,1,65,2.13119505,2.651026339
3822,2,65,1.837794769,1.797600474
3823,3,65,1.954336007,1.859777125
3824,4,65,2.302272202,2.130466564
3825,5,65,2.110083766,2.266961158
3826,6,65,2.308302686,2.925820155
3827,7,65,2.4083241,3.684586053
3828,8,65,2.444131863,3.358798542
3829,9,65,2.189579542,1.790792179
3830,10,65,2.130895967,1.915730713
3831,1,66,2.12754892,2.661009133
3832,2,66,1.843813443,1.795826913
3833,3,66,1.953857301,1.863273323
3834,4,66,2.305905616,2.133461325
3835,5,66,2.104679091,2.275289371
3836,6,66,2.310490404,2.92633359
3837,7,66,2.414952278,3.685228411
3838,8,66,2.441538669,3.351473958
3839,9,66,2.195411674,1.794181325
3840,10,66,2.130996045,1.925070577
3841,1,67,2.127595155,2.669049231
3842,2,67,1.853196805,1.794632589
3843,3,67,1.954319261,1.868671987
3844,4,67,2.308015516,2.140137014
3845,5,67,2.098640339,2.279626508
3846,6,67,2.315662472,2.930183815
3847,7,67,2.42455404,3.695732124
3848,8,67,2.449132406,3.355520198
3849,9,67,2.193018747,1.799435536
3850,10,67,2.134634757,1.928221471
3851,1,68,2.121665105,2.68520589
3852,2,68,1.849573481,1.79022292
3853,3,68,1.959318562,1.872155268
3854,4,68,2.315244563,2.150699488
3855,5,68,2.103400218,2.286656568
3856,6,68,2.317806948,2.927420062
3857,7,68,2.426022645,3.696863703
3858,8,68,2.453888046,3.345536492
3859,9,68,2.207571731,1.804982537
3860,10,68,2.137810899,1.933014206
3861,1,69,2.113898851,2.684662588
3862,2,69,1.852555964,1.797111441
3863,3,69,1.96652682,1.863678938
3864,4,69,2.322399666,2.161755921
3865,5,69,2.102864008,2.292150642
3866,6,69,2.321254743,2.933577265
3867,7,69,2.424854183,3.70284491
3868,8,69,2.458184995,3.351411496
3869,9,69,2.220349103,1.809873142
3870,10,69,2.138896506,1.931351383
3871,1,70,2.110845368,2.684671035
3872,2,70,1.856527898,1.80246749
3873,3,70,1.974587226,1.86580618
3874,4,70,2.320305813,2.15905619
3875,5,70,2.105254306,2.300861438
3876,6,70,2.324060618,2.93928168
3877,7,70,2.431489437,3.700858256
3878,8,70,2.460691627,3.35782204
3879,9,70,2.218910687,1.797625021
3880,10,70,2.138750996,1.93845644
3881,1,71,2.113874301,2.703646569
3882,2,71,1.855884537,1.803952197
3883,3,71,1.976869743,1.866165984
3884,4,71,2.315894617,2.165819511
3885,5,71,2.105406474,2.30622405
3886,6,71,2.331568102,2.938772819
3887,7,71,2.441260467,3.698681924
3888,8,71,2.458285724,3.365831449
3889,9,71,2.227271382,1.802890439
3890,10,71,2.149580266,1.951028
3891,1,72,2.111266848,2.713189612
3892,2,72,1.860193717,1.808558164
3893,3,72,1.972798096,1.867823122
3894,4,72,2.316970474,2.169403365
3895,5,72,2.106012951,2.313206508
3896,6,72,2.338294868,2.944166084
3897,7,72,2.439108671,3.697869017
3898,8,72,2.460491486,3.37202096
3899,9,72,2.232246147,1.804145037
3900,10,72,2.152956896,1.954359705
3901,1,73,2.116583009,2.718238244
3902,2,73,1.864748381,1.812648937
3903,3,73,1.978193926,1.869268991
3904,4,73,2.321832124,2.170463548
3905,5,73,2.105086543,2.316771119
3906,6,73,2.341055012,2.945151455
3907,7,73,2.441911832,3.703866282
3908,8,73,2.461408386,3.37221117
3909,9,73,2.22762045,1.803407269
3910,10,73,2.15776839,1.955839514
3911,1,74,2.119128821,2.712309081
3912,2,74,1.870112633,1.816178724
3913,3,74,1.977755963,1.873563604
3914,4,74,2.331239088,2.178262028
3915,5,74,2.108683795,2.32587384
