,Series,k,delta,centroidNum,Mean,stdDev,count
1409,9,16,1,1,7.507113522755739,6.703462668337178,29
1410,9,16,1,2,6.739643185363707,4.589561326248858,17
1411,9,16,1,3,3.8876070461310435,5.541610587681957,5
1412,9,16,1,4,7.525889269879132,5.291188882461211,20
1413,9,16,1,5,0.7777498464147214,,1
1414,9,16,1,6,5.360372960535402,4.484240287629758,15
1415,9,16,1,7,,,0
1416,9,16,1,8,,,0
1417,9,16,1,9,8.838719501038462,4.70102394895634,6
1418,9,16,1,10,6.4470668826436786,3.805521068269048,8
1419,9,16,1,11,,,0
1420,9,16,1,12,,,0
1421,9,16,1,13,,,0
1422,9,16,1,14,3.205767779153413,1.0548426932564563,5
1423,9,16,1,15,,,0
1424,9,16,1,16,,,0
