,Series,k,delta,centroidNum,Mean,stdDev,count
49,4,16,1,1,6.4448323473818245,5.881784079541199,23
50,4,16,1,2,5.556123491035733,4.896775837830702,18
51,4,16,1,3,5.268236604654554,3.0186274996580664,5
52,4,16,1,4,5.824046624036338,5.2176040717917855,17
53,4,16,1,5,,,0
54,4,16,1,6,4.368656646202753,4.430105892830376,13
55,4,16,1,7,,,0
56,4,16,1,8,,,0
57,4,16,1,9,5.332810020305634,2.701591134345394,10
58,4,16,1,10,6.4138655690297055,2.6896908403337108,13
59,4,16,1,11,,,0
60,4,16,1,12,,,0
61,4,16,1,13,,,0
62,4,16,1,14,3.8517282891547517,2.8919130054698243,7
63,4,16,1,15,,,0
64,4,16,1,16,,,0
