,dataset,k,Average Mean Error,Average stdDev
636,6,106,2.2823033710000002,2.5720159684
637,7,1,2.8805004265000003,3.2828225480999995
638,7,2,2.5388330718,2.8215052733
639,7,3,2.4674949667000003,2.6100673547
640,7,4,2.3966966496,2.4824982038
641,7,5,2.3582647458,2.4383913548999994
642,7,6,2.3407942771999997,2.4207355433
643,7,7,2.3428256615,2.4643473292
644,7,8,2.3112197849999996,2.4327811037000004
645,7,9,2.2771874215,2.3925881727999996
646,7,10,2.2571548121999996,2.3743583979999996
647,7,11,2.2475659506999994,2.3659331434
648,7,12,2.2238230547,2.3435963302999996
649,7,13,2.2070217551,2.3221058481
650,7,14,2.1914350828000004,2.3170982986
651,7,15,2.1726808374,2.2870433159
652,7,16,2.1624666134,2.2778948200999998
653,7,17,2.165677846,2.2809244091
654,7,18,2.1658936286,2.2793807989999997
655,7,19,2.1549708140000003,2.2756310778999995
656,7,20,2.1487139674,2.2664171374999995
657,7,21,2.1424718820999997,2.2716293857
658,7,22,2.1320964556,2.2674442820000005
659,7,23,2.1270710919,2.2734427867
660,7,24,2.1250464849999995,2.2811159452000003
661,7,25,2.1208630439000005,2.2791322132
662,7,26,2.1174923236000005,2.276599374
663,7,27,2.1203903868,2.2842098708000003
664,7,28,2.1189795309,2.2909400008
665,7,29,2.1202790484999996,2.2909337946
666,7,30,2.1204758337,2.2936020084999997
667,7,31,2.1195286089,2.302703181
668,7,32,2.1205457969999997,2.3156934573
669,7,33,2.1175664138,2.3241828541
670,7,34,2.1172325449,2.3279881617999996
671,7,35,2.1137299389999997,2.3362115207
672,7,36,2.1133069083000002,2.3397028841000003
673,7,37,2.1133243823,2.3384074188999997
674,7,38,2.1124411181000005,2.3446286526
675,7,39,2.1127322595,2.3528804378000006
676,7,40,2.1142630090999996,2.3627390186
677,7,41,2.1133013428000003,2.3623654871000004
678,7,42,2.1137308772999996,2.3699844973
679,7,43,2.1170482431,2.3794679186
680,7,44,2.1200147802,2.3845395207
681,7,45,2.1240991207999995,2.3927941742999996
682,7,46,2.1270802675,2.4017260233
683,7,47,2.1287634581,2.4065755143
684,7,48,2.1318989042000003,2.4121950232
685,7,49,2.1353554406,2.4173083324
686,7,50,2.1403351377,2.4199899565000003
687,7,51,2.1455542212000003,2.4263450848
688,7,52,2.1508522866,2.4296575835
689,7,53,2.1532314281000002,2.4344588049
690,7,54,2.1559542434,2.4396547431
691,7,55,2.1562094423000002,2.4428097448000003
692,7,56,2.157020985,2.4502168379
693,7,57,2.1588540424,2.4549516622
694,7,58,2.1640703760999997,2.4632269733000003
695,7,59,2.1667887194000004,2.4654927977
696,7,60,2.1684821602000004,2.4658058233
697,7,61,2.1698436787000004,2.4708556617999995
698,7,62,2.1772000143999994,2.4757219679999998
699,7,63,2.1793319921,2.478160557
700,7,64,2.1819386302,2.4838407167
701,7,65,2.1863396233,2.4860299677
702,7,66,2.1911551338999997,2.4894358979000004
703,7,67,2.1933575237000005,2.4928467486
704,7,68,2.1941122895,2.4934814718
705,7,69,2.1951370551999996,2.4979246524
706,7,70,2.196384095,2.4991110282
707,7,71,2.2008606048000003,2.5014678289
708,7,72,2.2063878153000003,2.5056354644
709,7,73,2.208306071,2.5090282069000005
710,7,74,2.2098706015999996,2.5141511548
711,7,75,2.213438184,2.5168447105
712,7,76,2.2164492084,2.5194074860999995
713,7,77,2.218997056,2.5212843955000004
714,7,78,2.221268737,2.5262165859999994
715,7,79,2.2235423917999997,2.5272891830999997
716,7,80,2.2270944797000003,2.5288134097000006
717,7,81,2.2298301471000004,2.5320412562000003
718,7,82,2.2326660312,2.5343795372000004
719,7,83,2.2355567205,2.5355938044000004
720,7,84,2.2384914585999995,2.5367058177000006
721,7,85,2.2389828423,2.5411573130000003
722,7,86,2.2417260886999997,2.5441756887
723,7,87,2.2438842759,2.5469772053
724,7,88,2.2479501318999997,2.5494573173999995
725,7,89,2.2525473642000002,2.5534482363
726,7,90,2.2557051189000004,2.5531960631
727,7,91,2.2585891849,2.5583380710999997
728,7,92,2.2609742243,2.5613591974000003
729,7,93,2.2631665065999997,2.566365296
730,7,94,2.2663093504,2.5681357509000002
731,7,95,2.2674938130999998,2.5724284470999996
732,7,96,2.2710200171999997,2.5749854315000005
733,7,97,2.2739590089000004,2.5766718239
734,7,98,2.2756647570000004,2.580094098
735,7,99,2.2779042336,2.5832333766999995
736,7,100,2.2809766042,2.5846599814
737,7,101,2.2837671180999997,2.5875156191000004
738,7,102,2.2845310304999997,2.5870686671999996
739,7,103,2.2864054721,2.5871479499000003
740,7,104,2.2896947910999996,2.5886197261
741,7,105,2.2916449696,2.5891804955
742,7,106,2.2947052128000003,2.5917922733000003
743,8,1,2.9120188786,3.3588598105000003
744,8,2,2.621582235,2.9274542652
745,8,3,2.4807753542,2.5993775873
746,8,4,2.4363197753000003,2.5245045252
747,8,5,2.4098341132,2.4818644731000004
748,8,6,2.3789619971,2.4439834089000003
749,8,7,2.3603883256,2.4976999457
750,8,8,2.3278174862,2.461692372
751,8,9,2.3003917949,2.4151932163999996
752,8,10,2.2798197002,2.3952351695
753,8,11,2.2549747123,2.3739511964
754,8,12,2.2396821667,2.3399761838
755,8,13,2.2183064166,2.3322659477
756,8,14,2.203337534,2.3179766593
757,8,15,2.1785608067999997,2.2999171688
758,8,16,2.1684594364,2.3073932953
759,8,17,2.1581267207,2.2916417162
760,8,18,2.1576297228000003,2.2958927408
761,8,19,2.1558358651999994,2.292050186
762,8,20,2.1567113620000002,2.2919773546999997
763,8,21,2.1555567405000002,2.3019797818999996
764,8,22,2.1516553940999996,2.2968678493000003
765,8,23,2.1452434121,2.2940972569
766,8,24,2.1389932766,2.2912270253000004
767,8,25,2.1308913391,2.29258505
768,8,26,2.1284643034,2.2959011327
769,8,27,2.1297488371999997,2.2925757830999998
770,8,28,2.1287679336,2.2980041381
771,8,29,2.1284747754,2.3036609943
772,8,30,2.1219646152000005,2.3120954883000002
773,8,31,2.1181207381,2.3157721018000004
774,8,32,2.1158699877000005,2.3212725419
775,8,33,2.1127467513,2.3208830294
776,8,34,2.1076287104,2.3261916047
777,8,35,2.1049474214,2.3293109803
778,8,36,2.1064112054999997,2.3375800602999997
779,8,37,2.1030493849,2.3385978269
780,8,38,2.1029467236,2.3413905641
781,8,39,2.1011940063999996,2.3435237825
782,8,40,2.1045958776,2.3527787889
783,8,41,2.1030798966999997,2.3590041392
784,8,42,2.1067621715,2.3687893432000005
785,8,43,2.1072946335,2.3736811018
786,8,44,2.1070517253000003,2.3842904041
787,8,45,2.109904437,2.3918897323999997
788,8,46,2.1158460746000003,2.4047632003999997
789,8,47,2.1187615028,2.4102216375
790,8,48,2.1207590119,2.4121751669
791,8,49,2.1229368246,2.4154896900000002
792,8,50,2.1263112767,2.4256944777999996
793,8,51,2.1279175780000004,2.4302621385
794,8,52,2.1291724304999997,2.4364187453
795,8,53,2.1332188147,2.4447451958
796,8,54,2.1370077493000004,2.448052743
797,8,55,2.1371304286,2.4514789909
798,8,56,2.1426428409000002,2.4577512485
799,8,57,2.1448756925,2.4599234671000003
800,8,58,2.1482576161,2.4654598382
801,8,59,2.1518149191000004,2.4716784486
802,8,60,2.1543486881,2.4763412085
803,8,61,2.1574523389999998,2.4811722604
804,8,62,2.1596467765,2.4873510311
805,8,63,2.1627370291,2.4888697387
806,8,64,2.1635113198,2.4881334384
807,8,65,2.1676327104,2.4929737586
808,8,66,2.1715003546,2.4964856172
809,8,67,2.1763264385,2.4999474564
810,8,68,2.1815553315000002,2.5047361512
811,8,69,2.1820924165000006,2.5060781034
812,8,70,2.185525694,2.5087061899000003
813,8,71,2.1885666701,2.5111482657
814,8,72,2.1913101237,2.5122288337999996
815,8,73,2.1937791932,2.5157342841999997
816,8,74,2.1949936041999996,2.5183915932
817,8,75,2.1977674172000006,2.523408654
818,8,76,2.2015457046,2.5250523443999997
819,8,77,2.2049941547,2.5299148869999994
820,8,78,2.2074632473,2.5324207231
821,8,79,2.2105784583,2.5328368691
822,8,80,2.2111413851,2.5371647488999995
823,8,81,2.214154141,2.5395434163
824,8,82,2.2166545626,2.5418583471
825,8,83,2.2180197243,2.5459462090000002
826,8,84,2.2205226095,2.5496376635000004
827,8,85,2.2223616506999995,2.5539916316999998
828,8,86,2.2237558453000004,2.5575953659
829,8,87,2.22576317,2.5583697586
830,8,88,2.2273237802000003,2.5594921707
831,8,89,2.2298608221,2.5613950598
832,8,90,2.2331283234,2.5656704615
833,8,91,2.2357779251,2.5697609573
834,8,92,2.2389683858,2.5725023
835,8,93,2.2430981126000002,2.5737186350999997
836,8,94,2.2453245723000004,2.5777928817999998
837,8,95,2.2474254749,2.5809498581
838,8,96,2.2499743191,2.5835529328
839,8,97,2.2520538723000003,2.5868121054000004
840,8,98,2.2564041221999998,2.5890058863000003
841,8,99,2.2582106917999996,2.5914543032
842,8,100,2.2602089575,2.5936252798
843,8,101,2.2622643603,2.5944113045000003
844,8,102,2.2642104257,2.5966723726
845,8,103,2.2663407083000005,2.5985473786
846,8,104,2.2698651198,2.602255272
847,8,105,2.2720707586999995,2.6066397533999996
848,8,106,2.2752863605,2.6089478790999996
849,9,1,2.9567581800000005,3.4296462925
850,9,2,2.6544029296000002,2.9743945964000003
851,9,3,2.4987363115999996,2.6262611407
852,9,4,2.4436526737,2.5215332013
853,9,5,2.4045103428,2.4618042899000003
854,9,6,2.3988603296000006,2.5023325495999997
855,9,7,2.3673089024000005,2.5006896201999997
856,9,8,2.3460210059,2.4798197427
857,9,9,2.3346467288,2.4719416402
858,9,10,2.3217579027000004,2.4272453776
859,9,11,2.3067909821,2.3945633763
860,9,12,2.2668619555,2.3607118598
861,9,13,2.2474832105,2.3289591500999998
862,9,14,2.2334129028,2.3050597886
863,9,15,2.2145974428999997,2.2925322603
864,9,16,2.2063402303999995,2.2811133001000004
865,9,17,2.1979466265,2.2743040426
866,9,18,2.1956979993999997,2.2646900417999998
867,9,19,2.1953957441,2.2567009087
868,9,20,2.1896563309999997,2.2639172934
869,9,21,2.1823893242000003,2.2456550065
870,9,22,2.1722817281999998,2.2456271905
871,9,23,2.1675166699000004,2.2441862917999997
872,9,24,2.1589206409000004,2.2449362437000002
873,9,25,2.1552654866,2.2419996103999997
874,9,26,2.1538297842,2.2453052249
875,9,27,2.1513826167,2.253097393
876,9,28,2.1469127531,2.2560356007
877,9,29,2.1481345608,2.2596747268999997
878,9,30,2.1445616545000004,2.2645626086999995
879,9,31,2.1416922507000002,2.2683590433
880,9,32,2.141480432,2.2744283735
881,9,33,2.1428833427000002,2.2813802215
882,9,34,2.1388161865999997,2.2879335606
883,9,35,2.1352217618,2.2986206235
884,9,36,2.13306691,2.3025085991000003
885,9,37,2.1347304794999995,2.3054820866000005
886,9,38,2.1324043895,2.3131224255000005
887,9,39,2.1283039989000003,2.3167736937000005
888,9,40,2.1255328876,2.3184283254
889,9,41,2.1253808359,2.3228542981
890,9,42,2.1314273885999997,2.3323492038
891,9,43,2.1309946603,2.333759957
892,9,44,2.1304606879000003,2.3395505203000004
893,9,45,2.1344393949,2.3450577919000004
894,9,46,2.1368861599,2.3527592343
895,9,47,2.1373776052,2.352742998
896,9,48,2.1388017373,2.3559774259
897,9,49,2.1408435982,2.3602340025999995
898,9,50,2.1412759798,2.3662598134
899,9,51,2.1448263462,2.3723340025
900,9,52,2.1468230868,2.3786007091
901,9,53,2.1511318374,2.3826556247
902,9,54,2.1540668910000003,2.3894765506999995
903,9,55,2.1556589057,2.392729545
904,9,56,2.1577550919999995,2.3946618639
905,9,57,2.1599870633,2.3985987677000002
906,9,58,2.1650597972,2.4065213096
907,9,59,2.1659476911,2.4103552972
908,9,60,2.1696779554,2.4150564308
909,9,61,2.1708683892,2.4168898446000004
910,9,62,2.1746452808,2.4204470638
911,9,63,2.1809171267,2.4239592796000005
912,9,64,2.1844222205,2.4239727209
913,9,65,2.1882741411,2.4278991494999995
914,9,66,2.1906171433,2.4309816069
915,9,67,2.1942042286000003,2.4349330066999997
916,9,68,2.1971495813,2.4376750726000003
917,9,69,2.1992357149,2.4402874493
918,9,70,2.2034312477,2.4443069576
919,9,71,2.2062625265999998,2.4478639622
920,9,72,2.2115880629,2.4519213328000005
921,9,73,2.2159693128999995,2.457373663
922,9,74,2.219719984,2.4595108862
923,9,75,2.2222193120999996,2.4628086446
924,9,76,2.2241165194,2.4644179577000003
925,9,77,2.2261152505,2.4673842746999997
926,9,78,2.2294123477,2.4710672105
927,9,79,2.2336438561,2.4743586665999997
928,9,80,2.2367272441,2.4777220994
929,9,81,2.2392521795,2.4798512571
930,9,82,2.2411246673,2.4830818393000005
931,9,83,2.2417238306,2.4854533605
932,9,84,2.2449801870000003,2.4869113122999997
933,9,85,2.2452879560000003,2.4893132566
934,9,86,2.2481351230000004,2.4914170989
935,9,87,2.2504844972,2.494699138
936,9,88,2.2510904285,2.4967562436999997
937,9,89,2.2536716721000003,2.4991329823
938,9,90,2.2551483511000003,2.5038653625
939,9,91,2.2580883952,2.5062865169
940,9,92,2.2599011987,2.5080620509999996
941,9,93,2.2617570829,2.5111702192
942,9,94,2.2637153125000005,2.5148687548999997
943,9,95,2.2658914349999995,2.5199036033
944,9,96,2.2698694113,2.5233435113
945,9,97,2.2705248149,2.5268362281999996
946,9,98,2.2744511343,2.5296200321
947,9,99,2.2766624788,2.5322613942
948,9,100,2.2804120847,2.5357853777000003
949,9,101,2.2827958411000004,2.5380412969000004
950,9,102,2.2848867044,2.5391871210000003
951,9,103,2.2874528337,2.5421913867
952,9,104,2.2882948141,2.5437601602999997
953,9,105,2.2901830475,2.5454655188
954,9,106,2.2938388763,2.5486810277
955,10,1,2.9041299506000002,3.3101413787
956,10,2,2.5758667695,2.8653448999
957,10,3,2.4318046186,2.593741956
958,10,4,2.4193582512,2.4688660432
959,10,5,2.3871750781,2.4362408291
960,10,6,2.3348649073000005,2.4162590458999995
961,10,7,2.3146476908,2.4152602667000003
962,10,8,2.3063942985,2.4156330292000003
963,10,9,2.2976695466,2.3968354396
964,10,10,2.2815248178000003,2.374672478
965,10,11,2.2505930721,2.3290840349
966,10,12,2.2347218249000003,2.3138269831
967,10,13,2.2182714578999994,2.2936604220000003
968,10,14,2.203064888,2.2756520353000003
969,10,15,2.1814624681999994,2.2598168957
970,10,16,2.1698751415,2.2423319600000005
971,10,17,2.1706342708,2.2238086956
972,10,18,2.16618672,2.2216705921999997
973,10,19,2.1621799673,2.2107021452
974,10,20,2.1509693162000003,2.2132461708
975,10,21,2.1396246507,2.2088669127000005
976,10,22,2.1334079486,2.203514903
977,10,23,2.1245424660000003,2.2083463256
978,10,24,2.1245745695999996,2.2126877085
979,10,25,2.1159710803000005,2.2204078894999997
980,10,26,2.1157649902999998,2.217344927
981,10,27,2.1131623741,2.2292614573
982,10,28,2.1126924276,2.233953929
983,10,29,2.1069611246,2.2372484338
984,10,30,2.107013432,2.2456425421
985,10,31,2.103997386,2.2527163698
986,10,32,2.1005474623000002,2.2647539486
987,10,33,2.1020221917,2.2699723779
988,10,34,2.0997617079,2.2714338958
989,10,35,2.0954735708,2.2741689744
990,10,36,2.0923063860999997,2.2757238377
991,10,37,2.0916878090999997,2.2751175457999997
992,10,38,2.0929059659999996,2.2770880857
993,10,39,2.0956205707,2.2832532227
994,10,40,2.0943302324,2.2893198753
995,10,41,2.0952426802000006,2.2914462249
996,10,42,2.0933928938,2.2967083102
997,10,43,2.0962971604,2.3088509184
998,10,44,2.0983766698,2.3177315612999996
999,10,45,2.1031084706999996,2.3227629767
1000,10,46,2.1063521198000004,2.3250174684
1001,10,47,2.1065615282000003,2.3359601953999998
1002,10,48,2.1086421531,2.3434417198
1003,10,49,2.1109781476,2.3497487330999998
1004,10,50,2.1121509164,2.3600468598999997
1005,10,51,2.1131341726,2.3624471769
1006,10,52,2.1154237454,2.3636614577
1007,10,53,2.1181885750000005,2.3736565434
1008,10,54,2.1210102915999998,2.3778090683000004
1009,10,55,2.1189262411999996,2.3777043364
1010,10,56,2.1226273714,2.3831004738
1011,10,57,2.1238515554000004,2.3889214508000003
1012,10,58,2.1268625806,2.3917980551999998
1013,10,59,2.1301401875,2.392692714
1014,10,60,2.1324461786999995,2.3991919416000007
1015,10,61,2.1361282757,2.4028485478
1016,10,62,2.1399853008,2.4078777781000005
1017,10,63,2.1458135524,2.4138300408999998
1018,10,64,2.1496728455,2.418839413
1019,10,65,2.1524811879000003,2.4250074756
1020,10,66,2.1549346098999997,2.4275555873999997
1021,10,67,2.1570939137,2.4322818581
1022,10,68,2.1609060625,2.4361420585000007
1023,10,69,2.164516759,2.4399528295
1024,10,70,2.1662796723000004,2.4407279540999998
1025,10,71,2.1710589605000004,2.444143134
1026,10,72,2.1746578312,2.4488775692
1027,10,73,2.1771300853999995,2.4545971111000005
1028,10,74,2.1810916174,2.4586470723000002
1029,10,75,2.1825168347000004,2.4622202934999997
1030,10,76,2.1856946571,2.4656666326
1031,10,77,2.1878738207999997,2.468653701
1032,10,78,2.1898311369999997,2.469811838
1033,10,79,2.1940726512,2.4729837018999996
1034,10,80,2.1978643187999998,2.4747738411
1035,10,81,2.1995111383,2.4768855101
1036,10,82,2.201516529,2.4804038704999996
1037,10,83,2.2058500744,2.4845765711000007
1038,10,84,2.2088062529999997,2.4878021082000004
1039,10,85,2.2139925362,2.4906485703
1040,10,86,2.2163908500000002,2.4901091512
1041,10,87,2.2182676418,2.4950290619
1042,10,88,2.2205063371000002,2.4969300012
1043,10,89,2.2235423798000005,2.5004222618
1044,10,90,2.2258353591000004,2.5037535892
1045,10,91,2.229377892,2.5060907261
1046,10,92,2.2314937659000003,2.5086620639
1047,10,93,2.2343934045999996,2.5079390304
1048,10,94,2.2375534638,2.5104967269999996
1049,10,95,2.2417555713999997,2.5141593604
1050,10,96,2.2467216439,2.5155752498000004
1051,10,97,2.2491425082,2.5188339782
1052,10,98,2.2509048818,2.5200807458999996
1053,10,99,2.2530309759,2.5236620548
1054,10,100,2.2553949553000003,2.5268990785999996
1055,10,101,2.2593172182,2.5283534387
1056,10,102,2.2628051462,2.5312841871
1057,10,103,2.2645188509999996,2.533867405
1058,10,104,2.2655735828,2.532939829
1059,10,105,2.2674858648000003,2.5358639730999997
1060,10,106,2.2700096469,2.5390410694
