,Series,k,delta,centroidNum,Mean,stdDev,count
465,10,16,1,1,8.64902273740918,9.131323697064188,23
466,10,16,1,2,5.8959877018994895,3.5747129154841635,25
467,10,16,1,3,2.9491480184787235,,1
468,10,16,1,4,7.626218849114918,5.1611433804331295,23
469,10,16,1,5,3.911897314619395,4.517686132198811,2
470,10,16,1,6,3.803427660265675,3.1964744622863277,14
471,10,16,1,7,,,0
472,10,16,1,8,,,0
473,10,16,1,9,,,0
474,10,16,1,10,5.133151548122215,4.412364171800846,13
475,10,16,1,11,,,0
476,10,16,1,12,,,0
477,10,16,1,13,,,0
478,10,16,1,14,3.2049549481950494,2.944102903420852,5
479,10,16,1,15,,,0
480,10,16,1,16,,,0
