,Series,k,delta,centroidNum,Mean,stdDev,count
897,7,16,1,1,10.20530304162423,9.977928046662871,29
898,7,16,1,2,6.9006689818131886,4.462221018876167,25
899,7,16,1,3,2.6805699754939596,1.342613385055275,2
900,7,16,1,4,6.31203342725667,4.879663378144484,19
901,7,16,1,5,1.7580195327836918,,1
902,7,16,1,6,7.010900813281609,5.192992195376276,11
903,7,16,1,7,,,0
904,7,16,1,8,,,0
905,7,16,1,9,6.766915301227818,3.834626132204118,16
906,7,16,1,10,0.6374047619229941,,1
907,7,16,1,11,,,0
908,7,16,1,12,,,0
909,7,16,1,13,2.804449589898951,1.467184170513697,2
910,7,16,1,14,,,0
911,7,16,1,15,,,0
912,7,16,1,16,,,0
