,Series,k,delta,centroidNum,Mean,stdDev,count
406,6,81,0.5,1,7.758547102941125,9.71622516274437,5
407,6,81,0.5,2,4.501529496380354,2.6350549428028724,20
408,6,81,0.5,3,,,0
409,6,81,0.5,4,7.467615213862261,3.42987079371122,7
410,6,81,0.5,5,5.991640062217385,5.8850521472258945,9
411,6,81,0.5,6,,,0
412,6,81,0.5,7,,,0
413,6,81,0.5,8,5.993682589216409,1.5879115371338233,2
414,6,81,0.5,9,,,0
415,6,81,0.5,10,,,0
416,6,81,0.5,11,3.337170638673475,3.3284339383675237,12
417,6,81,0.5,12,,,0
418,6,81,0.5,13,,,0
419,6,81,0.5,14,4.5871283729905,2.9275760791314687,19
420,6,81,0.5,15,,,0
421,6,81,0.5,16,,,0
422,6,81,0.5,17,,,0
423,6,81,0.5,18,,,0
424,6,81,0.5,19,,,0
425,6,81,0.5,20,140.9877521152499,,1
426,6,81,0.5,21,,,0
427,6,81,0.5,22,,,0
428,6,81,0.5,23,,,0
429,6,81,0.5,24,,,0
430,6,81,0.5,25,,,0
431,6,81,0.5,26,,,0
432,6,81,0.5,27,,,0
433,6,81,0.5,28,,,0
434,6,81,0.5,29,3.035305859204257,2.1931976646395945,8
435,6,81,0.5,30,,,0
436,6,81,0.5,31,,,0
437,6,81,0.5,32,4.574017557185069,3.076709835354847,4
438,6,81,0.5,33,,,0
439,6,81,0.5,34,,,0
440,6,81,0.5,35,,,0
441,6,81,0.5,36,,,0
442,6,81,0.5,37,,,0
443,6,81,0.5,38,3.858587518212134,3.4437764717651422,11
444,6,81,0.5,39,6.829768843868283,3.9809701834977997,4
445,6,81,0.5,40,,,0
446,6,81,0.5,41,1.8909432422184125,1.1470098931024615,2
447,6,81,0.5,42,,,0
448,6,81,0.5,43,,,0
449,6,81,0.5,44,,,0
450,6,81,0.5,45,,,0
451,6,81,0.5,46,,,0
452,6,81,0.5,47,3.2138294346662093,,1
453,6,81,0.5,48,,,0
454,6,81,0.5,49,,,0
455,6,81,0.5,50,,,0
456,6,81,0.5,51,,,0
457,6,81,0.5,52,,,0
458,6,81,0.5,53,,,0
459,6,81,0.5,54,,,0
460,6,81,0.5,55,,,0
461,6,81,0.5,56,,,0
462,6,81,0.5,57,,,0
463,6,81,0.5,58,,,0
464,6,81,0.5,59,,,0
465,6,81,0.5,60,,,0
466,6,81,0.5,61,,,0
467,6,81,0.5,62,,,0
468,6,81,0.5,63,,,0
469,6,81,0.5,64,,,0
470,6,81,0.5,65,2.787915884651113,,1
471,6,81,0.5,66,,,0
472,6,81,0.5,67,,,0
473,6,81,0.5,68,,,0
474,6,81,0.5,69,,,0
475,6,81,0.5,70,,,0
476,6,81,0.5,71,,,0
477,6,81,0.5,72,,,0
478,6,81,0.5,73,,,0
479,6,81,0.5,74,,,0
480,6,81,0.5,75,,,0
481,6,81,0.5,76,,,0
482,6,81,0.5,77,,,0
483,6,81,0.5,78,,,0
484,6,81,0.5,79,,,0
485,6,81,0.5,80,,,0
486,6,81,0.5,81,,,0
