,Series,k,delta,centroidNum,Mean,stdDev,count
1585,10,16,1,1,8.713397518242221,6.247305736274203,24
1586,10,16,1,2,6.4629232475698055,4.623543143608013,13
1587,10,16,1,3,6.431453043262341,6.751345136189943,4
1588,10,16,1,4,7.776803679823888,5.787258493247988,22
1589,10,16,1,5,6.405637596225502,,1
1590,10,16,1,6,4.804358307787064,3.3626955670006624,8
1591,10,16,1,7,,,0
1592,10,16,1,8,,,0
1593,10,16,1,9,1.8634365867589762,1.2703639438928427,14
1594,10,16,1,10,4.322296710587064,1.2601483714968373,4
1595,10,16,1,11,,,0
1596,10,16,1,12,,,0
1597,10,16,1,13,0.3929834387064375,,1
1598,10,16,1,14,5.407094765782355,2.555102812855003,15
1599,10,16,1,15,,,0
1600,10,16,1,16,,,0
