,Series,k,delta,centroidNum,Mean,stdDev,count
193,3,16,1,1,5.755131802867821,5.070176535794924,26
194,3,16,1,2,5.7945982989643205,4.590159429043318,27
195,3,16,1,3,7.628395020719588,3.567014026859435,2
196,3,16,1,4,8.14358558859813,4.621986252153033,15
197,3,16,1,5,9.5318903543426,9.724631923730447,2
198,3,16,1,6,5.585756753927264,5.42979401257754,17
199,3,16,1,7,,,0
200,3,16,1,8,,,0
201,3,16,1,9,,,0
202,3,16,1,10,5.7972627872638975,2.9098802745496544,12
203,3,16,1,11,,,0
204,3,16,1,12,,,0
205,3,16,1,13,,,0
206,3,16,1,14,3.601471521160724,3.4272276251933187,5
207,3,16,1,15,,,0
208,3,16,1,16,,,0
