,Series,k,delta,centroidNum,Mean,stdDev,count
3403,3,81,0.5,1,7.7436788337404385,3.2334930296809197,2
3404,3,81,0.5,2,4.4630221654793925,4.491867640487201,23
3405,3,81,0.5,3,,,0
3406,3,81,0.5,4,6.165331946031782,4.710693496110387,8
3407,3,81,0.5,5,7.137174773567109,4.9676805648428255,9
3408,3,81,0.5,6,,,0
3409,3,81,0.5,7,,,0
3410,3,81,0.5,8,5.7419127962663055,,1
3411,3,81,0.5,9,,,0
3412,3,81,0.5,10,,,0
3413,3,81,0.5,11,9.905891826853306,6.07062425594212,4
3414,3,81,0.5,12,,,0
3415,3,81,0.5,13,,,0
3416,3,81,0.5,14,6.054141748794884,3.7386638775138854,18
3417,3,81,0.5,15,,,0
3418,3,81,0.5,16,,,0
3419,3,81,0.5,17,,,0
3420,3,81,0.5,18,,,0
3421,3,81,0.5,19,,,0
3422,3,81,0.5,20,,,0
3423,3,81,0.5,21,,,0
3424,3,81,0.5,22,,,0
3425,3,81,0.5,23,,,0
3426,3,81,0.5,24,,,0
3427,3,81,0.5,25,,,0
3428,3,81,0.5,26,,,0
3429,3,81,0.5,27,,,0
3430,3,81,0.5,28,,,0
3431,3,81,0.5,29,3.6598445606957837,3.1717189203485714,13
3432,3,81,0.5,30,,,0
3433,3,81,0.5,31,,,0
3434,3,81,0.5,32,3.0495088835283997,2.59317400867317,10
3435,3,81,0.5,33,,,0
3436,3,81,0.5,34,,,0
3437,3,81,0.5,35,,,0
3438,3,81,0.5,36,,,0
3439,3,81,0.5,37,,,0
3440,3,81,0.5,38,1.616387136929949,1.5795829545952385,6
3441,3,81,0.5,39,2.0489827635639557,1.6918207497532343,6
3442,3,81,0.5,40,,,0
3443,3,81,0.5,41,2.002456499634633,0.8694287485064948,2
3444,3,81,0.5,42,,,0
3445,3,81,0.5,43,,,0
3446,3,81,0.5,44,,,0
3447,3,81,0.5,45,,,0
3448,3,81,0.5,46,,,0
3449,3,81,0.5,47,,,0
3450,3,81,0.5,48,,,0
3451,3,81,0.5,49,,,0
3452,3,81,0.5,50,,,0
3453,3,81,0.5,51,,,0
3454,3,81,0.5,52,,,0
3455,3,81,0.5,53,,,0
3456,3,81,0.5,54,,,0
3457,3,81,0.5,55,,,0
3458,3,81,0.5,56,,,0
3459,3,81,0.5,57,,,0
3460,3,81,0.5,58,,,0
3461,3,81,0.5,59,,,0
3462,3,81,0.5,60,,,0
3463,3,81,0.5,61,,,0
3464,3,81,0.5,62,,,0
3465,3,81,0.5,63,,,0
3466,3,81,0.5,64,,,0
3467,3,81,0.5,65,6.0626190091822885,3.326218680399255,4
3468,3,81,0.5,66,,,0
3469,3,81,0.5,67,,,0
3470,3,81,0.5,68,,,0
3471,3,81,0.5,69,,,0
3472,3,81,0.5,70,,,0
3473,3,81,0.5,71,,,0
3474,3,81,0.5,72,,,0
3475,3,81,0.5,73,,,0
3476,3,81,0.5,74,,,0
3477,3,81,0.5,75,,,0
3478,3,81,0.5,76,,,0
3479,3,81,0.5,77,,,0
3480,3,81,0.5,78,,,0
3481,3,81,0.5,79,,,0
3482,3,81,0.5,80,,,0
3483,3,81,0.5,81,,,0
