,Series,k,delta,centroidNum,Mean,stdDev,count
1378,8,81,0.5,1,16.130547466891507,9.765435668082015,3
1379,8,81,0.5,2,3.4290762473798964,2.679393111999024,27
1380,8,81,0.5,3,,,0
1381,8,81,0.5,4,5.987983051521764,4.503595532000956,10
1382,8,81,0.5,5,6.980876808375651,4.789367040195739,8
1383,8,81,0.5,6,,,0
1384,8,81,0.5,7,,,0
1385,8,81,0.5,8,19.616136756544847,,1
1386,8,81,0.5,9,,,0
1387,8,81,0.5,10,,,0
1388,8,81,0.5,11,5.126874693834608,4.248537882344493,14
1389,8,81,0.5,12,,,0
1390,8,81,0.5,13,,,0
1391,8,81,0.5,14,5.792169637072276,3.784975971367196,9
1392,8,81,0.5,15,,,0
1393,8,81,0.5,16,,,0
1394,8,81,0.5,17,,,0
1395,8,81,0.5,18,,,0
1396,8,81,0.5,19,,,0
1397,8,81,0.5,20,140.9877521152499,,1
1398,8,81,0.5,21,,,0
1399,8,81,0.5,22,,,0
1400,8,81,0.5,23,,,0
1401,8,81,0.5,24,,,0
1402,8,81,0.5,25,,,0
1403,8,81,0.5,26,,,0
1404,8,81,0.5,27,,,0
1405,8,81,0.5,28,,,0
1406,8,81,0.5,29,4.930093917525408,5.0827036969007455,16
1407,8,81,0.5,30,,,0
1408,8,81,0.5,31,,,0
1409,8,81,0.5,32,3.6849550048113393,2.1343931288668863,8
1410,8,81,0.5,33,,,0
1411,8,81,0.5,34,,,0
1412,8,81,0.5,35,,,0
1413,8,81,0.5,36,,,0
1414,8,81,0.5,37,,,0
1415,8,81,0.5,38,3.5256427065787106,0.883867236571009,5
1416,8,81,0.5,39,1.8236530629384475,,1
1417,8,81,0.5,40,,,0
1418,8,81,0.5,41,0.583583233446177,0.2880935476405964,2
1419,8,81,0.5,42,,,0
1420,8,81,0.5,43,,,0
1421,8,81,0.5,44,,,0
1422,8,81,0.5,45,,,0
1423,8,81,0.5,46,,,0
1424,8,81,0.5,47,,,0
1425,8,81,0.5,48,,,0
1426,8,81,0.5,49,,,0
1427,8,81,0.5,50,,,0
1428,8,81,0.5,51,,,0
1429,8,81,0.5,52,,,0
1430,8,81,0.5,53,,,0
1431,8,81,0.5,54,,,0
1432,8,81,0.5,55,,,0
1433,8,81,0.5,56,,,0
1434,8,81,0.5,57,,,0
1435,8,81,0.5,58,,,0
1436,8,81,0.5,59,,,0
1437,8,81,0.5,60,,,0
1438,8,81,0.5,61,,,0
1439,8,81,0.5,62,,,0
1440,8,81,0.5,63,,,0
1441,8,81,0.5,64,,,0
1442,8,81,0.5,65,,,0
1443,8,81,0.5,66,,,0
1444,8,81,0.5,67,,,0
1445,8,81,0.5,68,2.924906688605688,,1
1446,8,81,0.5,69,,,0
1447,8,81,0.5,70,,,0
1448,8,81,0.5,71,,,0
1449,8,81,0.5,72,,,0
1450,8,81,0.5,73,,,0
1451,8,81,0.5,74,,,0
1452,8,81,0.5,75,,,0
1453,8,81,0.5,76,,,0
1454,8,81,0.5,77,,,0
1455,8,81,0.5,78,,,0
1456,8,81,0.5,79,,,0
1457,8,81,0.5,80,,,0
1458,8,81,0.5,81,,,0
