,Series,k,delta,centroidNum,Mean,stdDev,count
481,1,16,1,1,7.43019755887046,8.591959279891702,34
482,1,16,1,2,5.319058803785646,4.4358027890664395,16
483,1,16,1,3,8.458930199567055,6.324682107993879,3
484,1,16,1,4,7.6587802309696,3.7954489323813125,15
485,1,16,1,5,5.746379103229458,3.0591651029762144,2
486,1,16,1,6,4.267406404954369,4.499005125852297,17
487,1,16,1,7,,,0
488,1,16,1,8,,,0
489,1,16,1,9,,,0
490,1,16,1,10,4.157280228605647,2.8197027073987306,14
491,1,16,1,11,,,0
492,1,16,1,12,,,0
493,1,16,1,13,,,0
494,1,16,1,14,3.540218983733277,2.3570624443619237,5
495,1,16,1,15,,,0
496,1,16,1,16,,,0
