,Series,k,delta,centroidNum,Mean,stdDev,count
2674,4,81,0.5,1,7.653527517332187,4.090041897740332,6
2675,4,81,0.5,2,5.625597727545044,3.4778439264153334,21
2676,4,81,0.5,3,,,0
2677,4,81,0.5,4,3.9433029869786633,2.1384724493749436,9
2678,4,81,0.5,5,4.337781777251172,3.237339782889996,13
2679,4,81,0.5,6,,,0
2680,4,81,0.5,7,,,0
2681,4,81,0.5,8,4.664070818017095,,1
2682,4,81,0.5,9,,,0
2683,4,81,0.5,10,,,0
2684,4,81,0.5,11,12.167096689041331,,1
2685,4,81,0.5,12,,,0
2686,4,81,0.5,13,,,0
2687,4,81,0.5,14,5.38877249857839,3.8812313763703274,22
2688,4,81,0.5,15,,,0
2689,4,81,0.5,16,,,0
2690,4,81,0.5,17,,,0
2691,4,81,0.5,18,,,0
2692,4,81,0.5,19,,,0
2693,4,81,0.5,20,,,0
2694,4,81,0.5,21,,,0
2695,4,81,0.5,22,,,0
2696,4,81,0.5,23,,,0
2697,4,81,0.5,24,,,0
2698,4,81,0.5,25,,,0
2699,4,81,0.5,26,,,0
2700,4,81,0.5,27,,,0
2701,4,81,0.5,28,,,0
2702,4,81,0.5,29,5.017000220140709,3.994828635654547,10
2703,4,81,0.5,30,,,0
2704,4,81,0.5,31,,,0
2705,4,81,0.5,32,3.6346979955002703,3.0213395301556165,6
2706,4,81,0.5,33,,,0
2707,4,81,0.5,34,,,0
2708,4,81,0.5,35,,,0
2709,4,81,0.5,36,,,0
2710,4,81,0.5,37,,,0
2711,4,81,0.5,38,4.001136346895326,1.4255985052135831,4
2712,4,81,0.5,39,3.407414404182859,2.02254990608223,6
2713,4,81,0.5,40,,,0
2714,4,81,0.5,41,1.7816748012779584,,1
2715,4,81,0.5,42,,,0
2716,4,81,0.5,43,,,0
2717,4,81,0.5,44,,,0
2718,4,81,0.5,45,,,0
2719,4,81,0.5,46,,,0
2720,4,81,0.5,47,2.387211170850044,0.2037916087973789,2
2721,4,81,0.5,48,,,0
2722,4,81,0.5,49,,,0
2723,4,81,0.5,50,,,0
2724,4,81,0.5,51,,,0
2725,4,81,0.5,52,,,0
2726,4,81,0.5,53,,,0
2727,4,81,0.5,54,,,0
2728,4,81,0.5,55,,,0
2729,4,81,0.5,56,,,0
2730,4,81,0.5,57,,,0
2731,4,81,0.5,58,,,0
2732,4,81,0.5,59,,,0
2733,4,81,0.5,60,,,0
2734,4,81,0.5,61,,,0
2735,4,81,0.5,62,,,0
2736,4,81,0.5,63,,,0
2737,4,81,0.5,64,,,0
2738,4,81,0.5,65,5.172916934487347,2.7936531995651044,3
2739,4,81,0.5,66,,,0
2740,4,81,0.5,67,,,0
2741,4,81,0.5,68,0.5774189266332144,,1
2742,4,81,0.5,69,,,0
2743,4,81,0.5,70,,,0
2744,4,81,0.5,71,,,0
2745,4,81,0.5,72,,,0
2746,4,81,0.5,73,,,0
2747,4,81,0.5,74,,,0
2748,4,81,0.5,75,,,0
2749,4,81,0.5,76,,,0
2750,4,81,0.5,77,,,0
2751,4,81,0.5,78,,,0
2752,4,81,0.5,79,,,0
2753,4,81,0.5,80,,,0
2754,4,81,0.5,81,,,0
