,Series,k,delta,centroidNum,Mean,stdDev,count
769,9,16,1,1,6.827022919288833,6.461728136109001,22
770,9,16,1,2,6.5021783107424875,4.980745109548225,24
771,9,16,1,3,5.493255180672193,1.23824405235454,3
772,9,16,1,4,6.588023411979226,5.3291697089575205,16
773,9,16,1,5,,,0
774,9,16,1,6,3.9104531594899288,2.9374016784139547,11
775,9,16,1,7,,,0
776,9,16,1,8,,,0
777,9,16,1,9,4.379747091060059,4.849299287353349,13
778,9,16,1,10,1.062120732205457,,1
779,9,16,1,11,,,0
780,9,16,1,12,,,0
781,9,16,1,13,1.4754949992260578,,1
782,9,16,1,14,5.9835156978340045,3.1036230356747545,15
783,9,16,1,15,,,0
784,9,16,1,16,,,0
