,Series,k,delta,centroidNum,Mean,stdDev,count
33,3,16,1,1,6.578437472657632,5.4665264609519335,27
34,3,16,1,2,5.84306514314806,4.64150022327962,24
35,3,16,1,3,5.366649423388469,3.3974931154858297,3
36,3,16,1,4,7.917104288953603,7.372993940447208,13
37,3,16,1,5,3.984557661894215,,1
38,3,16,1,6,3.664334665510453,4.197229903147816,21
39,3,16,1,7,,,0
40,3,16,1,8,,,0
41,3,16,1,9,8.30748880758695,5.771464734337899,5
42,3,16,1,10,5.506681371625529,4.828253664186152,9
43,3,16,1,11,,,0
44,3,16,1,12,,,0
45,3,16,1,13,2.1588939054823584,,1
46,3,16,1,14,3.946963152064384,2.4886110776008765,2
47,3,16,1,15,,,0
48,3,16,1,16,,,0
