,Series,k,delta,centroidNum,Mean,stdDev,count
487,7,81,0.5,1,5.421993310395054,1.9184482437486345,4
488,7,81,0.5,2,4.408143051304003,3.304600579277075,21
489,7,81,0.5,3,,,0
490,7,81,0.5,4,5.534627964077281,4.184420168450751,10
491,7,81,0.5,5,6.45845836299149,2.964676569312999,4
492,7,81,0.5,6,,,0
493,7,81,0.5,7,,,0
494,7,81,0.5,8,1.7672300282280262,1.482293102087541,5
495,7,81,0.5,9,,,0
496,7,81,0.5,10,,,0
497,7,81,0.5,11,3.3095807059173783,2.8633022919414963,9
498,7,81,0.5,12,,,0
499,7,81,0.5,13,,,0
500,7,81,0.5,14,4.863530106928683,4.4791638995247105,8
501,7,81,0.5,15,,,0
502,7,81,0.5,16,,,0
503,7,81,0.5,17,,,0
504,7,81,0.5,18,,,0
505,7,81,0.5,19,,,0
506,7,81,0.5,20,,,0
507,7,81,0.5,21,,,0
508,7,81,0.5,22,,,0
509,7,81,0.5,23,,,0
510,7,81,0.5,24,,,0
511,7,81,0.5,25,,,0
512,7,81,0.5,26,,,0
513,7,81,0.5,27,,,0
514,7,81,0.5,28,,,0
515,7,81,0.5,29,2.792075346835595,2.963081025517279,15
516,7,81,0.5,30,,,0
517,7,81,0.5,31,,,0
518,7,81,0.5,32,4.780357318862498,2.5105780865584966,7
519,7,81,0.5,33,,,0
520,7,81,0.5,34,,,0
521,7,81,0.5,35,,,0
522,7,81,0.5,36,,,0
523,7,81,0.5,37,,,0
524,7,81,0.5,38,3.9071019015552135,2.5698240592577086,13
525,7,81,0.5,39,3.7885052031190183,1.2792477382613379,5
526,7,81,0.5,40,,,0
527,7,81,0.5,41,3.0189169991965343,,1
528,7,81,0.5,42,,,0
529,7,81,0.5,43,,,0
530,7,81,0.5,44,,,0
531,7,81,0.5,45,,,0
532,7,81,0.5,46,,,0
533,7,81,0.5,47,,,0
534,7,81,0.5,48,,,0
535,7,81,0.5,49,,,0
536,7,81,0.5,50,,,0
537,7,81,0.5,51,,,0
538,7,81,0.5,52,,,0
539,7,81,0.5,53,,,0
540,7,81,0.5,54,,,0
541,7,81,0.5,55,,,0
542,7,81,0.5,56,,,0
543,7,81,0.5,57,,,0
544,7,81,0.5,58,,,0
545,7,81,0.5,59,,,0
546,7,81,0.5,60,,,0
547,7,81,0.5,61,,,0
548,7,81,0.5,62,,,0
549,7,81,0.5,63,,,0
550,7,81,0.5,64,,,0
551,7,81,0.5,65,2.7909136530490835,4.184961980460561,3
552,7,81,0.5,66,,,0
553,7,81,0.5,67,,,0
554,7,81,0.5,68,0.0870294549025914,,1
555,7,81,0.5,69,,,0
556,7,81,0.5,70,,,0
557,7,81,0.5,71,,,0
558,7,81,0.5,72,,,0
559,7,81,0.5,73,,,0
560,7,81,0.5,74,,,0
561,7,81,0.5,75,,,0
562,7,81,0.5,76,,,0
563,7,81,0.5,77,,,0
564,7,81,0.5,78,,,0
565,7,81,0.5,79,,,0
566,7,81,0.5,80,,,0
567,7,81,0.5,81,,,0
