,Series,k,delta,centroidNum,Mean,stdDev,count
1521,6,16,1,1,10.624859484751964,11.377731451489723,35
1522,6,16,1,2,6.033684536437783,4.412859693113933,18
1523,6,16,1,3,7.5710597215888304,5.104768631518102,6
1524,6,16,1,4,6.960734255000623,4.414712283251207,7
1525,6,16,1,5,,,0
1526,6,16,1,6,5.671853969528666,2.9960500998305712,16
1527,6,16,1,7,,,0
1528,6,16,1,8,,,0
1529,6,16,1,9,3.5422471441542562,3.9817161579501787,12
1530,6,16,1,10,2.801437022948221,,1
1531,6,16,1,11,,,0
1532,6,16,1,12,,,0
1533,6,16,1,13,,,0
1534,6,16,1,14,5.785195140254371,2.442824055783615,11
1535,6,16,1,15,,,0
1536,6,16,1,16,,,0
