,Series,k,delta,centroidNum,Mean,stdDev,count
401,6,16,1,1,8.425354884248033,8.886216202625832,33
402,6,16,1,2,4.9198051572681045,4.570117498577077,13
403,6,16,1,3,5.26040139220116,1.6163814731052755,4
404,6,16,1,4,6.3230018798608505,3.2451814854792724,21
405,6,16,1,5,1.3830400624663213,,1
406,6,16,1,6,4.938435281425431,4.907340683496912,21
407,6,16,1,7,,,0
408,6,16,1,8,,,0
409,6,16,1,9,,,0
410,6,16,1,10,4.499945259596297,3.1824126753765083,11
411,6,16,1,11,,,0
412,6,16,1,12,,,0
413,6,16,1,13,,,0
414,6,16,1,14,4.233870386305192,3.2294673886391148,2
415,6,16,1,15,,,0
416,6,16,1,16,,,0
