,Series,k,Mean,stdDev
2196,6,8,2.074906475,1.967479354
2197,7,8,2.380437796,2.188528081
2198,8,8,2.744888144,3.063089406
2199,9,8,2.40148821,3.009516302
2200,10,8,2.374731517,2.278406264
2201,1,9,2.301899708,2.070437424
2202,2,9,2.332373817,2.348271626
2203,3,9,2.534329573,2.89551281
2204,4,9,2.067184466,2.544958767
2205,5,9,2.021425779,2.26798738
2206,6,9,2.075904277,1.94960256
2207,7,9,2.379638551,2.138302018
2208,8,9,2.696350518,3.05417676
2209,9,9,2.341625997,2.964802732
2210,10,9,2.376370291,2.203843371
2211,1,10,2.281242884,2.057270753
2212,2,10,2.32706555,2.295881498
2213,3,10,2.508431218,2.852562175
2214,4,10,2.114587121,2.597250037
2215,5,10,1.995102304,2.227721897
2216,6,10,2.051430413,1.96163352
2217,7,10,2.397613983,2.110597921
2218,8,10,2.687698881,3.033759809
2219,9,10,2.384431744,2.964980946
2220,10,10,2.295288355,2.046664601
2221,1,11,2.214510613,2.032589302
2222,2,11,2.288606394,2.276347659
2223,3,11,2.462119434,2.771932048
2224,4,11,2.081040259,2.644415236
2225,5,11,1.947085273,2.187143427
2226,6,11,2.023716991,1.869381005
2227,7,11,2.359097924,2.002045468
2228,8,11,2.683366353,2.994235849
2229,9,11,2.346498012,2.935718092
2230,10,11,2.259572191,2.007912844
2231,1,12,2.173457297,1.933509905
2232,2,12,2.308140004,2.266112369
2233,3,12,2.436481593,2.697062816
2234,4,12,2.037668873,2.641259156
2235,5,12,1.950708417,2.171726443
2236,6,12,2.01390692,1.795706718
2237,7,12,2.325248897,1.966918918
2238,8,12,2.633511239,2.963092086
2239,9,12,2.326430357,2.945360894
2240,10,12,2.207107297,1.946456188
2241,1,13,2.122718185,1.871667586
2242,2,13,2.296471554,2.244449708
2243,3,13,2.453091368,2.660727754
2244,4,13,2.029778131,2.643850064
2245,5,13,1.946081524,2.190801123
2246,6,13,2.01289273,1.787968217
2247,7,13,2.305470068,1.989151179
2248,8,13,2.624836432,2.953649093
2249,9,13,2.284465976,2.899915477
2250,10,13,2.161502839,1.921396835
2251,1,14,2.105056953,1.83589486
2252,2,14,2.283810797,2.241171804
2253,3,14,2.467441833,2.630795138
2254,4,14,2.014626371,2.515569361
2255,5,14,1.999782104,2.249186247
2256,6,14,2.001640129,1.748146595
2257,7,14,2.307092017,1.994377664
2258,8,14,2.616268066,2.941986354
2259,9,14,2.24764859,2.888971066
2260,10,14,2.152272303,1.901326944
2261,1,15,2.080793313,1.839665124
2262,2,15,2.26774283,2.219928019
2263,3,15,2.446373463,2.629863315
2264,4,15,2.00823953,2.529654851
2265,5,15,1.981181351,2.241016666
2266,6,15,1.971588636,1.740107993
2267,7,15,2.298727901,1.986963392
2268,8,15,2.595012448,2.945411077
2269,9,15,2.213216432,2.881677353
2270,10,15,2.156594497,1.921558725
2271,1,16,2.08379298,1.870638558
2272,2,16,2.248363575,2.211355352
2273,3,16,2.419348011,2.592792719
2274,4,16,1.980789971,2.535138871
2275,5,16,1.985153769,2.258299974
2276,6,16,1.985163425,1.726904262
2277,7,16,2.248329786,1.944172913
2278,8,16,2.571846105,2.979795445
2279,9,16,2.214499195,2.871416254
2280,10,16,2.166237443,1.95448784
2281,1,17,2.089094131,1.883200037
2282,2,17,2.25280915,2.139861492
2283,3,17,2.424556633,2.577213713
2284,4,17,1.990476687,2.514086827
2285,5,17,1.960338751,2.242713449
2286,6,17,1.962989894,1.683833385
2287,7,17,2.252512943,1.961683776
2288,8,17,2.572596741,2.96602451
2289,9,17,2.201388082,2.877902229
2290,10,17,2.151854201,1.92608314
2291,1,18,2.088474838,1.851608956
2292,2,18,2.252779643,2.16524607
2293,3,18,2.441464365,2.58484872
2294,4,18,1.960048796,2.437535914
2295,5,18,1.962255829,2.238308931
2296,6,18,1.944892801,1.645855999
2297,7,18,2.282183973,1.957383983
2298,8,18,2.543746117,2.94979418
2299,9,18,2.181650326,2.865632709
2300,10,18,2.137885929,1.912370444
2301,1,19,2.076175021,1.890903691
2302,2,19,2.229426317,2.174482969
2303,3,19,2.438596955,2.57523298
2304,4,19,1.945796608,2.443252942
2305,5,19,1.919866331,2.237638135
2306,6,19,1.96152049,1.662330497
2307,7,19,2.261473325,1.924466864
2308,8,19,2.564263633,2.975695537
2309,9,19,2.18214963,2.837143953
2310,10,19,2.149874188,1.930029866
2311,1,20,2.056414871,1.870748714
2312,2,20,2.217240478,2.169020727
2313,3,20,2.436751422,2.57750895
2314,4,20,1.946395312,2.46679589
2315,5,20,1.924659237,2.253677304
2316,6,20,1.957212151,1.650919868
2317,7,20,2.271717301,1.955625399
2318,8,20,2.525199893,2.94979422
2319,9,20,2.193474028,2.859949418
2320,10,20,2.14958193,1.986192194
2321,1,21,2.06037392,1.845201995
2322,2,21,2.228502728,2.166091697
2323,3,21,2.44175107,2.594128913
2324,4,21,1.933885922,2.479218362
2325,5,21,1.909051674,2.253263883
2326,6,21,1.976974821,1.654894905
2327,7,21,2.270889978,1.977429322
2328,8,21,2.530665805,2.974986205
2329,9,21,2.178233821,2.841271215
2330,10,21,2.159603018,1.978436039
2331,1,22,2.067375255,1.878578703
2332,2,22,2.240371056,2.165635744
2333,3,22,2.408831417,2.591998921
2334,4,22,1.933311817,2.498830454
2335,5,22,1.904952004,2.255468708
2336,6,22,1.988714904,1.658399694
2337,7,22,2.263129802,1.997287523
2338,8,22,2.50892107,2.961953228
2339,9,22,2.167787887,2.816828806
2340,10,22,2.172914346,2.027056763
2341,1,23,2.05356651,1.858075109
2342,2,23,2.223867883,2.20349505
2343,3,23,2.397530594,2.595377314
2344,4,23,1.911880828,2.501004006
2345,5,23,1.891042318,2.249998712
2346,6,23,2.002041269,1.630453042
2347,7,23,2.260676381,2.005362194
2348,8,23,2.495999274,2.972103489
2349,9,23,2.165724841,2.839392821
2350,10,23,2.171120549,2.02933891
2351,1,24,2.061348875,1.869309851
2352,2,24,2.19916809,2.211513508
2353,3,24,2.394418766,2.612900746
2354,4,24,1.893196191,2.511355924
2355,5,24,1.891904079,2.245855718
2356,6,24,1.996056077,1.623353786
2357,7,24,2.263332386,1.993082315
2358,8,24,2.487452731,2.983755609
2359,9,24,2.185985772,2.855095732
2360,10,24,2.153042248,2.018508167
2361,1,25,2.055496349,1.898831444
2362,2,25,2.191493026,2.207415303
2363,3,25,2.383798125,2.595697323
2364,4,25,1.877860084,2.503988417
2365,5,25,1.887808495,2.23872786
2366,6,25,1.996846183,1.614875186
2367,7,25,2.235789836,1.959494041
2368,8,25,2.465746323,2.97322582
2369,9,25,2.190955202,2.865191886
2370,10,25,2.145022162,2.017153894
2371,1,26,2.054321857,1.900899426
2372,2,26,2.214421183,2.182254318
2373,3,26,2.365853035,2.588033232
2374,4,26,1.876874147,2.490283624
2375,5,26,1.892735316,2.244528014
2376,6,26,2.003708248,1.589990268
2377,7,26,2.237869299,1.973843755
2378,8,26,2.46189252,2.980276585
2379,9,26,2.206383604,2.881907534
2380,10,26,2.136320752,2.020695196
2381,1,27,2.050720002,1.897017936
2382,2,27,2.213452993,2.197292645
2383,3,27,2.345653063,2.58685984
2384,4,27,1.898717665,2.506104124
2385,5,27,1.894598999,2.241345199
2386,6,27,1.992727707,1.582763767
2387,7,27,2.219216486,1.950372946
2388,8,27,2.463545005,3.004849728
2389,9,27,2.188609741,2.893756797
2390,10,27,2.161233015,2.036300941
2391,1,28,2.052179661,1.891710055
2392,2,28,2.220670409,2.204079149
2393,3,28,2.340915065,2.590757114
2394,4,28,1.902246388,2.526461894
2395,5,28,1.898441072,2.251530047
2396,6,28,1.990743121,1.583592463
2397,7,28,2.207241274,1.961734905
2398,8,28,2.459560515,3.0227101
2399,9,28,2.178263636,2.903457666
2400,10,28,2.159384188,2.04220592
2401,1,29,2.042221228,1.903901083
2402,2,29,2.210543345,2.214995958
2403,3,29,2.32301047,2.608391694
2404,4,29,1.916479766,2.545359811
2405,5,29,1.890563472,2.244705042
2406,6,29,1.993222188,1.583918163
2407,7,29,2.207712588,1.961794978
2408,8,29,2.432057055,3.024008085
2409,9,29,2.174015593,2.921057575
2410,10,29,2.167689854,2.025467714
2411,1,30,2.04495882,1.923078721
2412,2,30,2.21480306,2.227894398
2413,3,30,2.325349247,2.605944262
2414,4,30,1.930070321,2.549181875
2415,5,30,1.88121014,2.243502618
2416,6,30,2.016211099,1.584515236
2417,7,30,2.211815527,1.96479233
2418,8,30,2.424620696,3.045248572
2419,9,30,2.179152607,2.947525191
2420,10,30,2.171826275,2.026862724
2421,1,31,2.043309183,1.935531939
2422,2,31,2.204302124,2.20231447
2423,3,31,2.314292059,2.595226204
2424,4,31,1.938394434,2.563403254
2425,5,31,1.88711607,2.255561271
2426,6,31,2.045049972,1.608598746
2427,7,31,2.196350624,1.947976281
2428,8,31,2.416744681,3.054681465
2429,9,31,2.185430108,2.970113749
2430,10,31,2.160116736,2.03932318
2431,1,32,2.03097691,1.923451806
2432,2,32,2.213654618,2.225470233
2433,3,32,2.312347349,2.609414746
2434,4,32,1.94786669,2.583821413
2435,5,32,1.891473785,2.261708933
2436,6,32,2.052347788,1.628153035
2437,7,32,2.180652772,1.954247624
2438,8,32,2.418462045,3.068682112
2439,9,32,2.1757165,2.964511875
2440,10,32,2.159637366,2.050552095
2441,1,33,2.024722661,1.92765685
2442,2,33,2.202504114,2.242781915
2443,3,33,2.302166136,2.613361872
2444,4,33,1.946570185,2.592827266
2445,5,33,1.887003258,2.269124499
2446,6,33,2.051154236,1.626910049
2447,7,33,2.210464529,1.961011149
2448,8,33,2.419739448,3.063787276
2449,9,33,2.150921962,2.960232588
2450,10,33,2.141189413,2.025675326
2451,1,34,2.014257191,1.923965201
2452,2,34,2.188572576,2.210590018
2453,3,34,2.297842111,2.630131122
2454,4,34,1.952141246,2.595561934
2455,5,34,1.884901635,2.270871794
2456,6,34,2.067169377,1.611502581
2457,7,34,2.211553478,1.958564679
2458,8,34,2.425008622,3.070172266
2459,9,34,2.163539108,2.967184155
2460,10,34,2.138880353,1.996239504
2461,1,35,2.013810762,1.948057264
2462,2,35,2.192378347,2.175915959
2463,3,35,2.291911128,2.644849477
2464,4,35,1.949051495,2.608200293
2465,5,35,1.885577246,2.27862901
2466,6,35,2.064108048,1.599683581
2467,7,35,2.212465442,1.953783576
2468,8,35,2.42491172,3.089351124
2469,9,35,2.152811938,2.964954313
2470,10,35,2.137155674,2.010538672
2471,1,36,2.006975905,1.943988275
2472,2,36,2.205548826,2.189095848
2473,3,36,2.278950484,2.641562587
2474,4,36,1.95188273,2.60566602
2475,5,36,1.882131248,2.29371719
2476,6,36,2.072909599,1.597419631
2477,7,36,2.211458344,1.951045997
2478,8,36,2.416851769,3.081006583
2479,9,36,2.156609564,2.98690683
2480,10,36,2.133762598,2.022683138
2481,1,37,2.007360994,1.944763474
2482,2,37,2.204887667,2.206308257
2483,3,37,2.26897322,2.649483508
2484,4,37,1.958319495,2.57305463
2485,5,37,1.867066049,2.291429045
2486,6,37,2.076655681,1.595180123
2487,7,37,2.210147854,1.956721364
2488,8,37,2.408616573,3.072157312
2489,9,37,2.15742498,2.992984909
2490,10,37,2.139452917,2.014309073
2491,1,38,1.997340433,1.961753189
2492,2,38,2.210765226,2.213786503
2493,3,38,2.271925319,2.658769021
2494,4,38,1.965838273,2.58619974
2495,5,38,1.868888336,2.299503393
2496,6,38,2.08485216,1.608138006
2497,7,38,2.222285091,1.960109963
2498,8,38,2.408535924,3.076908137
2499,9,38,2.143902532,3.010614854
2500,10,38,2.130756295,2.016982003
2501,1,39,1.988377018,1.971808312
2502,2,39,2.217629076,2.228247028
2503,3,39,2.252433515,2.655003975
2504,4,39,1.970525022,2.58838739
2505,5,39,1.873370981,2.312324832
2506,6,39,2.084287647,1.610516616
2507,7,39,2.225658759,1.970109829
2508,8,39,2.403310048,3.081582079
2509,9,39,2.140518634,3.015248436
2510,10,39,2.125989156,2.004122738
2511,1,40,1.99008946,1.984909166
2512,2,40,2.221097214,2.248535114
2513,3,40,2.24516466,2.642423091
2514,4,40,1.977784612,2.600003869
2515,5,40,1.879493719,2.311279271
2516,6,40,2.080125169,1.623006657
2517,7,40,2.223165352,1.971898769
2518,8,40,2.40867077,3.093016241
2519,9,40,2.146722804,3.012098052
2520,10,40,2.112557831,2.007083419
2521,1,41,1.993376265,1.987620308
2522,2,41,2.220371412,2.257300042
2523,3,41,2.239653024,2.645106915
2524,4,41,1.989065767,2.617946219
2525,5,41,1.878768073,2.314107206
2526,6,41,2.076410332,1.644859962
2527,7,41,2.22101651,1.990243602
2528,8,41,2.406020759,3.084835617
2529,9,41,2.138861226,3.026734977
2530,10,41,2.114102489,2.017292706
2531,1,42,2.012973949,1.987364312
2532,2,42,2.221642847,2.265270097
2533,3,42,2.234548884,2.660100249
2534,4,42,1.986781701,2.626424254
2535,5,42,1.879680369,2.318706312
2536,6,42,2.084230121,1.663288598
2537,7,42,2.223734637,1.991530555
2538,8,42,2.402366334,3.087074245
2539,9,42,2.146450924,3.047491354
2540,10,42,2.105233399,2.010153991
2541,1,43,2.01818357,1.98459314
2542,2,43,2.222386038,2.254208181
2543,3,43,2.233587844,2.67422886
2544,4,43,1.985310499,2.63049108
2545,5,43,1.874290005,2.326076047
2546,6,43,2.08669257,1.663986642
2547,7,43,2.226085728,1.986379325
2548,8,43,2.392162626,3.094983722
2549,9,43,2.15854317,3.061387523
2550,10,43,2.107538105,2.014795127
2551,1,44,2.026387056,1.995115018
2552,2,44,2.220628133,2.276609368
2553,3,44,2.233283556,2.67994806
2554,4,44,1.995985875,2.643098044
2555,5,44,1.876778465,2.335157394
2556,6,44,2.083533594,1.683935207
2557,7,44,2.215895943,1.989817871
2558,8,44,2.409369555,3.103981561
2559,9,44,2.163687175,3.076745489
2560,10,44,2.105511557,2.010718625
2561,1,45,2.029449601,1.995024547
2562,2,45,2.220864578,2.29018238
2563,3,45,2.22804773,2.696780086
2564,4,45,1.999133451,2.646983627
2565,5,45,1.880052375,2.335652953
2566,6,45,2.097524369,1.680220346
2567,7,45,2.226118754,1.99957361
2568,8,45,2.402997705,3.118921666
2569,9,45,2.166070168,3.085087739
2570,10,45,2.104555242,2.01015445
2571,1,46,2.038600406,2.005776039
2572,2,46,2.223375461,2.2866101
2573,3,46,2.228682242,2.704717018
2574,4,46,1.99741555,2.651008224
2575,5,46,1.886110828,2.338922485
2576,6,46,2.108955328,1.679685947
2577,7,46,2.226219588,2.005716844
2578,8,46,2.404772963,3.117899247
2579,9,46,2.167675392,3.098078103
2580,10,46,2.096736612,2.021713674
2581,1,47,2.053365715,2.010971184
2582,2,47,2.22401097,2.280128983
2583,3,47,2.220541229,2.714808125
2584,4,47,1.998177725,2.649748281
2585,5,47,1.894136933,2.342737967
2586,6,47,2.103491027,1.673940068
2587,7,47,2.22628518,2.011024282
2588,8,47,2.406281512,3.129365884
2589,9,47,2.178834361,3.116116017
2590,10,47,2.087621967,2.018129077
2591,1,48,2.061105103,2.000159516
2592,2,48,2.224600778,2.295203229
2593,3,48,2.226243996,2.718237167
2594,4,48,1.998656584,2.655823204
2595,5,48,1.898475999,2.347666543
2596,6,48,2.103658349,1.674489269
2597,7,48,2.227481969,2.02160627
2598,8,48,2.407362325,3.129152412
2599,9,48,2.178920806,3.125629745
2600,10,48,2.10012351,2.033158377
2601,1,49,2.070837127,2.001693532
2602,2,49,2.218436001,2.282680203
2603,3,49,2.225282847,2.723257814
2604,4,49,1.987064892,2.653189946
2605,5,49,1.903534946,2.357160699
2606,6,49,2.109378927,1.673581445
2607,7,49,2.236681789,2.032013398
2608,8,49,2.405236505,3.128467849
2609,9,49,2.169137112,3.140350029
2610,10,49,2.102255542,2.027448289
2611,1,50,2.076024337,2.019318278
2612,2,50,2.215786013,2.291135656
2613,3,50,2.218292446,2.72242096
2614,4,50,1.989962947,2.644934341
2615,5,50,1.906675198,2.361708635
2616,6,50,2.121788529,1.681403958
2617,7,50,2.230607033,2.040989929
2618,8,50,2.40912298,3.140137044
2619,9,50,2.171517603,3.153476071
2620,10,50,2.09811327,2.032885324
2621,1,51,2.0814805,2.014997395
2622,2,51,2.223948155,2.30736685
2623,3,51,2.215844067,2.72422304
2624,4,51,1.993144409,2.650974158
2625,5,51,1.919948668,2.370287867
2626,6,51,2.125817396,1.693856896
2627,7,51,2.2363552,2.048211579
2628,8,51,2.40528036,3.149419115
2629,9,51,2.175220635,3.163479489
2630,10,51,2.110934825,2.050011548
2631,1,52,2.080463554,2.003304403
2632,2,52,2.219319794,2.323882336
2633,3,52,2.214345159,2.73526517
2634,4,52,1.998200841,2.667566072
2635,5,52,1.926368326,2.374950882
2636,6,52,2.136833999,1.678122323
2637,7,52,2.244623941,2.059049745
2638,8,52,2.406140856,3.155834023
2639,9,52,2.175771269,3.16176679
2640,10,52,2.102387047,2.046787259
2641,1,53,2.08763019,2.008185229
2642,2,53,2.223484349,2.332510855
2643,3,53,2.218993934,2.732151478
2644,4,53,2.004834648,2.679449565
2645,5,53,1.932907437,2.366803697
2646,6,53,2.141436359,1.68843937
2647,7,53,2.23734154,2.060309109
2648,8,53,2.40686612,3.163991961
2649,9,53,2.171234101,3.166435583
2650,10,53,2.107077748,2.054427597
2651,1,54,2.080721598,2.00717386
2652,2,54,2.225187351,2.335201321
2653,3,54,2.219056506,2.734177428
2654,4,54,2.011462827,2.685356511
2655,5,54,1.944802064,2.369537759
2656,6,54,2.141959607,1.693411567
2657,7,54,2.239718572,2.06015434
2658,8,54,2.407426141,3.167865388
2659,9,54,2.182033645,3.174255522
2660,10,54,2.097860952,2.064465142
2661,1,55,2.088834724,2.019847154
2662,2,55,2.231226896,2.33803715
2663,3,55,2.208774973,2.740561678
2664,4,55,2.017158233,2.682681361
2665,5,55,1.945849985,2.377913331
2666,6,55,2.1482868,1.711476291
2667,7,55,2.242631426,2.057445182
2668,8,55,2.410119762,3.174940074
2669,9,55,2.182676223,3.186343282
2670,10,55,2.100401279,2.067653151
2671,1,56,2.084920313,2.029721114
2672,2,56,2.227879263,2.351497907
2673,3,56,2.206637431,2.740544456
2674,4,56,2.017230688,2.689028917
2675,5,56,1.955610697,2.383355315
2676,6,56,2.160109944,1.720232704
2677,7,56,2.246250652,2.060818728
2678,8,56,2.403631803,3.177947419
2679,9,56,2.178462627,3.185950262
2680,10,56,2.102766615,2.060095059
2681,1,57,2.080584829,2.037235228
2682,2,57,2.233785047,2.359868619
2683,3,57,2.209815494,2.74662308
2684,4,57,2.009975791,2.688488728
2685,5,57,1.965754371,2.388329656
2686,6,57,2.152938842,1.723307665
2687,7,57,2.247293782,2.072431267
2688,8,57,2.404888179,3.200796312
2689,9,57,2.17487059,3.209576519
2690,10,57,2.109005017,2.05330155
2691,1,58,2.087230708,2.052557362
2692,2,58,2.238514111,2.354650762
2693,3,58,2.214648735,2.755406539
2694,4,58,2.009723654,2.695052234
2695,5,58,1.97428316,2.384692219
2696,6,58,2.163503028,1.734874589
2697,7,58,2.246364808,2.085374195
2698,8,58,2.406588757,3.19915321
2699,9,58,2.184993698,3.211114002
2700,10,58,2.105068804,2.056487322
2701,1,59,2.096447748,2.059865042
2702,2,59,2.243389784,2.366171601
2703,3,59,2.217424029,2.760180089
2704,4,59,2.012805859,2.705833815
2705,5,59,1.971620632,2.384265859
2706,6,59,2.162574443,1.733832733
2707,7,59,2.242972678,2.075693962
2708,8,59,2.412210978,3.207523781
2709,9,59,2.173340934,3.205454424
2710,10,59,2.108482486,2.065532939
2711,1,60,2.100513084,2.051550014
2712,2,60,2.247552048,2.373081649
2713,3,60,2.216452759,2.768488487
2714,4,60,2.024455486,2.712031588
2715,5,60,1.970611209,2.385525457
2716,6,60,2.163746329,1.733076245
2717,7,60,2.24020139,2.07718857
2718,8,60,2.419365612,3.215520319
2719,9,60,2.169258547,3.204483246
2720,10,60,2.106587319,2.068067355
2721,1,61,2.103021946,2.063069836
2722,2,61,2.257256682,2.37865369
2723,3,61,2.217363139,2.7777619
2724,4,61,2.035667338,2.728339248
2725,5,61,1.971053138,2.39459061
2726,6,61,2.160200906,1.727559974
2727,7,61,2.24264555,2.078288308
2728,8,61,2.410687168,3.222728477
2729,9,61,2.165235323,3.209243132
2730,10,61,2.110621256,2.074772529
2731,1,62,2.103000777,2.073268675
2732,2,62,2.260496148,2.385211316
2733,3,62,2.22223209,2.783470545
2734,4,62,2.038542606,2.720971529
2735,5,62,1.981594726,2.403201778
2736,6,62,2.164509406,1.736658184
2737,7,62,2.246978707,2.082681508
2738,8,62,2.425938477,3.235346594
2739,9,62,2.166939944,3.209527784
2740,10,62,2.112192517,2.075726529
2741,1,63,2.099773466,2.072821173
2742,2,63,2.269354698,2.388773562
2743,3,63,2.22055519,2.77832123
2744,4,63,2.035734546,2.726750929
2745,5,63,1.990980306,2.401480674
2746,6,63,2.171009185,1.741627455
2747,7,63,2.247008916,2.088576985
2748,8,63,2.429339498,3.243064467
2749,9,63,2.170694915,3.2155868
2750,10,63,2.121608221,2.078905249
2751,1,64,2.110452379,2.082763524
2752,2,64,2.2777517,2.388001613
2753,3,64,2.214066559,2.782706082
2754,4,64,2.03097773,2.733724175
2755,5,64,1.987180776,2.401977787
2756,6,64,2.171483778,1.73496659
2757,7,64,2.253159881,2.086200495
2758,8,64,2.42916997,3.242347939
2759,9,64,2.177623801,3.219371999
2760,10,64,2.120141105,2.079494579
2761,1,65,2.121507786,2.088114984
2762,2,65,2.276910404,2.396476775
2763,3,65,2.208051425,2.791816242
2764,4,65,2.033139182,2.738617355
2765,5,65,1.994257534,2.403085359
2766,6,65,2.177324899,1.738738871
2767,7,65,2.266068882,2.087728776
2768,8,65,2.425066294,3.255592753
2769,9,65,2.1806689,3.224196996
2770,10,65,2.124835685,2.081544061
2771,1,66,2.120127832,2.093947088
2772,2,66,2.286612566,2.402310208
2773,3,66,2.214162299,2.795334515
2774,4,66,2.033510148,2.741438555
2775,5,66,1.990872204,2.40508956
2776,6,66,2.189036964,1.739844402
2777,7,66,2.267744726,2.09239899
2778,8,66,2.4331824,3.258689671
2779,9,66,2.190505341,3.236329136
2780,10,66,2.121696933,2.082178619
2781,1,67,2.124437518,2.091344614
2782,2,67,2.285378859,2.403420714
2783,3,67,2.219317732,2.803858584
2784,4,67,2.0395424,2.745526208
2785,5,67,1.998806003,2.412793428
2786,6,67,2.204727195,1.741768115
2787,7,67,2.264540022,2.08802321
2788,8,67,2.429685665,3.263017282
2789,9,67,2.19695175,3.231246743
2790,10,67,2.122382172,2.089185741
2791,1,68,2.128803499,2.101740591
2792,2,68,2.288174889,2.41021931
2793,3,68,2.222362347,2.805727367
2794,4,68,2.044546101,2.751584869
2795,5,68,2.005212781,2.419829081
2796,6,68,2.218909119,1.738702745
2797,7,68,2.266487038,2.086188875
2798,8,68,2.440151079,3.263645493
2799,9,68,2.202932226,3.233830762
2800,10,68,2.13416963,2.09856362
2801,1,69,2.132423998,2.119959026
2802,2,69,2.297272403,2.40766362
2803,3,69,2.226478405,2.807950651
2804,4,69,2.040230904,2.753681048
2805,5,69,2.020806866,2.428426819
2806,6,69,2.224951787,1.737348356
2807,7,69,2.269546852,2.086304771
2808,8,69,2.447180755,3.27064273
2809,9,69,2.209055083,3.235737017
2810,10,69,2.136971033,2.102313022
2811,1,70,2.134907452,2.12919855
2812,2,70,2.299654812,2.410727642
2813,3,70,2.227469628,2.814782117
2814,4,70,2.044046053,2.757784004
2815,5,70,2.030063261,2.427964981
2816,6,70,2.228298563,1.743919527
2817,7,70,2.268977679,2.094976276
2818,8,70,2.447761175,3.275615571
2819,9,70,2.206710854,3.248804501
2820,10,70,2.140893148,2.104430423
2821,1,71,2.135532661,2.130017422
2822,2,71,2.308410986,2.4148753
2823,3,71,2.2305135,2.819784617
2824,4,71,2.041331227,2.75687623
2825,5,71,2.034468989,2.433031176
2826,6,71,2.231940118,1.744420056
2827,7,71,2.27008076,2.100260547
2828,8,71,2.450266738,3.276016473
2829,9,71,2.209528056,3.253130351
2830,10,71,2.142692048,2.116791567
2831,1,72,2.144310404,2.131997912
2832,2,72,2.305354576,2.41639275
2833,3,72,2.228503186,2.823662108
2834,4,72,2.047466804,2.761453774
2835,5,72,2.039069857,2.439379231
2836,6,72,2.237261476,1.752410092
2837,7,72,2.276426243,2.100949473
2838,8,72,2.450836546,3.279066815
2839,9,72,2.220071939,3.262919094
2840,10,72,2.144547414,2.118799877
2841,1,73,2.150860736,2.140885648
2842,2,73,2.301479451,2.424101208
2843,3,73,2.232356563,2.83062543
2844,4,73,2.048127191,2.767289844
2845,5,73,2.04550438,2.446048099
2846,6,73,2.237329773,1.761403441
2847,7,73,2.277501461,2.099298067
2848,8,73,2.448460739,3.283460628
2849,9,73,2.223753415,3.266267544
2850,10,73,2.147256414,2.122433309
2851,1,74,2.158894496,2.152396819
2852,2,74,2.302615655,2.43082883
2853,3,74,2.236516163,2.824915797
2854,4,74,2.050495157,2.772805708
2855,5,74,2.049211222,2.448696301
