,Series,k,delta,centroidNum,Mean,stdDev,count
1089,9,16,1,1,8.95448550919785,8.591668904977057,29
1090,9,16,1,2,5.420732448546002,4.387274984174139,15
1091,9,16,1,3,6.17271681063518,4.981097936169879,4
1092,9,16,1,4,6.417885816713923,5.061658716388419,22
1093,9,16,1,5,,,0
1094,9,16,1,6,4.719580616459532,3.150758641836906,18
1095,9,16,1,7,,,0
1096,9,16,1,8,,,0
1097,9,16,1,9,5.7582540795177435,4.1341198595413315,12
1098,9,16,1,10,0.42867479541851594,0.11072313275233997,2
1099,9,16,1,11,,,0
1100,9,16,1,12,,,0
1101,9,16,1,13,1.0889878093074046,0.8372615433300468,2
1102,9,16,1,14,4.7483818953235115,3.782074664541736,2
1103,9,16,1,15,,,0
1104,9,16,1,16,,,0
