,Series,k,delta,centroidNum,Mean,stdDev,count
977,2,16,1,1,10.226734874302169,12.771656974847216,28
978,2,16,1,2,7.090539242480157,5.510423950062362,19
979,2,16,1,3,8.844213028700025,3.993458503557301,2
980,2,16,1,4,10.037983217055318,6.046475028443914,11
981,2,16,1,5,8.287478156398507,,1
982,2,16,1,6,3.504708841030405,3.2395615843528907,13
983,2,16,1,7,,,0
984,2,16,1,8,,,0
985,2,16,1,9,4.963741955720717,3.868606449404029,16
986,2,16,1,10,4.2523425444972105,1.6997067849152483,4
987,2,16,1,11,,,0
988,2,16,1,12,,,0
989,2,16,1,13,,,0
990,2,16,1,14,4.638124031418946,3.404894430044882,12
991,2,16,1,15,,,0
992,2,16,1,16,,,0
