,Series,k,delta,centroidNum,Mean,stdDev,count
3727,7,81,0.5,1,18.574671902922017,14.889854699278635,5
3728,7,81,0.5,2,6.131082299384904,3.2728434630605934,23
3729,7,81,0.5,3,,,0
3730,7,81,0.5,4,5.340088277289229,5.175960133715102,12
3731,7,81,0.5,5,4.21659343642458,3.171209095886952,8
3732,7,81,0.5,6,,,0
3733,7,81,0.5,7,,,0
3734,7,81,0.5,8,1.2767892897268212,0.34729081669958667,2
3735,7,81,0.5,9,,,0
3736,7,81,0.5,10,,,0
3737,7,81,0.5,11,6.57548888746061,5.303015564285399,7
3738,7,81,0.5,12,,,0
3739,7,81,0.5,13,,,0
3740,7,81,0.5,14,4.410351444451027,4.533395267238941,8
3741,7,81,0.5,15,,,0
3742,7,81,0.5,16,,,0
3743,7,81,0.5,17,,,0
3744,7,81,0.5,18,,,0
3745,7,81,0.5,19,,,0
3746,7,81,0.5,20,,,0
3747,7,81,0.5,21,,,0
3748,7,81,0.5,22,,,0
3749,7,81,0.5,23,,,0
3750,7,81,0.5,24,,,0
3751,7,81,0.5,25,,,0
3752,7,81,0.5,26,,,0
3753,7,81,0.5,27,,,0
3754,7,81,0.5,28,,,0
3755,7,81,0.5,29,6.563768659792578,3.3588944007659207,14
3756,7,81,0.5,30,,,0
3757,7,81,0.5,31,,,0
3758,7,81,0.5,32,6.8738489731597605,5.716275026417804,7
3759,7,81,0.5,33,,,0
3760,7,81,0.5,34,,,0
3761,7,81,0.5,35,,,0
3762,7,81,0.5,36,,,0
3763,7,81,0.5,37,,,0
3764,7,81,0.5,38,5.5405900191232345,3.25361832277678,10
3765,7,81,0.5,39,2.583019106064102,1.0521150378548856,6
3766,7,81,0.5,40,,,0
3767,7,81,0.5,41,,,0
3768,7,81,0.5,42,,,0
3769,7,81,0.5,43,,,0
3770,7,81,0.5,44,,,0
3771,7,81,0.5,45,,,0
3772,7,81,0.5,46,,,0
3773,7,81,0.5,47,0.6849101824943441,0.5566611805159901,3
3774,7,81,0.5,48,,,0
3775,7,81,0.5,49,,,0
3776,7,81,0.5,50,,,0
3777,7,81,0.5,51,,,0
3778,7,81,0.5,52,,,0
3779,7,81,0.5,53,,,0
3780,7,81,0.5,54,,,0
3781,7,81,0.5,55,,,0
3782,7,81,0.5,56,,,0
3783,7,81,0.5,57,,,0
3784,7,81,0.5,58,,,0
3785,7,81,0.5,59,,,0
3786,7,81,0.5,60,,,0
3787,7,81,0.5,61,,,0
3788,7,81,0.5,62,,,0
3789,7,81,0.5,63,,,0
3790,7,81,0.5,64,,,0
3791,7,81,0.5,65,4.901904408699707,,1
3792,7,81,0.5,66,,,0
3793,7,81,0.5,67,,,0
3794,7,81,0.5,68,,,0
3795,7,81,0.5,69,,,0
3796,7,81,0.5,70,,,0
3797,7,81,0.5,71,,,0
3798,7,81,0.5,72,,,0
3799,7,81,0.5,73,,,0
3800,7,81,0.5,74,,,0
3801,7,81,0.5,75,,,0
3802,7,81,0.5,76,,,0
3803,7,81,0.5,77,,,0
3804,7,81,0.5,78,,,0
3805,7,81,0.5,79,,,0
3806,7,81,0.5,80,,,0
3807,7,81,0.5,81,,,0
