,Series,k,delta,centroidNum,Mean,stdDev,count
3484,4,81,0.5,1,9.685784881829518,2.843744249035182,3
3485,4,81,0.5,2,3.555262373174694,3.062246873608216,16
3486,4,81,0.5,3,,,0
3487,4,81,0.5,4,4.718520263331639,4.080163338703479,19
3488,4,81,0.5,5,1.278969217726362,0.4242629781768149,7
3489,4,81,0.5,6,,,0
3490,4,81,0.5,7,,,0
3491,4,81,0.5,8,,,0
3492,4,81,0.5,9,,,0
3493,4,81,0.5,10,,,0
3494,4,81,0.5,11,7.140717537457149,6.195430348394715,2
3495,4,81,0.5,12,,,0
3496,4,81,0.5,13,,,0
3497,4,81,0.5,14,5.4108512700635725,4.4990584842999155,17
3498,4,81,0.5,15,,,0
3499,4,81,0.5,16,,,0
3500,4,81,0.5,17,,,0
3501,4,81,0.5,18,,,0
3502,4,81,0.5,19,,,0
3503,4,81,0.5,20,,,0
3504,4,81,0.5,21,,,0
3505,4,81,0.5,22,,,0
3506,4,81,0.5,23,,,0
3507,4,81,0.5,24,,,0
3508,4,81,0.5,25,,,0
3509,4,81,0.5,26,,,0
3510,4,81,0.5,27,,,0
3511,4,81,0.5,28,,,0
3512,4,81,0.5,29,3.9276736070495155,3.533483548782351,12
3513,4,81,0.5,30,,,0
3514,4,81,0.5,31,,,0
3515,4,81,0.5,32,4.34180498958658,3.0838853396224155,10
3516,4,81,0.5,33,,,0
3517,4,81,0.5,34,,,0
3518,4,81,0.5,35,,,0
3519,4,81,0.5,36,,,0
3520,4,81,0.5,37,,,0
3521,4,81,0.5,38,3.182522812836813,3.6013323630160103,6
3522,4,81,0.5,39,2.386201386202057,2.1451124951672655,4
3523,4,81,0.5,40,,,0
3524,4,81,0.5,41,2.710548628417314,1.7017102874967975,4
3525,4,81,0.5,42,,,0
3526,4,81,0.5,43,,,0
3527,4,81,0.5,44,,,0
3528,4,81,0.5,45,,,0
3529,4,81,0.5,46,,,0
3530,4,81,0.5,47,0.9469414149921961,0.201020099134644,2
3531,4,81,0.5,48,,,0
3532,4,81,0.5,49,,,0
3533,4,81,0.5,50,,,0
3534,4,81,0.5,51,,,0
3535,4,81,0.5,52,,,0
3536,4,81,0.5,53,,,0
3537,4,81,0.5,54,,,0
3538,4,81,0.5,55,,,0
3539,4,81,0.5,56,,,0
3540,4,81,0.5,57,,,0
3541,4,81,0.5,58,,,0
3542,4,81,0.5,59,,,0
3543,4,81,0.5,60,,,0
3544,4,81,0.5,61,,,0
3545,4,81,0.5,62,,,0
3546,4,81,0.5,63,,,0
3547,4,81,0.5,64,,,0
3548,4,81,0.5,65,3.1269551115232908,2.4465050195716596,4
3549,4,81,0.5,66,,,0
3550,4,81,0.5,67,,,0
3551,4,81,0.5,68,,,0
3552,4,81,0.5,69,,,0
3553,4,81,0.5,70,,,0
3554,4,81,0.5,71,,,0
3555,4,81,0.5,72,,,0
3556,4,81,0.5,73,,,0
3557,4,81,0.5,74,,,0
3558,4,81,0.5,75,,,0
3559,4,81,0.5,76,,,0
3560,4,81,0.5,77,,,0
3561,4,81,0.5,78,,,0
3562,4,81,0.5,79,,,0
3563,4,81,0.5,80,,,0
3564,4,81,0.5,81,,,0
