,Series,k,delta,centroidNum,Mean,stdDev,count
2107,7,81,0.5,1,4.426983228671034,,1
2108,7,81,0.5,2,5.298971626170973,3.2364713604828963,20
2109,7,81,0.5,3,,,0
2110,7,81,0.5,4,3.6784244166462226,3.5633539939015204,14
2111,7,81,0.5,5,7.291597557784432,3.6326762596682864,13
2112,7,81,0.5,6,,,0
2113,7,81,0.5,7,,,0
2114,7,81,0.5,8,4.851965061152886,1.8583275797319143,3
2115,7,81,0.5,9,,,0
2116,7,81,0.5,10,,,0
2117,7,81,0.5,11,5.596528476188214,4.983800214991767,10
2118,7,81,0.5,12,,,0
2119,7,81,0.5,13,,,0
2120,7,81,0.5,14,6.200244070246644,4.373245887425844,12
2121,7,81,0.5,15,,,0
2122,7,81,0.5,16,,,0
2123,7,81,0.5,17,,,0
2124,7,81,0.5,18,,,0
2125,7,81,0.5,19,,,0
2126,7,81,0.5,20,,,0
2127,7,81,0.5,21,,,0
2128,7,81,0.5,22,,,0
2129,7,81,0.5,23,,,0
2130,7,81,0.5,24,,,0
2131,7,81,0.5,25,,,0
2132,7,81,0.5,26,,,0
2133,7,81,0.5,27,,,0
2134,7,81,0.5,28,,,0
2135,7,81,0.5,29,2.63862256606493,1.148571368755619,8
2136,7,81,0.5,30,,,0
2137,7,81,0.5,31,,,0
2138,7,81,0.5,32,4.727324294936051,3.4655896101793955,5
2139,7,81,0.5,33,,,0
2140,7,81,0.5,34,,,0
2141,7,81,0.5,35,,,0
2142,7,81,0.5,36,,,0
2143,7,81,0.5,37,,,0
2144,7,81,0.5,38,3.6559126147708154,2.049240633982454,5
2145,7,81,0.5,39,5.466703014538962,5.225683109890867,11
2146,7,81,0.5,40,,,0
2147,7,81,0.5,41,,,0
2148,7,81,0.5,42,,,0
2149,7,81,0.5,43,,,0
2150,7,81,0.5,44,,,0
2151,7,81,0.5,45,,,0
2152,7,81,0.5,46,,,0
2153,7,81,0.5,47,1.0677451207889916,0.9457431411209946,2
2154,7,81,0.5,48,,,0
2155,7,81,0.5,49,,,0
2156,7,81,0.5,50,,,0
2157,7,81,0.5,51,,,0
2158,7,81,0.5,52,,,0
2159,7,81,0.5,53,,,0
2160,7,81,0.5,54,,,0
2161,7,81,0.5,55,,,0
2162,7,81,0.5,56,,,0
2163,7,81,0.5,57,,,0
2164,7,81,0.5,58,,,0
2165,7,81,0.5,59,,,0
2166,7,81,0.5,60,,,0
2167,7,81,0.5,61,,,0
2168,7,81,0.5,62,,,0
2169,7,81,0.5,63,,,0
2170,7,81,0.5,64,,,0
2171,7,81,0.5,65,1.3450624809926524,,1
2172,7,81,0.5,66,,,0
2173,7,81,0.5,67,,,0
2174,7,81,0.5,68,0.5996926031701975,,1
2175,7,81,0.5,69,,,0
2176,7,81,0.5,70,,,0
2177,7,81,0.5,71,,,0
2178,7,81,0.5,72,,,0
2179,7,81,0.5,73,,,0
2180,7,81,0.5,74,,,0
2181,7,81,0.5,75,,,0
2182,7,81,0.5,76,,,0
2183,7,81,0.5,77,,,0
2184,7,81,0.5,78,,,0
2185,7,81,0.5,79,,,0
2186,7,81,0.5,80,,,0
2187,7,81,0.5,81,,,0
