,Series,k,delta,centroidNum,Mean,stdDev,count
81,6,16,1,1,10.019563923961915,9.49009307471494,26
82,6,16,1,2,6.702379106969867,6.0952377315179795,20
83,6,16,1,3,5.930580772142861,5.851612884730885,2
84,6,16,1,4,7.09832872721766,4.675490218220723,23
85,6,16,1,5,0.4699670966137575,,1
86,6,16,1,6,3.5583690668256946,3.9230934530823194,11
87,6,16,1,7,,,0
88,6,16,1,8,,,0
89,6,16,1,9,4.792721366850413,2.0269549934435025,9
90,6,16,1,10,5.0724098160796105,1.7098219639863448,10
91,6,16,1,11,,,0
92,6,16,1,12,,,0
93,6,16,1,13,101.35806761928232,,1
94,6,16,1,14,3.2534089606220817,2.4821869622600445,3
95,6,16,1,15,,,0
96,6,16,1,16,,,0
