,Series,k,delta,centroidNum,Mean,stdDev,count
1377,7,16,1,1,6.647247300675277,5.429489125898915,26
1378,7,16,1,2,7.147533494694461,4.2470234119173185,21
1379,7,16,1,3,8.049618667723262,5.9536758507284935,15
1380,7,16,1,4,4.906648756126434,4.535619720295574,3
1381,7,16,1,5,5.209471787422204,,1
1382,7,16,1,6,2.9060330383072177,1.6824160494763143,16
1383,7,16,1,7,,,0
1384,7,16,1,8,,,0
1385,7,16,1,9,4.553402648662515,2.771700431661647,12
1386,7,16,1,10,4.596213136267591,3.0507164234754414,6
1387,7,16,1,11,,,0
1388,7,16,1,12,,,0
1389,7,16,1,13,4.127453690949778,,1
1390,7,16,1,14,3.9076878542931666,1.235474344689898,5
1391,7,16,1,15,,,0
1392,7,16,1,16,,,0
