,Series,k,delta,centroidNum,Mean,stdDev,count
993,3,16,1,1,6.52973108876642,5.334714957819951,22
994,3,16,1,2,5.401680577613673,4.450282548969282,28
995,3,16,1,3,7.235023444892448,7.107040856883499,4
996,3,16,1,4,6.444021394538381,5.266015405573759,13
997,3,16,1,5,22.78994353547939,,1
998,3,16,1,6,4.805928341656014,5.553133626583538,16
999,3,16,1,7,,,0
1000,3,16,1,8,,,0
1001,3,16,1,9,5.851710424170199,2.380169192488964,7
1002,3,16,1,10,4.860484623589218,2.1378087454208266,11
1003,3,16,1,11,,,0
1004,3,16,1,12,,,0
1005,3,16,1,13,0.3929834386383675,,1
1006,3,16,1,14,2.6250796706859916,1.2594453583240555,3
1007,3,16,1,15,,,0
1008,3,16,1,16,,,0
