,Series,k,delta,centroidNum,Mean,stdDev,count
1009,4,16,1,1,6.559045792848291,4.991597250536038,21
1010,4,16,1,2,6.862683370215199,4.231099324220226,20
1011,4,16,1,3,3.9467604753668817,2.5981445969208434,6
1012,4,16,1,4,7.09453401724125,4.626803236078408,25
1013,4,16,1,5,1.1423086181740274,,1
1014,4,16,1,6,3.9704941229464703,3.101574314937791,16
1015,4,16,1,7,,,0
1016,4,16,1,8,,,0
1017,4,16,1,9,5.083573016970007,2.9887918877155637,11
1018,4,16,1,10,0.3239685968398665,0.34503083520369,3
1019,4,16,1,11,,,0
1020,4,16,1,12,,,0
1021,4,16,1,13,,,0
1022,4,16,1,14,3.746806161826001,1.8778314777606495,3
1023,4,16,1,15,,,0
1024,4,16,1,16,,,0
