,Series,k,delta,centroidNum,Mean,stdDev,count
1,10,81,0.5,1,16.52882820803657,16.313968314960057,6
2,10,81,0.5,2,5.063035821940413,4.321601801907683,19
3,10,81,0.5,3,,,0
4,10,81,0.5,4,6.047438280511739,3.3826578178714666,10
5,10,81,0.5,5,4.489479771251804,5.084424292092478,6
6,10,81,0.5,6,,,0
7,10,81,0.5,7,,,0
8,10,81,0.5,8,2.159693865903023,1.4158038361980305,2
9,10,81,0.5,9,,,0
10,10,81,0.5,10,,,0
11,10,81,0.5,11,2.7571011478491387,2.020436635606997,5
12,10,81,0.5,12,,,0
13,10,81,0.5,13,,,0
14,10,81,0.5,14,7.706263018338059,3.500420470790398,15
15,10,81,0.5,15,,,0
16,10,81,0.5,16,,,0
17,10,81,0.5,17,,,0
18,10,81,0.5,18,,,0
19,10,81,0.5,19,,,0
20,10,81,0.5,20,,,0
21,10,81,0.5,21,,,0
22,10,81,0.5,22,,,0
23,10,81,0.5,23,,,0
24,10,81,0.5,24,,,0
25,10,81,0.5,25,,,0
26,10,81,0.5,26,,,0
27,10,81,0.5,27,,,0
28,10,81,0.5,28,,,0
29,10,81,0.5,29,4.963979963888716,4.840200590316804,10
30,10,81,0.5,30,,,0
31,10,81,0.5,31,,,0
32,10,81,0.5,32,3.959144391830506,2.917549715741496,11
33,10,81,0.5,33,,,0
34,10,81,0.5,34,,,0
35,10,81,0.5,35,,,0
36,10,81,0.5,36,,,0
37,10,81,0.5,37,,,0
38,10,81,0.5,38,6.493617892328321,1.1034943409494535,3
39,10,81,0.5,39,4.550597106609036,2.7399114636116755,11
40,10,81,0.5,40,,,0
41,10,81,0.5,41,0.693142893922456,0.1296623514505164,2
42,10,81,0.5,42,,,0
43,10,81,0.5,43,,,0
44,10,81,0.5,44,,,0
45,10,81,0.5,45,,,0
46,10,81,0.5,46,,,0
47,10,81,0.5,47,0.4202913733048917,,1
48,10,81,0.5,48,,,0
49,10,81,0.5,49,,,0
50,10,81,0.5,50,,,0
51,10,81,0.5,51,,,0
52,10,81,0.5,52,,,0
53,10,81,0.5,53,,,0
54,10,81,0.5,54,,,0
55,10,81,0.5,55,,,0
56,10,81,0.5,56,,,0
57,10,81,0.5,57,,,0
58,10,81,0.5,58,,,0
59,10,81,0.5,59,,,0
60,10,81,0.5,60,,,0
61,10,81,0.5,61,,,0
62,10,81,0.5,62,,,0
63,10,81,0.5,63,,,0
64,10,81,0.5,64,,,0
65,10,81,0.5,65,8.345882050088472,7.6267463771965875,3
66,10,81,0.5,66,,,0
67,10,81,0.5,67,,,0
68,10,81,0.5,68,0.3834859762296716,0.3554056889551279,2
69,10,81,0.5,69,,,0
70,10,81,0.5,70,,,0
71,10,81,0.5,71,,,0
72,10,81,0.5,72,,,0
73,10,81,0.5,73,,,0
74,10,81,0.5,74,,,0
75,10,81,0.5,75,,,0
76,10,81,0.5,76,,,0
77,10,81,0.5,77,,,0
78,10,81,0.5,78,,,0
79,10,81,0.5,79,,,0
80,10,81,0.5,80,,,0
81,10,81,0.5,81,,,0
