,Series,k,delta,centroidNum,Mean,stdDev,count
545,5,16,1,1,8.308904446166338,7.553376485078817,32
546,5,16,1,2,4.685037448256278,2.778720015899524,18
547,5,16,1,3,7.011737045233124,5.702379556900171,5
548,5,16,1,4,6.484979298532831,4.228389939007019,16
549,5,16,1,5,3.1239855694952614,,1
550,5,16,1,6,5.72861305625663,4.285514631764841,21
551,5,16,1,7,,,0
552,5,16,1,8,,,0
553,5,16,1,9,5.532282390582231,4.011219520556828,7
554,5,16,1,10,0.21956775841821496,0.1963058696357161,2
555,5,16,1,11,,,0
556,5,16,1,12,,,0
557,5,16,1,13,,,0
558,5,16,1,14,3.451403601090721,1.492892715425029,4
559,5,16,1,15,,,0
560,5,16,1,16,,,0
