,Series,k,delta,centroidNum,Mean,stdDev,count
1702,2,81,0.5,1,30.44092475291922,24.2711016617057,2
1703,2,81,0.5,2,4.149782833498079,2.366512688246887,18
1704,2,81,0.5,3,,,0
1705,2,81,0.5,4,4.069358920754795,3.6257031888302236,13
1706,2,81,0.5,5,4.726598606173039,3.038919192029626,11
1707,2,81,0.5,6,,,0
1708,2,81,0.5,7,,,0
1709,2,81,0.5,8,1.4683356898391011,0.5736363057971859,2
1710,2,81,0.5,9,,,0
1711,2,81,0.5,10,,,0
1712,2,81,0.5,11,2.9673960420388226,1.934081757670109,10
1713,2,81,0.5,12,,,0
1714,2,81,0.5,13,,,0
1715,2,81,0.5,14,3.619853661481094,4.8937542512483185,13
1716,2,81,0.5,15,,,0
1717,2,81,0.5,16,,,0
1718,2,81,0.5,17,,,0
1719,2,81,0.5,18,,,0
1720,2,81,0.5,19,,,0
1721,2,81,0.5,20,32.13594102416464,,1
1722,2,81,0.5,21,,,0
1723,2,81,0.5,22,,,0
1724,2,81,0.5,23,,,0
1725,2,81,0.5,24,,,0
1726,2,81,0.5,25,,,0
1727,2,81,0.5,26,,,0
1728,2,81,0.5,27,,,0
1729,2,81,0.5,28,,,0
1730,2,81,0.5,29,3.17067053468862,2.3416483351353166,8
1731,2,81,0.5,30,,,0
1732,2,81,0.5,31,,,0
1733,2,81,0.5,32,5.1722385835133515,3.5961522578776624,9
1734,2,81,0.5,33,,,0
1735,2,81,0.5,34,,,0
1736,2,81,0.5,35,,,0
1737,2,81,0.5,36,,,0
1738,2,81,0.5,37,,,0
1739,2,81,0.5,38,7.524046705999922,4.941068897187738,3
1740,2,81,0.5,39,4.161346512297172,2.357233363078847,8
1741,2,81,0.5,40,,,0
1742,2,81,0.5,41,3.7673270583649363,0.9876606968370791,3
1743,2,81,0.5,42,,,0
1744,2,81,0.5,43,,,0
1745,2,81,0.5,44,,,0
1746,2,81,0.5,45,,,0
1747,2,81,0.5,46,,,0
1748,2,81,0.5,47,2.5606016954228465,,1
1749,2,81,0.5,48,,,0
1750,2,81,0.5,49,,,0
1751,2,81,0.5,50,,,0
1752,2,81,0.5,51,,,0
1753,2,81,0.5,52,,,0
1754,2,81,0.5,53,,,0
1755,2,81,0.5,54,,,0
1756,2,81,0.5,55,,,0
1757,2,81,0.5,56,,,0
1758,2,81,0.5,57,,,0
1759,2,81,0.5,58,,,0
1760,2,81,0.5,59,,,0
1761,2,81,0.5,60,,,0
1762,2,81,0.5,61,,,0
1763,2,81,0.5,62,,,0
1764,2,81,0.5,63,,,0
1765,2,81,0.5,64,,,0
1766,2,81,0.5,65,4.473513635936406,2.681663379626724,4
1767,2,81,0.5,66,,,0
1768,2,81,0.5,67,,,0
1769,2,81,0.5,68,,,0
1770,2,81,0.5,69,,,0
1771,2,81,0.5,70,,,0
1772,2,81,0.5,71,,,0
1773,2,81,0.5,72,,,0
1774,2,81,0.5,73,,,0
1775,2,81,0.5,74,,,0
1776,2,81,0.5,75,,,0
1777,2,81,0.5,76,,,0
1778,2,81,0.5,77,,,0
1779,2,81,0.5,78,,,0
1780,2,81,0.5,79,,,0
1781,2,81,0.5,80,,,0
1782,2,81,0.5,81,,,0
