,Series,k,delta,centroidNum,Mean,stdDev,count
1569,9,16,1,1,7.770147733383265,6.936629127833194,22
1570,9,16,1,2,5.510508994625209,4.53354188721257,18
1571,9,16,1,3,5.497893410266434,4.964982262859152,5
1572,9,16,1,4,7.073145138276513,5.319585194285492,19
1573,9,16,1,5,3.676553516732191,2.2727582202299157,2
1574,9,16,1,6,2.190226699051997,2.1722886266245776,19
1575,9,16,1,7,,,0
1576,9,16,1,8,,,0
1577,9,16,1,9,4.673996592202672,3.971344030346867,10
1578,9,16,1,10,6.292291676710102,1.4586080470016167,5
1579,9,16,1,11,,,0
1580,9,16,1,12,,,0
1581,9,16,1,13,4.108517982213527,,1
1582,9,16,1,14,3.8066704201968604,3.124013584194615,5
1583,9,16,1,15,,,0
1584,9,16,1,16,,,0
