,Series,k,delta,centroidNum,Mean,stdDev,count
5023,3,81,0.5,1,11.121394291742735,11.828065441057456,4
5024,3,81,0.5,2,5.089398503900413,4.284677259459997,22
5025,3,81,0.5,3,,,0
5026,3,81,0.5,4,7.694322201277639,3.873900227275979,9
5027,3,81,0.5,5,5.221587319320925,2.6853403798034785,4
5028,3,81,0.5,6,,,0
5029,3,81,0.5,7,,,0
5030,3,81,0.5,8,1.8250185911670145,1.0927559380875709,5
5031,3,81,0.5,9,,,0
5032,3,81,0.5,10,,,0
5033,3,81,0.5,11,6.634679619295798,5.755891498430831,5
5034,3,81,0.5,12,,,0
5035,3,81,0.5,13,,,0
5036,3,81,0.5,14,4.9258701080996135,1.7433977627976094,6
5037,3,81,0.5,15,,,0
5038,3,81,0.5,16,,,0
5039,3,81,0.5,17,,,0
5040,3,81,0.5,18,,,0
5041,3,81,0.5,19,,,0
5042,3,81,0.5,20,,,0
5043,3,81,0.5,21,,,0
5044,3,81,0.5,22,,,0
5045,3,81,0.5,23,,,0
5046,3,81,0.5,24,,,0
5047,3,81,0.5,25,,,0
5048,3,81,0.5,26,,,0
5049,3,81,0.5,27,,,0
5050,3,81,0.5,28,,,0
5051,3,81,0.5,29,5.598843782106388,3.5950045994726065,14
5052,3,81,0.5,30,,,0
5053,3,81,0.5,31,,,0
5054,3,81,0.5,32,3.9157556505221036,2.6202232897294992,16
5055,3,81,0.5,33,,,0
5056,3,81,0.5,34,,,0
5057,3,81,0.5,35,,,0
5058,3,81,0.5,36,,,0
5059,3,81,0.5,37,,,0
5060,3,81,0.5,38,3.303299754304854,2.5915614487514884,8
5061,3,81,0.5,39,5.110205684134064,3.148195213956891,5
5062,3,81,0.5,40,,,0
5063,3,81,0.5,41,1.9801909035880598,1.7719258190209441,2
5064,3,81,0.5,42,,,0
5065,3,81,0.5,43,,,0
5066,3,81,0.5,44,,,0
5067,3,81,0.5,45,,,0
5068,3,81,0.5,46,,,0
5069,3,81,0.5,47,1.9000678393265815,1.5158071769042891,2
5070,3,81,0.5,48,,,0
5071,3,81,0.5,49,,,0
5072,3,81,0.5,50,,,0
5073,3,81,0.5,51,,,0
5074,3,81,0.5,52,,,0
5075,3,81,0.5,53,,,0
5076,3,81,0.5,54,,,0
5077,3,81,0.5,55,,,0
5078,3,81,0.5,56,,,0
5079,3,81,0.5,57,,,0
5080,3,81,0.5,58,,,0
5081,3,81,0.5,59,,,0
5082,3,81,0.5,60,,,0
5083,3,81,0.5,61,,,0
5084,3,81,0.5,62,,,0
5085,3,81,0.5,63,,,0
5086,3,81,0.5,64,,,0
5087,3,81,0.5,65,1.1434222491372381,1.5594000745625123,2
5088,3,81,0.5,66,,,0
5089,3,81,0.5,67,,,0
5090,3,81,0.5,68,0.42948655239795386,0.2245393967503587,2
5091,3,81,0.5,69,,,0
5092,3,81,0.5,70,,,0
5093,3,81,0.5,71,,,0
5094,3,81,0.5,72,,,0
5095,3,81,0.5,73,,,0
5096,3,81,0.5,74,,,0
5097,3,81,0.5,75,,,0
5098,3,81,0.5,76,,,0
5099,3,81,0.5,77,,,0
5100,3,81,0.5,78,,,0
5101,3,81,0.5,79,,,0
5102,3,81,0.5,80,,,0
5103,3,81,0.5,81,,,0
