,Series,k,delta,centroidNum,Mean,stdDev,count
417,7,16,1,1,10.33305740770849,11.798166068060763,31
418,7,16,1,2,6.765561810564821,4.929745033728518,19
419,7,16,1,3,2.443535501937369,1.55826701520442,6
420,7,16,1,4,7.059960323181213,5.17428412594864,17
421,7,16,1,5,4.976989909697637,,1
422,7,16,1,6,4.554169566007799,3.624049303979577,13
423,7,16,1,7,,,0
424,7,16,1,8,,,0
425,7,16,1,9,,,0
426,7,16,1,10,5.173762999921539,2.011380281902454,13
427,7,16,1,11,,,0
428,7,16,1,12,,,0
429,7,16,1,13,1.2658168009877784,,1
430,7,16,1,14,3.7049467294342064,1.511078434224472,5
431,7,16,1,15,,,0
432,7,16,1,16,,,0
