,Series,k,delta,centroidNum,Mean,stdDev,count
2998,8,81,0.5,1,17.005683426801614,12.40063930998924,4
2999,8,81,0.5,2,3.4927600895727475,2.3362236445194875,21
3000,8,81,0.5,3,,,0
3001,8,81,0.5,4,7.310924162552378,5.592294751304752,9
3002,8,81,0.5,5,5.95234775838365,5.180973438302547,10
3003,8,81,0.5,6,,,0
3004,8,81,0.5,7,,,0
3005,8,81,0.5,8,4.553651336464037,1.6430949234169996,3
3006,8,81,0.5,9,,,0
3007,8,81,0.5,10,,,0
3008,8,81,0.5,11,5.3472540163478,3.963688171323921,9
3009,8,81,0.5,12,,,0
3010,8,81,0.5,13,,,0
3011,8,81,0.5,14,3.887158143812094,3.3683867013566164,10
3012,8,81,0.5,15,,,0
3013,8,81,0.5,16,,,0
3014,8,81,0.5,17,,,0
3015,8,81,0.5,18,,,0
3016,8,81,0.5,19,,,0
3017,8,81,0.5,20,,,0
3018,8,81,0.5,21,,,0
3019,8,81,0.5,22,,,0
3020,8,81,0.5,23,,,0
3021,8,81,0.5,24,,,0
3022,8,81,0.5,25,,,0
3023,8,81,0.5,26,,,0
3024,8,81,0.5,27,,,0
3025,8,81,0.5,28,,,0
3026,8,81,0.5,29,6.531727524498084,4.393956292021784,13
3027,8,81,0.5,30,,,0
3028,8,81,0.5,31,,,0
3029,8,81,0.5,32,6.32009796657334,6.47474437032297,5
3030,8,81,0.5,33,,,0
3031,8,81,0.5,34,,,0
3032,8,81,0.5,35,,,0
3033,8,81,0.5,36,,,0
3034,8,81,0.5,37,,,0
3035,8,81,0.5,38,4.217863936405394,2.3595125398297188,8
3036,8,81,0.5,39,4.538675842389665,3.0531538935771843,7
3037,8,81,0.5,40,,,0
3038,8,81,0.5,41,0.6126755849276009,0.1587427605435187,2
3039,8,81,0.5,42,,,0
3040,8,81,0.5,43,,,0
3041,8,81,0.5,44,,,0
3042,8,81,0.5,45,,,0
3043,8,81,0.5,46,,,0
3044,8,81,0.5,47,0.38774897449069107,,1
3045,8,81,0.5,48,,,0
3046,8,81,0.5,49,,,0
3047,8,81,0.5,50,,,0
3048,8,81,0.5,51,,,0
3049,8,81,0.5,52,,,0
3050,8,81,0.5,53,,,0
3051,8,81,0.5,54,,,0
3052,8,81,0.5,55,,,0
3053,8,81,0.5,56,,,0
3054,8,81,0.5,57,,,0
3055,8,81,0.5,58,,,0
3056,8,81,0.5,59,,,0
3057,8,81,0.5,60,,,0
3058,8,81,0.5,61,,,0
3059,8,81,0.5,62,,,0
3060,8,81,0.5,63,,,0
3061,8,81,0.5,64,,,0
3062,8,81,0.5,65,0.443988261090766,,1
3063,8,81,0.5,66,,,0
3064,8,81,0.5,67,,,0
3065,8,81,0.5,68,5.095061526137447,2.44696050903817,3
3066,8,81,0.5,69,,,0
3067,8,81,0.5,70,,,0
3068,8,81,0.5,71,,,0
3069,8,81,0.5,72,,,0
3070,8,81,0.5,73,,,0
3071,8,81,0.5,74,,,0
3072,8,81,0.5,75,,,0
3073,8,81,0.5,76,,,0
3074,8,81,0.5,77,,,0
3075,8,81,0.5,78,,,0
3076,8,81,0.5,79,,,0
3077,8,81,0.5,80,,,0
3078,8,81,0.5,81,,,0
