,Series,k,delta,centroidNum,Mean,stdDev,count
161,1,16,1,1,8.919133339027956,10.468070206763821,23
162,1,16,1,2,5.9832956653139435,4.103116589621975,22
163,1,16,1,3,5.688614647461235,4.518516432050054,4
164,1,16,1,4,7.824282338633361,4.969657133562892,28
165,1,16,1,5,12.061451890538557,5.908814323414082,2
166,1,16,1,6,5.109755934813437,4.423857490953833,15
167,1,16,1,7,,,0
168,1,16,1,8,,,0
169,1,16,1,9,9.362734768727517,6.242966776711775,5
170,1,16,1,10,,,0
171,1,16,1,11,,,0
172,1,16,1,12,,,0
173,1,16,1,13,,,0
174,1,16,1,14,5.5785085012654605,2.5990971135976713,7
175,1,16,1,15,,,0
176,1,16,1,16,,,0
