,Series,k,delta,centroidNum,Mean,stdDev,count
113,8,16,1,1,11.943325879184695,10.161330402613125,30
114,8,16,1,2,5.845917390303268,3.210966291524063,15
115,8,16,1,3,4.611971522743479,4.256817985047699,5
116,8,16,1,4,7.701428061463359,4.035635912174171,21
117,8,16,1,5,4.775806412087974,3.631558229674342,3
118,8,16,1,6,3.816604308460489,3.8950033872185585,13
119,8,16,1,7,,,0
120,8,16,1,8,,,0
121,8,16,1,9,6.088458284415054,3.3143720073625724,6
122,8,16,1,10,7.0618834049656005,2.2050718115253556,8
123,8,16,1,11,,,0
124,8,16,1,12,,,0
125,8,16,1,13,0.3929834384209414,,1
126,8,16,1,14,3.8895966879873036,1.3779014368898967,4
127,8,16,1,15,,,0
128,8,16,1,16,,,0
