,Series,k,delta,centroidNum,Mean,stdDev,count
973,3,81,0.5,1,33.33910567526268,18.122453096128798,2
974,3,81,0.5,2,5.352577577769873,4.7844733662421115,25
975,3,81,0.5,3,,,0
976,3,81,0.5,4,5.958059769700064,3.876592740902181,10
977,3,81,0.5,5,3.229545000054584,3.114128515932526,8
978,3,81,0.5,6,,,0
979,3,81,0.5,7,,,0
980,3,81,0.5,8,3.5784669583630104,2.478218371522231,5
981,3,81,0.5,9,,,0
982,3,81,0.5,10,,,0
983,3,81,0.5,11,5.007492034760858,3.777512829566087,12
984,3,81,0.5,12,,,0
985,3,81,0.5,13,,,0
986,3,81,0.5,14,5.217366895268641,4.119445172127187,7
987,3,81,0.5,15,,,0
988,3,81,0.5,16,,,0
989,3,81,0.5,17,,,0
990,3,81,0.5,18,,,0
991,3,81,0.5,19,,,0
992,3,81,0.5,20,194.92978154266564,,1
993,3,81,0.5,21,,,0
994,3,81,0.5,22,,,0
995,3,81,0.5,23,,,0
996,3,81,0.5,24,,,0
997,3,81,0.5,25,,,0
998,3,81,0.5,26,,,0
999,3,81,0.5,27,,,0
1000,3,81,0.5,28,,,0
1001,3,81,0.5,29,4.056248282558548,3.0768812025540346,9
1002,3,81,0.5,30,,,0
1003,3,81,0.5,31,,,0
1004,3,81,0.5,32,4.803961226516258,3.475815923513349,9
1005,3,81,0.5,33,,,0
1006,3,81,0.5,34,,,0
1007,3,81,0.5,35,,,0
1008,3,81,0.5,36,,,0
1009,3,81,0.5,37,,,0
1010,3,81,0.5,38,5.893990274785622,3.8424084974068786,8
1011,3,81,0.5,39,4.5214068940216485,1.7573965076696825,8
1012,3,81,0.5,40,,,0
1013,3,81,0.5,41,,,0
1014,3,81,0.5,42,,,0
1015,3,81,0.5,43,,,0
1016,3,81,0.5,44,,,0
1017,3,81,0.5,45,,,0
1018,3,81,0.5,46,,,0
1019,3,81,0.5,47,0.7736870369529782,,1
1020,3,81,0.5,48,,,0
1021,3,81,0.5,49,,,0
1022,3,81,0.5,50,,,0
1023,3,81,0.5,51,,,0
1024,3,81,0.5,52,,,0
1025,3,81,0.5,53,,,0
1026,3,81,0.5,54,,,0
1027,3,81,0.5,55,,,0
1028,3,81,0.5,56,,,0
1029,3,81,0.5,57,,,0
1030,3,81,0.5,58,,,0
1031,3,81,0.5,59,,,0
1032,3,81,0.5,60,,,0
1033,3,81,0.5,61,,,0
1034,3,81,0.5,62,,,0
1035,3,81,0.5,63,,,0
1036,3,81,0.5,64,,,0
1037,3,81,0.5,65,,,0
1038,3,81,0.5,66,,,0
1039,3,81,0.5,67,,,0
1040,3,81,0.5,68,1.781028701895309,,1
1041,3,81,0.5,69,,,0
1042,3,81,0.5,70,,,0
1043,3,81,0.5,71,,,0
1044,3,81,0.5,72,,,0
1045,3,81,0.5,73,,,0
1046,3,81,0.5,74,,,0
1047,3,81,0.5,75,,,0
1048,3,81,0.5,76,,,0
1049,3,81,0.5,77,,,0
1050,3,81,0.5,78,,,0
1051,3,81,0.5,79,,,0
1052,3,81,0.5,80,,,0
1053,3,81,0.5,81,,,0
