,Series,k,delta,centroidNum,Mean,stdDev,count
257,7,16,1,1,6.7029822201644516,5.989337865159829,28
258,7,16,1,2,4.968116679249092,3.706332866423874,13
259,7,16,1,3,3.900229132567033,3.1766998467091727,5
260,7,16,1,4,8.052606831226026,5.397282523858544,13
261,7,16,1,5,,,0
262,7,16,1,6,3.7438894464459223,3.733090021920993,20
263,7,16,1,7,,,0
264,7,16,1,8,,,0
265,7,16,1,9,5.676718586502095,3.112986244628045,9
266,7,16,1,10,5.9753352432495985,3.3267532341602726,16
267,7,16,1,11,,,0
268,7,16,1,12,,,0
269,7,16,1,13,,,0
270,7,16,1,14,3.2599604609115715,1.061661649642997,2
271,7,16,1,15,,,0
272,7,16,1,16,,,0
