,Series,k,delta,centroidNum,Mean,stdDev,count
17,2,16,1,1,6.478779165274352,7.501297463931219,28
18,2,16,1,2,9.747767088316689,3.8983308061093007,13
19,2,16,1,3,4.577031344963604,6.248476436819688,4
20,2,16,1,4,6.888545238291663,5.207452861987779,13
21,2,16,1,5,,,0
22,2,16,1,6,4.529386055273894,4.849432165511921,15
23,2,16,1,7,,,0
24,2,16,1,8,,,0
25,2,16,1,9,5.288162384520777,4.5593980316295255,14
26,2,16,1,10,3.2209293688305287,2.296596115763542,12
27,2,16,1,11,,,0
28,2,16,1,12,,,0
29,2,16,1,13,2.804449589899143,1.4671841705056878,2
30,2,16,1,14,4.713006561030548,2.8158421837480914,5
31,2,16,1,15,,,0
32,2,16,1,16,,,0
