,Series,k,delta,centroidNum,Mean,stdDev,count
449,9,16,1,1,9.071982123331214,7.2722624788672015,29
450,9,16,1,2,4.724318493445815,4.180254598739502,25
451,9,16,1,3,6.110220274388643,6.312207242541327,11
452,9,16,1,4,4.575919228619696,1.7288320780631337,6
453,9,16,1,5,,,0
454,9,16,1,6,3.397707256029103,3.28741066866275,14
455,9,16,1,7,,,0
456,9,16,1,8,,,0
457,9,16,1,9,,,0
458,9,16,1,10,3.8637081322289553,3.1727775358819783,15
459,9,16,1,11,,,0
460,9,16,1,12,,,0
461,9,16,1,13,,,0
462,9,16,1,14,3.8277748635847004,1.3297459403354965,6
463,9,16,1,15,,,0
464,9,16,1,16,,,0
