,Series,k,delta,centroidNum,Mean,stdDev,count
1105,10,16,1,1,7.266017138499928,6.005288715790088,30
1106,10,16,1,2,6.340425837001953,4.382178244572117,23
1107,10,16,1,3,4.343345112739109,4.108155620777758,4
1108,10,16,1,4,6.378035779666724,5.590063422973381,14
1109,10,16,1,5,,,0
1110,10,16,1,6,7.268065373245975,5.223166028369326,6
1111,10,16,1,7,,,0
1112,10,16,1,8,,,0
1113,10,16,1,9,4.33897512547939,5.273425151679553,13
1114,10,16,1,10,4.363791638611247,,1
1115,10,16,1,11,,,0
1116,10,16,1,12,,,0
1117,10,16,1,13,,,0
1118,10,16,1,14,5.2097012271583605,2.363805432435926,15
1119,10,16,1,15,,,0
1120,10,16,1,16,,,0
