,Series,k,delta,centroidNum,Mean,stdDev,count
97,7,16,1,1,7.068880772256988,6.70590627498835,24
98,7,16,1,2,6.948953530557076,5.092820053096554,23
99,7,16,1,3,10.872775611893125,6.4091264322868895,4
100,7,16,1,4,7.461806149174007,4.277808881506344,21
101,7,16,1,5,8.910873488097607,,1
102,7,16,1,6,4.708624338928165,4.881342764092306,17
103,7,16,1,7,,,0
104,7,16,1,8,,,0
105,7,16,1,9,,,0
106,7,16,1,10,5.4438052215442445,3.2902996858370375,13
107,7,16,1,11,,,0
108,7,16,1,12,,,0
109,7,16,1,13,,,0
110,7,16,1,14,4.553901162395661,2.6736684821738446,3
111,7,16,1,15,,,0
112,7,16,1,16,,,0
