,Series,k,delta,centroidNum,Mean,stdDev,count
33,3,16,1,1,8.333379142818135,7.470135929836619,27
34,3,16,1,2,5.808997840747856,3.898160085177086,18
35,3,16,1,3,2.2572288559539913,2.037328695927616,5
36,3,16,1,4,8.502510723216966,7.393058308526385,14
37,3,16,1,5,47.32599579815996,,1
38,3,16,1,6,5.344033548625013,4.518278116136563,18
39,3,16,1,7,,,0
40,3,16,1,8,,,0
41,3,16,1,9,4.520600871612812,4.307391292618315,9
42,3,16,1,10,6.3043514457866205,2.1700102580427956,10
43,3,16,1,11,,,0
44,3,16,1,12,,,0
45,3,16,1,13,2.2693100233931744,,1
46,3,16,1,14,3.321384417551196,1.1501576486867935,3
47,3,16,1,15,,,0
48,3,16,1,16,,,0
