,Series,k,delta,centroidNum,Mean,stdDev,count
913,8,16,1,1,9.096000067705901,10.350401039320465,34
914,8,16,1,2,4.1146907924319835,3.1498403744580754,14
915,8,16,1,3,3.9954462724771176,0.1779811909790523,2
916,8,16,1,4,9.842716230543012,3.9710121279683994,18
917,8,16,1,5,7.5221826688780595,,1
918,8,16,1,6,4.353406019959113,3.9121369155478316,12
919,8,16,1,7,,,0
920,8,16,1,8,,,0
921,8,16,1,9,,,0
922,8,16,1,10,4.762613788908913,2.314893193186998,5
923,8,16,1,11,,,0
924,8,16,1,12,,,0
925,8,16,1,13,,,0
926,8,16,1,14,6.156221055493594,3.262616497712512,20
927,8,16,1,15,,,0
928,8,16,1,16,,,0
