,Series,k,delta,centroidNum,Mean,stdDev,count
163,3,81,0.5,1,2.5165016583557964,1.1990765999320003,2
164,3,81,0.5,2,4.340091570055654,2.919196103388187,24
165,3,81,0.5,3,,,0
166,3,81,0.5,4,8.55895059895725,8.14928582034847,10
167,3,81,0.5,5,2.5910981138612073,2.743460931723158,5
168,3,81,0.5,6,,,0
169,3,81,0.5,7,,,0
170,3,81,0.5,8,5.2776291483038245,1.1456911796414158,2
171,3,81,0.5,9,,,0
172,3,81,0.5,10,,,0
173,3,81,0.5,11,2.4257516025551698,1.6863654757485071,13
174,3,81,0.5,12,,,0
175,3,81,0.5,13,,,0
176,3,81,0.5,14,5.221775201826339,2.772504503088026,14
177,3,81,0.5,15,,,0
178,3,81,0.5,16,,,0
179,3,81,0.5,17,,,0
180,3,81,0.5,18,,,0
181,3,81,0.5,19,,,0
182,3,81,0.5,20,,,0
183,3,81,0.5,21,,,0
184,3,81,0.5,22,,,0
185,3,81,0.5,23,,,0
186,3,81,0.5,24,,,0
187,3,81,0.5,25,,,0
188,3,81,0.5,26,,,0
189,3,81,0.5,27,,,0
190,3,81,0.5,28,,,0
191,3,81,0.5,29,6.373231159571392,5.79213714004431,10
192,3,81,0.5,30,,,0
193,3,81,0.5,31,,,0
194,3,81,0.5,32,4.238686978656967,3.4031956127646836,9
195,3,81,0.5,33,,,0
196,3,81,0.5,34,,,0
197,3,81,0.5,35,,,0
198,3,81,0.5,36,,,0
199,3,81,0.5,37,,,0
200,3,81,0.5,38,4.053851727551248,2.3006229225180426,9
201,3,81,0.5,39,6.452032567087284,6.693814655548702,4
202,3,81,0.5,40,,,0
203,3,81,0.5,41,8.303906231169222,,1
204,3,81,0.5,42,,,0
205,3,81,0.5,43,,,0
206,3,81,0.5,44,,,0
207,3,81,0.5,45,,,0
208,3,81,0.5,46,,,0
209,3,81,0.5,47,3.299361939941164,,1
210,3,81,0.5,48,,,0
211,3,81,0.5,49,,,0
212,3,81,0.5,50,,,0
213,3,81,0.5,51,,,0
214,3,81,0.5,52,,,0
215,3,81,0.5,53,,,0
216,3,81,0.5,54,,,0
217,3,81,0.5,55,,,0
218,3,81,0.5,56,,,0
219,3,81,0.5,57,,,0
220,3,81,0.5,58,,,0
221,3,81,0.5,59,,,0
222,3,81,0.5,60,,,0
223,3,81,0.5,61,,,0
224,3,81,0.5,62,,,0
225,3,81,0.5,63,,,0
226,3,81,0.5,64,,,0
227,3,81,0.5,65,4.2954396163535336,,1
228,3,81,0.5,66,,,0
229,3,81,0.5,67,,,0
230,3,81,0.5,68,0.4419703080165221,,1
231,3,81,0.5,69,,,0
232,3,81,0.5,70,,,0
233,3,81,0.5,71,,,0
234,3,81,0.5,72,,,0
235,3,81,0.5,73,,,0
236,3,81,0.5,74,,,0
237,3,81,0.5,75,,,0
238,3,81,0.5,76,,,0
239,3,81,0.5,77,,,0
240,3,81,0.5,78,,,0
241,3,81,0.5,79,,,0
242,3,81,0.5,80,,,0
243,3,81,0.5,81,,,0
