,Series,k,delta,centroidNum,Mean,stdDev,count
1329,4,16,1,1,9.192987413960116,8.626855126786463,28
1330,4,16,1,2,4.402861612608317,4.49036449994426,19
1331,4,16,1,3,2.9544228047369714,1.872028437308882,4
1332,4,16,1,4,7.944663471752859,4.240823814872588,23
1333,4,16,1,5,7.257020337939322,,1
1334,4,16,1,6,2.8089699817891898,0.9601358651926752,11
1335,4,16,1,7,,,0
1336,4,16,1,8,,,0
1337,4,16,1,9,6.62592225362082,3.908943443866723,11
1338,4,16,1,10,0.06616463498551184,,1
1339,4,16,1,11,,,0
1340,4,16,1,12,,,0
1341,4,16,1,13,,,0
1342,4,16,1,14,5.645176578678482,3.211725226961458,8
1343,4,16,1,15,,,0
1344,4,16,1,16,,,0
