,Series,k,delta,centroidNum,Mean,stdDev,count
649,9,81,0.5,1,8.854509495577227,8.830775064141662,9
650,9,81,0.5,2,2.9491903620834616,2.5317028019821,20
651,9,81,0.5,3,,,0
652,9,81,0.5,4,6.443427233885072,5.463494235006711,12
653,9,81,0.5,5,3.9003441047512744,3.570483630516116,10
654,9,81,0.5,6,,,0
655,9,81,0.5,7,,,0
656,9,81,0.5,8,3.5401150933699985,2.566898741252806,2
657,9,81,0.5,9,,,0
658,9,81,0.5,10,,,0
659,9,81,0.5,11,8.077848616004337,4.16416418649879,7
660,9,81,0.5,12,,,0
661,9,81,0.5,13,,,0
662,9,81,0.5,14,3.6679608902748324,2.8402319758697168,13
663,9,81,0.5,15,,,0
664,9,81,0.5,16,,,0
665,9,81,0.5,17,,,0
666,9,81,0.5,18,,,0
667,9,81,0.5,19,,,0
668,9,81,0.5,20,194.92978154266564,,1
669,9,81,0.5,21,,,0
670,9,81,0.5,22,,,0
671,9,81,0.5,23,,,0
672,9,81,0.5,24,,,0
673,9,81,0.5,25,,,0
674,9,81,0.5,26,,,0
675,9,81,0.5,27,,,0
676,9,81,0.5,28,,,0
677,9,81,0.5,29,5.0332049993499295,3.867789502320986,10
678,9,81,0.5,30,,,0
679,9,81,0.5,31,,,0
680,9,81,0.5,32,4.659305860482693,5.7745651331080925,4
681,9,81,0.5,33,,,0
682,9,81,0.5,34,,,0
683,9,81,0.5,35,,,0
684,9,81,0.5,36,,,0
685,9,81,0.5,37,,,0
686,9,81,0.5,38,5.8993705602248525,4.230771619906342,3
687,9,81,0.5,39,3.8496115958853294,1.6105761578870461,5
688,9,81,0.5,40,,,0
689,9,81,0.5,41,1.9640961434293682,1.648286031662776,3
690,9,81,0.5,42,,,0
691,9,81,0.5,43,,,0
692,9,81,0.5,44,,,0
693,9,81,0.5,45,,,0
694,9,81,0.5,46,,,0
695,9,81,0.5,47,,,0
696,9,81,0.5,48,,,0
697,9,81,0.5,49,,,0
698,9,81,0.5,50,,,0
699,9,81,0.5,51,,,0
700,9,81,0.5,52,,,0
701,9,81,0.5,53,,,0
702,9,81,0.5,54,,,0
703,9,81,0.5,55,,,0
704,9,81,0.5,56,,,0
705,9,81,0.5,57,,,0
706,9,81,0.5,58,,,0
707,9,81,0.5,59,,,0
708,9,81,0.5,60,,,0
709,9,81,0.5,61,,,0
710,9,81,0.5,62,,,0
711,9,81,0.5,63,,,0
712,9,81,0.5,64,,,0
713,9,81,0.5,65,1.518233499353673,1.524362347273569,5
714,9,81,0.5,66,,,0
715,9,81,0.5,67,,,0
716,9,81,0.5,68,0.4801975208868896,0.12506362457956405,2
717,9,81,0.5,69,,,0
718,9,81,0.5,70,,,0
719,9,81,0.5,71,,,0
720,9,81,0.5,72,,,0
721,9,81,0.5,73,,,0
722,9,81,0.5,74,,,0
723,9,81,0.5,75,,,0
724,9,81,0.5,76,,,0
725,9,81,0.5,77,,,0
726,9,81,0.5,78,,,0
727,9,81,0.5,79,,,0
728,9,81,0.5,80,,,0
729,9,81,0.5,81,,,0
