,Series,k,delta,centroidNum,Mean,stdDev,count
3646,6,81,0.5,1,11.905672477661952,11.332674300426799,2
3647,6,81,0.5,2,4.951478490907463,4.129638546678476,21
3648,6,81,0.5,3,,,0
3649,6,81,0.5,4,5.602759775086627,4.1099832473453475,8
3650,6,81,0.5,5,5.376880526553058,4.084773559019499,7
3651,6,81,0.5,6,,,0
3652,6,81,0.5,7,,,0
3653,6,81,0.5,8,7.1668695191263865,4.515937053382322,6
3654,6,81,0.5,9,,,0
3655,6,81,0.5,10,,,0
3656,6,81,0.5,11,5.541704907365203,5.139152068167664,17
3657,6,81,0.5,12,,,0
3658,6,81,0.5,13,,,0
3659,6,81,0.5,14,4.080761344598944,3.5623228881192985,9
3660,6,81,0.5,15,,,0
3661,6,81,0.5,16,,,0
3662,6,81,0.5,17,,,0
3663,6,81,0.5,18,,,0
3664,6,81,0.5,19,,,0
3665,6,81,0.5,20,,,0
3666,6,81,0.5,21,,,0
3667,6,81,0.5,22,,,0
3668,6,81,0.5,23,,,0
3669,6,81,0.5,24,,,0
3670,6,81,0.5,25,,,0
3671,6,81,0.5,26,,,0
3672,6,81,0.5,27,,,0
3673,6,81,0.5,28,,,0
3674,6,81,0.5,29,5.072970428355685,4.313702892826434,11
3675,6,81,0.5,30,,,0
3676,6,81,0.5,31,,,0
3677,6,81,0.5,32,3.3556296417276688,3.4725497718687772,8
3678,6,81,0.5,33,,,0
3679,6,81,0.5,34,,,0
3680,6,81,0.5,35,,,0
3681,6,81,0.5,36,,,0
3682,6,81,0.5,37,,,0
3683,6,81,0.5,38,1.8677649157025797,1.7446969499210048,8
3684,6,81,0.5,39,2.3172479569185866,1.8993307206039947,5
3685,6,81,0.5,40,,,0
3686,6,81,0.5,41,0.7972945380289218,,1
3687,6,81,0.5,42,,,0
3688,6,81,0.5,43,,,0
3689,6,81,0.5,44,,,0
3690,6,81,0.5,45,,,0
3691,6,81,0.5,46,,,0
3692,6,81,0.5,47,5.450423532863,,1
3693,6,81,0.5,48,,,0
3694,6,81,0.5,49,,,0
3695,6,81,0.5,50,,,0
3696,6,81,0.5,51,,,0
3697,6,81,0.5,52,,,0
3698,6,81,0.5,53,,,0
3699,6,81,0.5,54,,,0
3700,6,81,0.5,55,,,0
3701,6,81,0.5,56,,,0
3702,6,81,0.5,57,,,0
3703,6,81,0.5,58,,,0
3704,6,81,0.5,59,,,0
3705,6,81,0.5,60,,,0
3706,6,81,0.5,61,,,0
3707,6,81,0.5,62,,,0
3708,6,81,0.5,63,,,0
3709,6,81,0.5,64,,,0
3710,6,81,0.5,65,4.901852696899795,0.7541085664468571,2
3711,6,81,0.5,66,,,0
3712,6,81,0.5,67,,,0
3713,6,81,0.5,68,,,0
3714,6,81,0.5,69,,,0
3715,6,81,0.5,70,,,0
3716,6,81,0.5,71,,,0
3717,6,81,0.5,72,,,0
3718,6,81,0.5,73,,,0
3719,6,81,0.5,74,,,0
3720,6,81,0.5,75,,,0
3721,6,81,0.5,76,,,0
3722,6,81,0.5,77,,,0
3723,6,81,0.5,78,,,0
3724,6,81,0.5,79,,,0
3725,6,81,0.5,80,,,0
3726,6,81,0.5,81,,,0
