,Series,k,Mean,stdDev
1153,3,10,2.333634273,2.100224805
1154,4,10,2.571895691,2.268428825
1155,5,10,2.541219462,3.161945326
1156,6,10,2.540450506,2.973136754
1157,7,10,2.403778084,3.029317414
1158,8,10,2.200778728,2.888966309
1159,9,10,2.08059044,1.755465455
1160,10,10,2.0115683,1.900577718
1161,1,11,2.178209034,2.064511448
1162,2,11,1.970288014,2.01018612
1163,3,11,2.349679485,2.091503292
1164,4,11,2.558410991,2.228951591
1165,5,11,2.479747492,3.104500474
1166,6,11,2.498778853,2.926682597
1167,7,11,2.375916313,2.996074666
1168,8,11,2.185712477,2.919445615
1169,9,11,2.046706919,1.65209313
1170,10,11,1.979937133,1.871971208
1171,1,12,2.156751766,2.047482772
1172,2,12,1.937266244,1.936374643
1173,3,12,2.297679351,2.091745261
1174,4,12,2.512611632,2.15176876
1175,5,12,2.430316002,3.060110211
1176,6,12,2.506301469,2.978785275
1177,7,12,2.355177539,2.95244741
1178,8,12,2.213703694,2.885786459
1179,9,12,1.996015341,1.604370622
1180,10,12,2.009649448,1.900578626
1181,1,13,2.164648956,2.039522108
1182,2,13,1.950962764,1.921514551
1183,3,13,2.250296425,2.023161999
1184,4,13,2.500751043,2.129550455
1185,5,13,2.389787283,3.035718119
1186,6,13,2.496566543,2.954119628
1187,7,13,2.369840048,2.919769383
1188,8,13,2.200691581,2.94220516
1189,9,13,1.961749177,1.527868781
1190,10,13,1.984440714,1.864825385
1191,1,14,2.153752682,2.027841014
1192,2,14,1.97689757,1.923008759
1193,3,14,2.24199483,2.001210002
1194,4,14,2.445522649,2.031503289
1195,5,14,2.366899675,3.003381818
1196,6,14,2.474955911,2.952720194
1197,7,14,2.373941022,2.926757939
1198,8,14,2.188792916,2.973375845
1199,9,14,1.920268163,1.451282266
1200,10,14,1.976765461,1.83377194
1201,1,15,2.172701897,1.987006724
1202,2,15,1.963634803,1.9058339
1203,3,15,2.227402737,1.976785641
1204,4,15,2.4215693,2.008864931
1205,5,15,2.348173969,2.964097602
1206,6,15,2.474820576,2.961739567
1207,7,15,2.360606012,2.936771697
1208,8,15,2.208765935,2.984602959
1209,9,15,1.925287751,1.408743665
1210,10,15,1.926577892,1.759860731
1211,1,16,2.185037575,1.981254288
1212,2,16,1.935659827,1.881716558
1213,3,16,2.215815896,2.022804404
1214,4,16,2.394320535,2.002164102
1215,5,16,2.343706545,2.915362192
1216,6,16,2.487876964,3.000957585
1217,7,16,2.346951888,2.897949402
1218,8,16,2.208742396,3.013983749
1219,9,16,1.924670741,1.399333281
1220,10,16,1.881816657,1.706172158
1221,1,17,2.181755143,2.007137219
1222,2,17,1.91853641,1.864456478
1223,3,17,2.216623919,2.006775721
1224,4,17,2.36287123,1.97498673
1225,5,17,2.34050194,2.911410922
1226,6,17,2.494616652,2.919849092
1227,7,17,2.330108068,2.892084967
1228,8,17,2.205058267,3.043735649
1229,9,17,1.939627285,1.407023281
1230,10,17,1.873144447,1.710673779
1231,1,18,2.184356937,2.004600661
1232,2,18,1.891070208,1.872146789
1233,3,18,2.220748567,2.032309476
1234,4,18,2.34172016,1.965042963
1235,5,18,2.354200825,2.905751606
1236,6,18,2.506932681,2.952974838
1237,7,18,2.299108909,2.87974943
1238,8,18,2.221364903,3.058408034
1239,9,18,1.905572435,1.373344115
1240,10,18,1.873798772,1.683494246
1241,1,19,2.194785093,2.052996409
1242,2,19,1.909872192,1.903917327
1243,3,19,2.238068325,2.044835947
1244,4,19,2.328077476,1.963379106
1245,5,19,2.325434465,2.871584295
1246,6,19,2.485778267,2.946649408
1247,7,19,2.278708063,2.849852682
1248,8,19,2.222673069,3.079956936
1249,9,19,1.892742696,1.362104424
1250,10,19,1.858871037,1.66673358
1251,1,20,2.198656096,2.060560859
1252,2,20,1.911575924,1.921725701
1253,3,20,2.230648897,2.040177151
1254,4,20,2.31662955,1.95824675
1255,5,20,2.32631353,2.844591533
1256,6,20,2.48835184,2.969603392
1257,7,20,2.288913916,2.842597283
1258,8,20,2.222442668,3.094791129
1259,9,20,1.880561125,1.34540239
1260,10,20,1.861566976,1.65838903
1261,1,21,2.191734651,2.047146646
1262,2,21,1.905943266,1.903559269
1263,3,21,2.239226454,2.069057818
1264,4,21,2.287403153,1.968075549
1265,5,21,2.331762597,2.844793081
1266,6,21,2.504967911,2.953191625
1267,7,21,2.28718456,2.85669779
1268,8,21,2.219957421,3.107999347
1269,9,21,1.842893307,1.324746954
1270,10,21,1.83370168,1.662949967
1271,1,22,2.193719007,2.0119316
1272,2,22,1.880402363,1.835595043
1273,3,22,2.229289307,2.077150395
1274,4,22,2.279154607,1.995766771
1275,5,22,2.334623432,2.846076395
1276,6,22,2.532732335,2.957538447
1277,7,22,2.27802813,2.841106112
1278,8,22,2.203170704,3.110750929
1279,9,22,1.8255846,1.290240465
1280,10,22,1.829962082,1.652396119
1281,1,23,2.211488012,2.02045049
1282,2,23,1.894946592,1.838469714
1283,3,23,2.199123109,2.078632609
1284,4,23,2.278699509,2.005173227
1285,5,23,2.310515571,2.842467139
1286,6,23,2.522507739,2.978405695
1287,7,23,2.265736871,2.845183942
1288,8,23,2.211563594,3.12634152
1289,9,23,1.811179681,1.264762527
1290,10,23,1.831745043,1.666198586
1291,1,24,2.211081811,1.994605065
1292,2,24,1.877787563,1.84948754
1293,3,24,2.179214514,2.056772333
1294,4,24,2.265885345,1.982817949
1295,5,24,2.297699297,2.842554286
1296,6,24,2.506453098,2.943424837
1297,7,24,2.235404847,2.811714559
1298,8,24,2.222158213,3.133572854
1299,9,24,1.780703533,1.248933622
1300,10,24,1.824437173,1.635950959
1301,1,25,2.205058134,2.015010241
1302,2,25,1.851824162,1.81241017
1303,3,25,2.185746367,2.074480541
1304,4,25,2.261371549,1.983519818
1305,5,25,2.28189039,2.820144407
1306,6,25,2.511911943,2.957689437
1307,7,25,2.240206234,2.81368525
1308,8,25,2.225642204,3.136325368
1309,9,25,1.76475153,1.227954358
1310,10,25,1.813352166,1.610701432
1311,1,26,2.208681085,2.033464319
1312,2,26,1.874023098,1.814689663
1313,3,26,2.175355097,2.083833128
1314,4,26,2.246025426,1.98244816
1315,5,26,2.268042694,2.827916933
1316,6,26,2.508513816,2.95371104
1317,7,26,2.254770085,2.821228311
1318,8,26,2.244029686,3.122312348
1319,9,26,1.767050442,1.242955563
1320,10,26,1.823218916,1.59743563
1321,1,27,2.203242095,2.033990928
1322,2,27,1.861537692,1.826182886
1323,3,27,2.190958934,2.087902053
1324,4,27,2.2655594,2.00837995
1325,5,27,2.271346606,2.844422851
1326,6,27,2.503238835,2.979629211
1327,7,27,2.253836873,2.820332886
1328,8,27,2.239672218,3.111679576
1329,9,27,1.76391069,1.259715592
1330,10,27,1.822838211,1.581045745
1331,1,28,2.20302061,2.030101047
1332,2,28,1.863580073,1.83363359
1333,3,28,2.192243825,2.103406132
1334,4,28,2.259963658,2.009141368
1335,5,28,2.281713578,2.84250224
1336,6,28,2.507298759,3.002891335
1337,7,28,2.253767657,2.827097429
1338,8,28,2.254831868,3.123665321
1339,9,28,1.753047072,1.258206954
1340,10,28,1.824935816,1.58627831
1341,1,29,2.186871674,2.021379331
1342,2,29,1.862186189,1.819987948
1343,3,29,2.191671301,2.105718348
1344,4,29,2.254780524,2.012021503
1345,5,29,2.280617124,2.866462588
1346,6,29,2.505439406,3.004662492
1347,7,29,2.258150005,2.823811199
1348,8,29,2.269488954,3.110254358
1349,9,29,1.735292947,1.263839836
1350,10,29,1.81785524,1.596548398
1351,1,30,2.185594333,2.034147557
1352,2,30,1.838882386,1.807769283
1353,3,30,2.186406961,2.097075519
1354,4,30,2.266564988,2.034659807
1355,5,30,2.280036537,2.869712325
1356,6,30,2.51093136,3.029329808
1357,7,30,2.263151939,2.82969486
1358,8,30,2.278557427,3.1275058
1359,9,30,1.722781845,1.267357219
1360,10,30,1.810059813,1.588676102
1361,1,31,2.187119378,2.037737927
1362,2,31,1.840377592,1.832816524
1363,3,31,2.187392433,2.087783577
1364,4,31,2.252174181,2.045457019
1365,5,31,2.277003573,2.880441177
1366,6,31,2.505407186,3.037540041
1367,7,31,2.270210776,2.839212142
1368,8,31,2.283217115,3.148800301
1369,9,31,1.708343007,1.26063973
1370,10,31,1.809135501,1.595795046
1371,1,32,2.156721315,2.029101318
1372,2,32,1.849295098,1.848280147
1373,3,32,2.18192461,2.079651395
1374,4,32,2.250312543,2.071018941
1375,5,32,2.285962707,2.891657348
1376,6,32,2.511027468,3.044321893
1377,7,32,2.277129835,2.859571912
1378,8,32,2.282915114,3.130082592
1379,9,32,1.70260374,1.274888905
1380,10,32,1.789986223,1.613405195
1381,1,33,2.145405565,2.028327864
1382,2,33,1.852658603,1.842122115
1383,3,33,2.182253692,2.10021031
1384,4,33,2.253896358,2.073021631
1385,5,33,2.277654262,2.904925907
1386,6,33,2.523460626,3.055500142
1387,7,33,2.275608979,2.864393895
1388,8,33,2.289876169,3.137934417
1389,9,33,1.696385255,1.2660669
1390,10,33,1.802500213,1.613670708
1391,1,34,2.14134482,2.019705069
1392,2,34,1.854900607,1.853926878
1393,3,34,2.168019261,2.083715509
1394,4,34,2.260228788,2.080817362
1395,5,34,2.280169857,2.907100305
1396,6,34,2.520689424,3.076651611
1397,7,34,2.261613828,2.847634209
1398,8,34,2.293420415,3.149455023
1399,9,34,1.696599978,1.258597076
1400,10,34,1.80043738,1.61285749
1401,1,35,2.144380872,2.023123947
1402,2,35,1.853353511,1.862500446
1403,3,35,2.165843732,2.093950219
1404,4,35,2.265496756,2.09614224
1405,5,35,2.292396322,2.921606031
1406,6,35,2.532180216,3.115347201
1407,7,35,2.257123173,2.853737343
1408,8,35,2.294696115,3.167772618
1409,9,35,1.684353467,1.255955449
1410,10,35,1.78925195,1.618073055
1411,1,36,2.141612422,2.037096716
1412,2,36,1.847146973,1.882025754
1413,3,36,2.151511808,2.095958604
1414,4,36,2.273892374,2.115562486
1415,5,36,2.290672392,2.925343254
1416,6,36,2.536602648,3.106859202
1417,7,36,2.255979482,2.860879719
1418,8,36,2.293628579,3.163391223
1419,9,36,1.674563539,1.27101361
1420,10,36,1.78216493,1.620938913
1421,1,37,2.135504085,2.050342876
1422,2,37,1.834317264,1.893472375
1423,3,37,2.145768376,2.101754015
1424,4,37,2.269724762,2.122324268
1425,5,37,2.290674979,2.915800308
1426,6,37,2.53656676,3.110238627
1427,7,37,2.253819162,2.853520713
1428,8,37,2.302668407,3.165929991
1429,9,37,1.674369037,1.259039423
1430,10,37,1.785550651,1.618929489
1431,1,38,2.143383464,2.05834254
1432,2,38,1.832234955,1.893220382
1433,3,38,2.153814204,2.118300248
1434,4,38,2.246504942,2.080189547
1435,5,38,2.288604043,2.913967101
1436,6,38,2.542982502,3.110074816
1437,7,38,2.247060011,2.860403297
1438,8,38,2.308995344,3.176542986
1439,9,38,1.676979134,1.252755856
1440,10,38,1.79015417,1.60927093
1441,1,39,2.149808252,2.079102102
1442,2,39,1.828720179,1.905184608
1443,3,39,2.15469893,2.124146532
1444,4,39,2.22422183,2.067848
1445,5,39,2.269781458,2.910412752
1446,6,39,2.543674766,3.127758064
1447,7,39,2.243296046,2.870006487
1448,8,39,2.310351173,3.185505066
1449,9,39,1.671017005,1.259381889
1450,10,39,1.789609457,1.612194723
1451,1,40,2.14603565,2.071850914
1452,2,40,1.829494539,1.922908125
1453,3,40,2.160457836,2.130127348
1454,4,40,2.22118022,2.068834916
1455,5,40,2.269361737,2.913236284
1456,6,40,2.542857205,3.146112924
1457,7,40,2.245812463,2.871919165
1458,8,40,2.310575157,3.171573681
1459,9,40,1.676825124,1.253741163
1460,10,40,1.789056306,1.626742443
1461,1,41,2.144582417,2.072313473
1462,2,41,1.844458183,1.935603812
1463,3,41,2.165544429,2.141463539
1464,4,41,2.229197624,2.073157301
1465,5,41,2.259205162,2.920800565
1466,6,41,2.554546537,3.16464462
1467,7,41,2.248777351,2.8809381
1468,8,41,2.310403139,3.170551242
1469,9,41,1.68578628,1.263001194
1470,10,41,1.779059773,1.628787236
1471,1,42,2.139117037,2.060667224
1472,2,42,1.850214932,1.935154121
1473,3,42,2.16656609,2.13982108
1474,4,42,2.223747257,2.09114903
1475,5,42,2.261277569,2.926123382
1476,6,42,2.550494612,3.177932096
1477,7,42,2.251837,2.888574967
1478,8,42,2.314151893,3.178112842
1479,9,42,1.696779316,1.276515038
1480,10,42,1.774601997,1.630521386
1481,1,43,2.147625609,2.075707244
1482,2,43,1.854926169,1.934229477
1483,3,43,2.162407462,2.151029878
1484,4,43,2.232775852,2.093076345
1485,5,43,2.260780455,2.930979672
1486,6,43,2.552638597,3.144358307
1487,7,43,2.258897387,2.904697965
1488,8,43,2.32360917,3.185166815
1489,9,43,1.695941222,1.277664408
1490,10,43,1.779588611,1.644975685
1491,1,44,2.144279996,2.066759417
1492,2,44,1.861288083,1.929507811
1493,3,44,2.164450588,2.156964137
1494,4,44,2.222591667,2.09305009
1495,5,44,2.263911496,2.932827051
1496,6,44,2.553742177,3.152948212
1497,7,44,2.26165415,2.917291388
1498,8,44,2.322407924,3.192463925
1499,9,44,1.702138531,1.285081681
1500,10,44,1.773038401,1.642664423
1501,1,45,2.147713331,2.086856621
1502,2,45,1.869108765,1.936326848
1503,3,45,2.169735819,2.174386609
1504,4,45,2.226756332,2.107240093
1505,5,45,2.255004717,2.934680102
1506,6,45,2.56109519,3.174709491
1507,7,45,2.251150018,2.913448789
1508,8,45,2.324010628,3.200355
1509,9,45,1.706529998,1.290146836
1510,10,45,1.771661069,1.64233938
1511,1,46,2.146015402,2.077803303
1512,2,46,1.867166242,1.946384192
1513,3,46,2.180322588,2.196372744
1514,4,46,2.221074211,2.109225659
1515,5,46,2.255596197,2.935875618
1516,6,46,2.563526524,3.194005445
1517,7,46,2.254834737,2.925898929
1518,8,46,2.333766604,3.200968271
1519,9,46,1.713377195,1.295324611
1520,10,46,1.781859115,1.656217562
1521,1,47,2.151432856,2.086001626
1522,2,47,1.871795446,1.949837955
1523,3,47,2.189697595,2.205334818
1524,4,47,2.21949192,2.117550157
1525,5,47,2.254718663,2.937258184
1526,6,47,2.56785492,3.205216511
1527,7,47,2.251325081,2.92321564
1528,8,47,2.337057893,3.195359474
1529,9,47,1.724984741,1.29342098
1530,10,47,1.778417547,1.662345685
1531,1,48,2.150518736,2.087733334
1532,2,48,1.869591298,1.958522559
1533,3,48,2.189878402,2.214195633
1534,4,48,2.220192764,2.123616228
1535,5,48,2.254317364,2.945628225
1536,6,48,2.572900394,3.205883383
1537,7,48,2.251480171,2.940880586
1538,8,48,2.337276113,3.204310568
1539,9,48,1.720464284,1.289437298
1540,10,48,1.782714514,1.679971803
1541,1,49,2.159958504,2.092016745
1542,2,49,1.871613946,1.971146905
1543,3,49,2.197403025,2.218492093
1544,4,49,2.225315565,2.129456586
1545,5,49,2.250079776,2.947000503
1546,6,49,2.574642698,3.210864856
1547,7,49,2.256179871,2.943722254
1548,8,49,2.352054117,3.207999515
1549,9,49,1.721907023,1.297673873
1550,10,49,1.780427105,1.68280581
1551,1,50,2.159728431,2.091346019
1552,2,50,1.876245771,1.971898715
1553,3,50,2.208985183,2.227842209
1554,4,50,2.223599651,2.149172788
1555,5,50,2.246499671,2.962465609
1556,6,50,2.574850606,3.220338728
1557,7,50,2.263380908,2.954124305
1558,8,50,2.353037394,3.205346536
1559,9,50,1.71168596,1.2824081
1560,10,50,1.770369252,1.680037805
1561,1,51,2.163076433,2.079543713
1562,2,51,1.892150437,1.985905077
1563,3,51,2.204490489,2.241051951
1564,4,51,2.233936093,2.16011903
1565,5,51,2.2429668,2.973122909
1566,6,51,2.573884114,3.21699819
1567,7,51,2.272145988,2.95054161
1568,8,51,2.350706648,3.203458111
1569,9,51,1.707824301,1.295283834
1570,10,51,1.766340996,1.685302775
1571,1,52,2.162202299,2.07956079
1572,2,52,1.890492579,1.995249771
1573,3,52,2.202783102,2.24319073
1574,4,52,2.239072633,2.176762289
1575,5,52,2.238642922,2.966098817
1576,6,52,2.580821367,3.217410168
1577,7,52,2.275351461,2.95185827
1578,8,52,2.358876587,3.208497201
1579,9,52,1.70905985,1.299761759
1580,10,52,1.761405288,1.688117193
1581,1,53,2.169187348,2.091161332
1582,2,53,1.897599545,2.005300991
1583,3,53,2.207057808,2.253377402
1584,4,53,2.245747869,2.187396707
1585,5,53,2.237517263,2.975127292
1586,6,53,2.590148233,3.217566284
1587,7,53,2.268748926,2.954050603
1588,8,53,2.368108523,3.212276316
1589,9,53,1.720600973,1.305664611
1590,10,53,1.757649193,1.692118775
1591,1,54,2.1703204,2.100957938
1592,2,54,1.894747662,2.004936761
1593,3,54,2.209587259,2.258951185
1594,4,54,2.242709891,2.195976072
1595,5,54,2.233617269,2.985256227
1596,6,54,2.59221205,3.230292431
1597,7,54,2.277683333,2.953475525
1598,8,54,2.3709671,3.20557485
1599,9,54,1.721868002,1.305788544
1600,10,54,1.752486165,1.696738894
1601,1,55,2.169100089,2.096154057
1602,2,55,1.890767791,1.983911525
1603,3,55,2.215199048,2.276076951
1604,4,55,2.251637855,2.197179443
1605,5,55,2.232474411,2.979276908
1606,6,55,2.58810954,3.24418869
1607,7,55,2.279855425,2.955808265
1608,8,55,2.367024481,3.212358807
1609,9,55,1.728917946,1.312443471
1610,10,55,1.746271048,1.703193329
1611,1,56,2.167215878,2.098939003
1612,2,56,1.894784812,1.994694856
1613,3,56,2.222616896,2.285646079
1614,4,56,2.253881988,2.194952794
1615,5,56,2.235516772,2.977168458
1616,6,56,2.583565065,3.253217768
1617,7,56,2.275246825,2.955822436
1618,8,56,2.372918931,3.216996048
1619,9,56,1.727444532,1.323419099
1620,10,56,1.745730222,1.704287842
1621,1,57,2.174157437,2.10989203
1622,2,57,1.899534813,2.003722993
1623,3,57,2.219564526,2.296627689
1624,4,57,2.256274901,2.201900228
1625,5,57,2.23792981,2.986406348
1626,6,57,2.586742493,3.259136087
1627,7,57,2.27641534,2.967659816
1628,8,57,2.372683476,3.222630009
1629,9,57,1.726860785,1.322580346
1630,10,57,1.742667675,1.7032467
1631,1,58,2.175533673,2.112852382
1632,2,58,1.901210181,2.015146976
1633,3,58,2.22666869,2.295803479
1634,4,58,2.253800267,2.212658718
1635,5,58,2.233115822,2.983022115
1636,6,58,2.590433306,3.270259008
1637,7,58,2.278021706,2.972459876
1638,8,58,2.378000047,3.225657782
1639,9,58,1.728033629,1.332718295
1640,10,58,1.742246257,1.705188704
1641,1,59,2.178407111,2.121333606
1642,2,59,1.911442436,2.025820771
1643,3,59,2.232400841,2.303708234
1644,4,59,2.259180938,2.212084364
1645,5,59,2.236953018,2.981781811
1646,6,59,2.590145171,3.280918041
1647,7,59,2.277942356,2.967443427
1648,8,59,2.385277827,3.227984131
1649,9,59,1.726416225,1.335332372
1650,10,59,1.754571047,1.706012443
1651,1,60,2.189204009,2.126984495
1652,2,60,1.916481698,2.0319351
1653,3,60,2.238086346,2.318382665
1654,4,60,2.256642989,2.210657371
1655,5,60,2.235202855,2.986002004
1656,6,60,2.592268012,3.295518044
1657,7,60,2.282974551,2.960458342
1658,8,60,2.389711509,3.225776803
1659,9,60,1.731295183,1.334667213
1660,10,60,1.74913006,1.710692547
1661,1,61,2.200824122,2.134911152
1662,2,61,1.912949724,2.028887769
1663,3,61,2.234757446,2.32025557
1664,4,61,2.255724521,2.222386032
1665,5,61,2.228241363,2.989057099
1666,6,61,2.595462079,3.302838364
1667,7,61,2.286552603,2.960812128
1668,8,61,2.398971381,3.228332733
1669,9,61,1.736423806,1.335010484
1670,10,61,1.750415768,1.715256071
1671,1,62,2.206113364,2.136795102
1672,2,62,1.919164631,2.027328499
1673,3,62,2.236216942,2.327724761
1674,4,62,2.256710143,2.235555598
1675,5,62,2.224461332,2.989240296
1676,6,62,2.595916416,3.314881639
1677,7,62,2.289097517,2.967109465
1678,8,62,2.401994535,3.228618019
1679,9,62,1.742293557,1.344292895
1680,10,62,1.752526489,1.71421027
1681,1,63,2.209352037,2.14773231
1682,2,63,1.927469818,2.030778093
1683,3,63,2.239716925,2.341513805
1684,4,63,2.260556522,2.239236995
1685,5,63,2.227881083,2.991312939
1686,6,63,2.600667165,3.31695117
1687,7,63,2.29107521,2.969260604
1688,8,63,2.40767642,3.238007642
1689,9,63,1.748628792,1.35249811
1690,10,63,1.751025026,1.714725651
1691,1,64,2.213496125,2.147242891
1692,2,64,1.93092032,2.041230664
1693,3,64,2.239690259,2.351314332
1694,4,64,2.259179328,2.243280961
1695,5,64,2.229004205,2.985105242
1696,6,64,2.60428491,3.321889784
1697,7,64,2.295094306,2.969021255
1698,8,64,2.41288989,3.233516392
1699,9,64,1.752314148,1.352634114
1700,10,64,1.749041189,1.700438107
1701,1,65,2.216795037,2.145523065
1702,2,65,1.939027826,2.047835242
1703,3,65,2.245225012,2.350311846
1704,4,65,2.263780781,2.248843026
1705,5,65,2.228841805,2.986980188
1706,6,65,2.610818838,3.330678762
1707,7,65,2.301872236,2.968816359
1708,8,65,2.424843239,3.234839063
1709,9,65,1.75608478,1.344780464
1710,10,65,1.748948851,1.707084478
1711,1,66,2.220757774,2.148577153
1712,2,66,1.939498481,2.048621323
1713,3,66,2.249107162,2.357296404
1714,4,66,2.262364493,2.244044103
1715,5,66,2.230731618,2.997486139
1716,6,66,2.61912878,3.337504095
1717,7,66,2.310207697,2.96414567
1718,8,66,2.42490191,3.23265124
1719,9,66,1.763415474,1.352299238
1720,10,66,1.750236929,1.707268656
1721,1,67,2.223376334,2.154778945
1722,2,67,1.941379398,2.056589578
1723,3,67,2.252654788,2.361740602
1724,4,67,2.257801246,2.243421655
1725,5,67,2.229826403,3.007535413
1726,6,67,2.621700768,3.329235047
1727,7,67,2.301592132,2.960706172
1728,8,67,2.429562175,3.236226346
1729,9,67,1.768791457,1.361808957
1730,10,67,1.749622713,1.702692694
1731,1,68,2.225250867,2.155891313
1732,2,68,1.943722123,2.059686472
1733,3,68,2.260378498,2.373578797
1734,4,68,2.259642192,2.250329353
1735,5,68,2.23103721,3.014541924
1736,6,68,2.622993529,3.333754001
1737,7,68,2.308388203,2.968842118
1738,8,68,2.442872156,3.242033379
1739,9,68,1.769204085,1.373082429
1740,10,68,1.759207718,1.704117994
1741,1,69,2.224489504,2.154527829
1742,2,69,1.94315524,2.057836179
1743,3,69,2.265222876,2.376206276
1744,4,69,2.256988175,2.25061198
1745,5,69,2.233577309,3.023801628
1746,6,69,2.622994169,3.337479398
1747,7,69,2.313197026,2.966037248
1748,8,69,2.454388506,3.240781462
1749,9,69,1.768328632,1.375677602
1750,10,69,1.766383169,1.699460767
1751,1,70,2.225230729,2.157287142
1752,2,70,1.948741978,2.060706173
1753,3,70,2.274653251,2.374992653
1754,4,70,2.2689873,2.25869199
1755,5,70,2.231886808,3.032710769
1756,6,70,2.631032399,3.347592035
1757,7,70,2.320028255,2.972684379
1758,8,70,2.455364681,3.241326608
1759,9,70,1.76938114,1.381503144
1760,10,70,1.767054424,1.698288761
1761,1,71,2.223791301,2.160348678
1762,2,71,1.950254985,2.067533596
1763,3,71,2.273258161,2.380474947
1764,4,71,2.27076715,2.273490685
1765,5,71,2.229316795,3.04238114
1766,6,71,2.628535631,3.355895607
1767,7,71,2.327738471,2.962106344
1768,8,71,2.463222579,3.247967407
1769,9,71,1.76792732,1.389687083
1770,10,71,1.770288154,1.689373885
1771,1,72,2.220874141,2.166306867
1772,2,72,1.955278839,2.065768745
1773,3,72,2.273112922,2.387534298
1774,4,72,2.278146277,2.279658385
1775,5,72,2.22828665,3.04663995
1776,6,72,2.629671615,3.352053621
1777,7,72,2.333229322,2.971820274
1778,8,72,2.463842382,3.253577709
1779,9,72,1.772508935,1.395619457
1780,10,72,1.770613964,1.680272036
1781,1,73,2.225125593,2.176614453
1782,2,73,1.953790629,2.059403992
1783,3,73,2.271381815,2.379874087
1784,4,73,2.274567331,2.282137374
1785,5,73,2.228763199,3.049923271
1786,6,73,2.637004854,3.357150782
1787,7,73,2.349607184,2.97055786
1788,8,73,2.466838487,3.251035589
1789,9,73,1.769996013,1.387411063
1790,10,73,1.769101169,1.686451034
1791,1,74,2.231759958,2.182123212
1792,2,74,1.959521245,2.066002495
1793,3,74,2.272865636,2.380049433
1794,4,74,2.276499513,2.290254791
1795,5,74,2.234898536,3.052429055
