,Series,k,delta,centroidNum,Mean,stdDev,count
1505,5,16,1,1,8.206284990886877,8.750532546041992,29
1506,5,16,1,2,5.723918881093322,3.6420837435322073,18
1507,5,16,1,3,2.436143875879317,1.3382056538868763,4
1508,5,16,1,4,7.369092251530529,5.31667565906188,17
1509,5,16,1,5,13.420668543635456,,1
1510,5,16,1,6,4.885110603527752,4.395397579254824,19
1511,5,16,1,7,,,0
1512,5,16,1,8,,,0
1513,5,16,1,9,3.8285271944816768,3.021918681545915,13
1514,5,16,1,10,0.4606015011609941,,1
1515,5,16,1,11,,,0
1516,5,16,1,12,,,0
1517,5,16,1,13,,,0
1518,5,16,1,14,5.628457770893508,2.729680168959617,4
1519,5,16,1,15,,,0
1520,5,16,1,16,,,0
