,Series,k,Mean,stdDev
8700,10,22,1.992865297,1.672386728
8701,1,23,2.111801558,1.9169643
8702,2,23,2.540774571,2.755589308
8703,3,23,2.365157373,3.464697344
8704,4,23,2.222163553,2.630095002
8705,5,23,2.018224581,2.80010502
8706,6,23,2.138994092,1.612143182
8707,7,23,1.932645314,1.49795434
8708,8,23,1.934490099,1.995200686
8709,9,23,1.98976093,1.741188942
8710,10,23,1.991412589,1.669525132
8711,1,24,2.118915737,1.920768288
8712,2,24,2.541338774,2.757245313
8713,3,24,2.381672348,3.469234013
8714,4,24,2.21638572,2.632803124
8715,5,24,2.036243811,2.791215145
8716,6,24,2.150393194,1.59247849
8717,7,24,1.917728827,1.510975637
8718,8,24,1.926441978,2.039833087
8719,9,24,1.966975155,1.713403209
8720,10,24,1.989650152,1.698920779
8721,1,25,2.103305932,1.925480516
8722,2,25,2.503026015,2.773701042
8723,3,25,2.368291358,3.467072939
8724,4,25,2.205274946,2.635427996
8725,5,25,2.035528104,2.797158707
8726,6,25,2.138894665,1.609465203
8727,7,25,1.948037758,1.501117621
8728,8,25,1.917701761,2.044779429
8729,9,25,1.951836047,1.736948973
8730,10,25,1.987814217,1.712926469
8731,1,26,2.095682877,1.928728745
8732,2,26,2.487043113,2.760694518
8733,3,26,2.359068945,3.454607799
8734,4,26,2.231141331,2.655665475
8735,5,26,2.057704441,2.805618023
8736,6,26,2.148566387,1.598150885
8737,7,26,1.934172032,1.505682428
8738,8,26,1.902831845,2.040797544
8739,9,26,1.961771405,1.731805537
8740,10,26,1.979667527,1.691698316
8741,1,27,2.084197352,1.92882895
8742,2,27,2.483962167,2.764420447
8743,3,27,2.348374974,3.458481092
8744,4,27,2.238181534,2.673653434
8745,5,27,2.043325314,2.798863336
8746,6,27,2.160497321,1.612401134
8747,7,27,1.93928315,1.52437458
8748,8,27,1.899377539,2.069085163
8749,9,27,1.955863685,1.760648812
8750,10,27,1.978560705,1.701857625
8751,1,28,2.087804089,1.923917748
8752,2,28,2.487527622,2.78450225
8753,3,28,2.338555947,3.475779069
8754,4,28,2.241476954,2.68922491
8755,5,28,2.028794167,2.822870912
8756,6,28,2.170948317,1.566636534
8757,7,28,1.942711562,1.532565079
8758,8,28,1.893393095,2.064485756
8759,9,28,1.946352322,1.774484602
8760,10,28,1.989360201,1.70507243
8761,1,29,2.078568727,1.897154281
8762,2,29,2.487972784,2.781767471
8763,3,29,2.344430252,3.47282036
8764,4,29,2.252720648,2.698074764
8765,5,29,2.022869795,2.833533047
8766,6,29,2.162495164,1.582905667
8767,7,29,1.93950715,1.554428452
8768,8,29,1.874457291,2.068263525
8769,9,29,1.943377881,1.779731151
8770,10,29,1.963211554,1.70380562
8771,1,30,2.091988105,1.899420165
8772,2,30,2.489930614,2.776564908
8773,3,30,2.352528582,3.464261308
8774,4,30,2.245198989,2.728345884
8775,5,30,2.022517348,2.848698069
8776,6,30,2.140587826,1.567588856
8777,7,30,1.935491974,1.572716682
8778,8,30,1.8768626,2.092643645
8779,9,30,1.937921745,1.79521481
8780,10,30,1.977106537,1.710971094
8781,1,31,2.084638584,1.898888741
8782,2,31,2.48059724,2.791438436
8783,3,31,2.351119309,3.472818284
8784,4,31,2.261206674,2.732548666
8785,5,31,2.011120037,2.873073582
8786,6,31,2.128922121,1.56293693
8787,7,31,1.941687075,1.592355109
8788,8,31,1.876827318,2.082600847
8789,9,31,1.932387572,1.792713822
8790,10,31,1.97146793,1.727789281
8791,1,32,2.083795594,1.900800387
8792,2,32,2.467770411,2.791128437
8793,3,32,2.3471707,3.481731383
8794,4,32,2.266781591,2.76965908
8795,5,32,2.002785766,2.890979408
8796,6,32,2.108778663,1.565482297
8797,7,32,1.955018535,1.605310733
8798,8,32,1.872407065,2.099727436
8799,9,32,1.932668856,1.811984234
8800,10,32,1.968297442,1.730736091
8801,1,33,2.09037878,1.909941366
8802,2,33,2.47674049,2.790930641
8803,3,33,2.330555454,3.459159564
8804,4,33,2.257921267,2.787879648
8805,5,33,2.011265445,2.900200883
8806,6,33,2.110159568,1.566929804
8807,7,33,1.943917422,1.593238676
8808,8,33,1.885314815,2.112148736
8809,9,33,1.936322755,1.830930477
8810,10,33,1.977645921,1.748363984
8811,1,34,2.102149216,1.915584445
8812,2,34,2.460564898,2.801784998
8813,3,34,2.345287503,3.469854949
8814,4,34,2.269962326,2.790502467
8815,5,34,2.008356374,2.889330682
8816,6,34,2.098838553,1.554663382
8817,7,34,1.926371608,1.619062772
8818,8,34,1.876269284,2.089215796
8819,9,34,1.922891581,1.821222437
8820,10,34,1.986925736,1.76311703
8821,1,35,2.096246597,1.919062604
8822,2,35,2.446565808,2.801810249
8823,3,35,2.335763778,3.478286689
8824,4,35,2.262189978,2.787641502
8825,5,35,2.004525135,2.877546423
8826,6,35,2.085947355,1.541579963
8827,7,35,1.948619378,1.626513527
8828,8,35,1.874594497,2.091511981
8829,9,35,1.919720651,1.85292125
8830,10,35,1.980562531,1.764815556
8831,1,36,2.099754005,1.917356501
8832,2,36,2.444039831,2.812584595
8833,3,36,2.316896817,3.464953305
8834,4,36,2.268667367,2.798619782
8835,5,36,2.012042367,2.892806348
8836,6,36,2.088982677,1.535521571
8837,7,36,1.945223709,1.636290308
8838,8,36,1.850475361,2.074955926
8839,9,36,1.915355239,1.861046413
8840,10,36,1.981626488,1.763103628
8841,1,37,2.103928178,1.902260332
8842,2,37,2.443823445,2.825215127
8843,3,37,2.313417209,3.450987263
8844,4,37,2.26921704,2.806075419
8845,5,37,2.015902902,2.893849258
8846,6,37,2.082379962,1.536932421
8847,7,37,1.950352303,1.635464024
8848,8,37,1.836939998,2.072338462
8849,9,37,1.916460827,1.868468531
8850,10,37,1.984456227,1.759584621
8851,1,38,2.09996576,1.900497104
8852,2,38,2.438974016,2.825957728
8853,3,38,2.314520497,3.458213308
8854,4,38,2.263730238,2.816918311
8855,5,38,2.00934121,2.900358518
8856,6,38,2.07968658,1.519278541
8857,7,38,1.954888523,1.637536218
8858,8,38,1.845524091,2.075913323
8859,9,38,1.921393302,1.883868517
8860,10,38,2.001035443,1.752339289
8861,1,39,2.116627047,1.914776968
8862,2,39,2.433224247,2.82680293
8863,3,39,2.305530903,3.462614028
8864,4,39,2.272357007,2.830860361
8865,5,39,2.002937258,2.907776666
8866,6,39,2.08403591,1.520923074
8867,7,39,1.958539619,1.647913495
8868,8,39,1.858958492,2.085627395
8869,9,39,1.927010182,1.894910989
8870,10,39,1.996985042,1.740326321
8871,1,40,2.110466057,1.921345795
8872,2,40,2.431362935,2.838077959
8873,3,40,2.316054068,3.45987704
8874,4,40,2.27825958,2.843624579
8875,5,40,2.003044696,2.919125796
8876,6,40,2.075981986,1.523359143
8877,7,40,1.957160357,1.653239411
8878,8,40,1.84447824,2.103405147
8879,9,40,1.928421296,1.896175492
8880,10,40,1.998073109,1.734968391
8881,1,41,2.115508433,1.928939459
8882,2,41,2.432063303,2.840421801
8883,3,41,2.314379285,3.463230251
8884,4,41,2.277945999,2.809419727
8885,5,41,2.002017588,2.919884597
8886,6,41,2.066280812,1.532258015
8887,7,41,1.969640943,1.678340382
8888,8,41,1.835451064,2.091957427
8889,9,41,1.934482633,1.898343399
8890,10,41,2.004656742,1.751667191
8891,1,42,2.115314943,1.925696549
8892,2,42,2.417833857,2.841551659
8893,3,42,2.315219513,3.464932629
8894,4,42,2.276716335,2.818335805
8895,5,42,2.005084378,2.926526867
8896,6,42,2.064440942,1.533823726
8897,7,42,1.97858368,1.685887654
8898,8,42,1.826690199,2.120265481
8899,9,42,1.932918377,1.897418005
8900,10,42,2.001126714,1.752644727
8901,1,43,2.118154505,1.930269015
8902,2,43,2.420571667,2.853297537
8903,3,43,2.325839941,3.478841582
8904,4,43,2.274055502,2.842227111
8905,5,43,2.020100156,2.94028175
8906,6,43,2.059262386,1.532190535
8907,7,43,1.983482087,1.703752241
8908,8,43,1.829281616,2.137707591
8909,9,43,1.932447753,1.910239129
8910,10,43,1.999775991,1.759702693
8911,1,44,2.128911771,1.934412921
8912,2,44,2.413725922,2.851307375
8913,3,44,2.33024571,3.487301809
8914,4,44,2.280478495,2.866428472
8915,5,44,2.023116007,2.957469972
8916,6,44,2.051083338,1.536578776
8917,7,44,1.990716213,1.725671546
8918,8,44,1.830442083,2.14077968
8919,9,44,1.938680557,1.919463238
8920,10,44,1.996366602,1.757901824
8921,1,45,2.130266541,1.947974464
8922,2,45,2.410809785,2.847935417
8923,3,45,2.329108351,3.493066652
8924,4,45,2.280889605,2.875632526
8925,5,45,2.02947212,2.961870737
8926,6,45,2.04514,1.524861239
8927,7,45,2.012888154,1.746312959
8928,8,45,1.847241127,2.153429086
8929,9,45,1.949344032,1.919168326
8930,10,45,1.995924992,1.757378361
8931,1,46,2.137833852,1.948513975
8932,2,46,2.418268848,2.857658777
8933,3,46,2.333289343,3.481758993
8934,4,46,2.280362232,2.895950679
8935,5,46,2.047373048,2.966615476
8936,6,46,2.031161037,1.529467264
8937,7,46,2.011715921,1.762338265
8938,8,46,1.851005224,2.14022064
8939,9,46,1.948604049,1.916781086
8940,10,46,2.003907644,1.750869529
8941,1,47,2.133742041,1.958379522
8942,2,47,2.426753788,2.866495183
8943,3,47,2.321279095,3.481688942
8944,4,47,2.274666985,2.918195232
8945,5,47,2.044502294,2.98125253
8946,6,47,2.029241259,1.529152994
8947,7,47,2.027860898,1.780195125
8948,8,47,1.852609603,2.151159409
8949,9,47,1.961404761,1.931477198
8950,10,47,1.993554558,1.761605819
8951,1,48,2.133442707,1.96768494
8952,2,48,2.417353104,2.862495982
8953,3,48,2.322311364,3.488870224
8954,4,48,2.285126561,2.922666848
8955,5,48,2.052486916,2.995027526
8956,6,48,2.020769359,1.528593052
8957,7,48,2.033270961,1.793439227
8958,8,48,1.860767952,2.168051697
8959,9,48,1.969997692,1.942330094
8960,10,48,1.990894915,1.765257608
8961,1,49,2.129882568,1.973631369
8962,2,49,2.420440686,2.860324186
8963,3,49,2.320823132,3.499946929
8964,4,49,2.290840246,2.929106683
8965,5,49,2.058942121,2.998244394
8966,6,49,2.021223923,1.533267655
8967,7,49,2.038226261,1.806771092
8968,8,49,1.860679221,2.181551502
8969,9,49,1.981291182,1.948605722
8970,10,49,1.987432136,1.766037799
8971,1,50,2.127572641,1.977929646
8972,2,50,2.421887407,2.866936706
8973,3,50,2.319044674,3.505520787
8974,4,50,2.293032628,2.939706352
8975,5,50,2.05307701,3.009931318
8976,6,50,2.024387297,1.539699026
8977,7,50,2.045386729,1.821111245
8978,8,50,1.857654167,2.20125549
8979,9,50,1.986302355,1.961122149
8980,10,50,1.993164256,1.77725588
8981,1,51,2.123843238,1.982813261
8982,2,51,2.425696701,2.873428497
8983,3,51,2.324913596,3.503553061
8984,4,51,2.292639927,2.961503148
8985,5,51,2.058156747,3.00396467
8986,6,51,2.008323008,1.534684795
8987,7,51,2.05040053,1.813764222
8988,8,51,1.860689745,2.205461584
8989,9,51,1.986958558,1.970677353
8990,10,51,1.999719676,1.774621178
8991,1,52,2.122992213,1.982625461
8992,2,52,2.426972831,2.871369259
8993,3,52,2.331048966,3.497278813
8994,4,52,2.291778483,2.966826325
8995,5,52,2.067915678,3.009582893
8996,6,52,1.997647509,1.530156794
8997,7,52,2.051611026,1.816212728
8998,8,52,1.874419855,2.207845609
8999,9,52,1.986743086,1.978889736
9000,10,52,2.003107807,1.775826959
9001,1,53,2.112354912,1.990935402
9002,2,53,2.425109825,2.877953396
9003,3,53,2.339468844,3.501749941
9004,4,53,2.297313197,2.979122961
9005,5,53,2.076282013,3.021504332
9006,6,53,2.004860605,1.541194436
9007,7,53,2.057530716,1.835635978
9008,8,53,1.87425246,2.222926737
9009,9,53,1.988673229,1.982516326
9010,10,53,2.006039949,1.783025925
9011,1,54,2.11458119,1.994126215
9012,2,54,2.421384517,2.884779512
9013,3,54,2.336292044,3.498963773
9014,4,54,2.305668194,2.995657385
9015,5,54,2.08790636,3.026314964
9016,6,54,2.005121109,1.528872097
9017,7,54,2.06274375,1.843065647
9018,8,54,1.88216514,2.225828474
9019,9,54,1.974927331,1.985261089
9020,10,54,2.019313281,1.795221527
9021,1,55,2.11543313,1.995158638
9022,2,55,2.409151351,2.888464189
9023,3,55,2.334091755,3.491113009
9024,4,55,2.306737397,2.990630549
9025,5,55,2.088264296,3.028823113
9026,6,55,2.004574464,1.528296568
9027,7,55,2.061759205,1.845217564
9028,8,55,1.879691462,2.227277194
9029,9,55,1.969132825,1.987573996
9030,10,55,2.020426527,1.794488544
9031,1,56,2.126074482,2.007319035
9032,2,56,2.407589971,2.893139584
9033,3,56,2.337705498,3.497589146
9034,4,56,2.307935641,2.998223614
9035,5,56,2.097880852,3.034140757
9036,6,56,2.012310328,1.527761429
9037,7,56,2.065630125,1.847042088
9038,8,56,1.872413911,2.224408287
9039,9,56,1.97532541,1.994529585
9040,10,56,2.023407496,1.806851213
9041,1,57,2.12595642,2.009965237
9042,2,57,2.402196102,2.889527132
9043,3,57,2.33689699,3.505577746
9044,4,57,2.311722785,3.00607874
9045,5,57,2.106138209,3.042661938
9046,6,57,2.015251987,1.546466193
9047,7,57,2.070550719,1.847888421
9048,8,57,1.87849523,2.244163422
9049,9,57,1.968332949,1.984419806
9050,10,57,2.022974163,1.812465873
9051,1,58,2.129576024,2.01831771
9052,2,58,2.402570132,2.888075542
9053,3,58,2.340570525,3.503491117
9054,4,58,2.318892089,3.022345662
9055,5,58,2.101969495,3.050190426
9056,6,58,2.015724574,1.544075903
9057,7,58,2.075534396,1.852505814
9058,8,58,1.885769004,2.247715885
9059,9,58,1.977367424,1.988558661
9060,10,58,2.020652143,1.802703832
9061,1,59,2.128580486,2.014785372
9062,2,59,2.400051407,2.893577017
9063,3,59,2.336756822,3.502484152
9064,4,59,2.332426407,3.021401929
9065,5,59,2.108005808,3.056407106
9066,6,59,2.007499776,1.543466302
9067,7,59,2.077732978,1.849099935
9068,8,59,1.893749557,2.242382661
9069,9,59,1.988178967,1.99540308
9070,10,59,2.028419667,1.807919586
9071,1,60,2.120728287,2.019462944
9072,2,60,2.395828883,2.897949329
9073,3,60,2.334090914,3.507237931
9074,4,60,2.340548619,3.03267815
9075,5,60,2.116790037,3.069090764
9076,6,60,2.004941208,1.544976057
9077,7,60,2.079102166,1.856604643
9078,8,60,1.90356625,2.245794855
9079,9,60,1.995551509,2.004010345
9080,10,60,2.033313914,1.814114398
9081,1,61,2.132245544,2.024851976
9082,2,61,2.397808007,2.904389544
9083,3,61,2.332266738,3.506713555
9084,4,61,2.34740863,3.039633091
9085,5,61,2.123353261,3.068138383
9086,6,61,2.001672754,1.546992611
9087,7,61,2.078059496,1.868304449
9088,8,61,1.912554888,2.254945221
9089,9,61,2.003340313,2.005154602
9090,10,61,2.032573126,1.809362046
9091,1,62,2.127210085,2.030056596
9092,2,62,2.392090728,2.900723044
9093,3,62,2.334697067,3.513011472
9094,4,62,2.348938238,3.051199702
9095,5,62,2.136714382,3.072521591
9096,6,62,2.008376564,1.55137269
9097,7,62,2.082995376,1.877369115
9098,8,62,1.9224991,2.267012051
9099,9,62,2.010457941,2.006117866
9100,10,62,2.035873527,1.809393654
9101,1,63,2.130667123,2.046176586
9102,2,63,2.392107102,2.910637808
9103,3,63,2.341280046,3.508132764
9104,4,63,2.360276953,3.055118289
9105,5,63,2.144088347,3.080889305
9106,6,63,2.007013365,1.548532758
9107,7,63,2.092611697,1.880640753
9108,8,63,1.928776494,2.268141367
9109,9,63,2.014576124,2.014373532
9110,10,63,2.046738273,1.825657247
9111,1,64,2.134101279,2.043648952
9112,2,64,2.398426282,2.921329421
9113,3,64,2.34275719,3.520742325
9114,4,64,2.367754396,3.06164393
9115,5,64,2.147366524,3.086849124
9116,6,64,2.00679952,1.540566948
9117,7,64,2.098875448,1.88626962
9118,8,64,1.934881142,2.278245351
9119,9,64,2.014012921,2.015724885
9120,10,64,2.051753753,1.833373574
9121,1,65,2.140734396,2.048970655
9122,2,65,2.402638034,2.933822024
9123,3,65,2.350187969,3.523322428
9124,4,65,2.356391313,3.067396215
9125,5,65,2.147160796,3.096883288
9126,6,65,2.013261888,1.547166779
9127,7,65,2.104185496,1.895125506
9128,8,65,1.937655741,2.275021907
9129,9,65,2.017534065,2.024556183
9130,10,65,2.055062181,1.837809771
9131,1,66,2.14579664,2.05412243
9132,2,66,2.400738008,2.932588795
9133,3,66,2.356121599,3.523480368
9134,4,66,2.359917682,3.074459959
9135,5,66,2.152311227,3.106328812
9136,6,66,2.00875038,1.544429557
9137,7,66,2.104445433,1.894251757
9138,8,66,1.943184442,2.279280591
9139,9,66,2.016211124,2.019708487
9140,10,66,2.061869564,1.846905118
9141,1,67,2.139073725,2.049982622
9142,2,67,2.400686828,2.934085956
9143,3,67,2.353211011,3.521136346
9144,4,67,2.360603204,3.084523491
9145,5,67,2.154274069,3.112721478
9146,6,67,2.009139155,1.543327789
9147,7,67,2.104941088,1.902469163
9148,8,67,1.957540236,2.292154341
9149,9,67,2.026914578,2.03155821
9150,10,67,2.064555243,1.850859185
9151,1,68,2.139655203,2.04775418
9152,2,68,2.392348526,2.935013013
9153,3,68,2.354391994,3.527101387
9154,4,68,2.368878961,3.090657726
9155,5,68,2.151088901,3.10968556
9156,6,68,2.013142035,1.55196747
9157,7,68,2.111533234,1.911157101
9158,8,68,1.965532595,2.30210031
9159,9,68,2.035199788,2.032276225
9160,10,68,2.077289388,1.853707613
9161,1,69,2.147147531,2.045265684
9162,2,69,2.39224158,2.945899639
9163,3,69,2.351261765,3.530205612
9164,4,69,2.375065484,3.101022174
9165,5,69,2.161818468,3.113907242
9166,6,69,2.018461859,1.552767615
9167,7,69,2.115583446,1.916740805
9168,8,69,1.971018921,2.307348009
9169,9,69,2.034804326,2.033576211
9170,10,69,2.07776421,1.852795304
9171,1,70,2.146514014,2.041919682
9172,2,70,2.385295698,2.952410514
9173,3,70,2.353593909,3.533357171
9174,4,70,2.379931915,3.101125096
9175,5,70,2.162275713,3.118337604
9176,6,70,2.020784539,1.5506617
9177,7,70,2.120650294,1.909991792
9178,8,70,1.969288363,2.307549445
9179,9,70,2.041810368,2.036024541
9180,10,70,2.08265191,1.855901996
9181,1,71,2.148453999,2.050233051
9182,2,71,2.387897262,2.954120576
9183,3,71,2.355434802,3.532259555
9184,4,71,2.392064569,3.10149661
9185,5,71,2.169081101,3.124282446
9186,6,71,2.023822698,1.549058121
9187,7,71,2.128083576,1.922327852
9188,8,71,1.972878656,2.303588148
9189,9,71,2.043684715,2.044770744
9190,10,71,2.089188227,1.859294237
9191,1,72,2.150896196,2.05661561
9192,2,72,2.388062841,2.964809906
9193,3,72,2.359826376,3.531043288
9194,4,72,2.397113482,3.10538861
9195,5,72,2.169414236,3.126896214
9196,6,72,2.023857334,1.548126109
9197,7,72,2.137057944,1.931757522
9198,8,72,1.977604954,2.306129193
9199,9,72,2.04675081,2.047544668
9200,10,72,2.095994139,1.870464572
9201,1,73,2.150355213,2.059870743
9202,2,73,2.388632947,2.97218127
9203,3,73,2.360664609,3.532375168
9204,4,73,2.398006546,3.113733715
9205,5,73,2.170782887,3.136725161
9206,6,73,2.026764765,1.547047592
9207,7,73,2.139062499,1.938159183
9208,8,73,1.977313482,2.309356592
9209,9,73,2.051993852,2.061331284
9210,10,73,2.107724054,1.875190403
9211,1,74,2.154757347,2.064811051
9212,2,74,2.387652407,2.976738449
9213,3,74,2.369154155,3.534083049
9214,4,74,2.40319822,3.123599488
9215,5,74,2.173757074,3.147049868
