,Series,k,delta,centroidNum,Mean,stdDev,count
225,5,16,1,1,9.551910110413528,7.472805046794322,30
226,5,16,1,2,4.514610576890937,3.677435210763086,20
227,5,16,1,3,13.118888559015922,3.0247408006749326,2
228,5,16,1,4,6.010549725550001,3.59948719395043,12
229,5,16,1,5,3.702291909993989,,1
230,5,16,1,6,4.056436727970198,4.169523192150644,11
231,5,16,1,7,,,0
232,5,16,1,8,,,0
233,5,16,1,9,5.296775165445797,3.1164510236903737,12
234,5,16,1,10,6.028880757402666,2.7042611257969313,15
235,5,16,1,11,,,0
236,5,16,1,12,,,0
237,5,16,1,13,,,0
238,5,16,1,14,2.565266405322229,0.9895399831908563,3
239,5,16,1,15,,,0
240,5,16,1,16,,,0
