,Series,k,centroidNum,Mean,stdDev,count
1,1,2,1,4.850845377753503,3.530576917629219,29
2,1,2,2,11.087293868989397,9.539439142173476,77
3,1,3,1,8.990283891577274,6.311213156993032,26
4,1,3,2,11.72190416521796,10.989592035174796,51
5,1,3,3,4.289253423176525,2.8944898999676116,29
6,1,4,1,11.72190416521796,10.989592035174796,51
7,1,4,2,8.990283891577272,6.311213156993032,26
8,1,4,3,4.289253423176525,2.8944898999676116,29
9,1,4,4,,,0
10,1,5,1,,,0
11,1,5,2,10.891651160957428,12.66339125086505,34
12,1,5,3,10.006044066587444,6.079821138082724,21
13,1,5,4,5.4593189617536595,2.0649289108408317,19
14,1,5,5,4.9179986477036195,3.721062182400426,32
15,1,6,1,,,0
16,1,6,2,4.976148164199671,,1
17,1,6,3,5.202349042963926,1.9279264255355337,19
18,1,6,4,9.98784533050679,11.905805297709577,33
19,1,6,5,9.975863467586391,6.116024196184535,21
20,1,6,6,4.9330240433163794,3.716984449219076,32
21,1,7,1,5.202349042963926,1.9279264255355337,19
22,1,7,2,,,0
23,1,7,3,4.976148164199671,,1
24,1,7,4,,,0
25,1,7,5,9.975863467586391,6.116024196184535,21
26,1,7,6,9.98784533050679,11.905805297709579,33
27,1,7,7,4.9330240433163794,3.716984449219076,32
28,1,8,1,7.401747593876002,5.249132904118775,29
29,1,8,2,5.186658660934852,3.9922177227805817,23
30,1,8,3,,,0
31,1,8,4,10.108037429945522,11.394979222864997,34
32,1,8,5,,,0
33,1,8,6,,,0
34,1,8,7,4.48197830441314,1.0441976691174233,2
35,1,8,8,5.701631085197685,2.286430682491929,18
36,1,9,1,10.193388496485467,11.769958503823158,32
37,1,9,2,,,0
38,1,9,3,,,0
39,1,9,4,4.976148164199671,,1
40,1,9,5,5.112891034120193,3.1385834504002035,21
41,1,9,6,4.632268644031776,3.5018865889442536,28
42,1,9,7,4.837785837639139,3.3866634977297507,6
43,1,9,8,9.075532486062563,6.207720027176438,18
44,1,9,9,,,0
45,1,10,1,10.137318694235773,11.392525182711775,34
46,1,10,2,,,0
47,1,10,3,7.399924701335861,5.2493402681764225,29
48,1,10,4,4.48197830441314,1.0441976691174233,2
49,1,10,5,4.976148164199671,,1
50,1,10,6,,,0
51,1,10,7,5.229193330940398,4.008765270546712,22
52,1,10,8,,,0
53,1,10,9,,,0
54,1,10,10,5.460373604289462,2.0622256372885057,18
55,1,11,1,,,0
56,1,11,2,7.401747593876002,5.249132904118775,29
57,1,11,3,4.48197830441314,1.0441976691174233,2
58,1,11,4,,,0
59,1,11,5,10.10803742994552,11.394979222864997,34
60,1,11,6,,,0
61,1,11,7,,,0
62,1,11,8,5.701631085197685,2.286430682491929,18
63,1,11,9,5.186658660934852,3.9922177227805817,23
64,1,11,10,,,0
65,1,11,11,,,0
66,1,12,1,6.732016790196527,3.3582285833808285,7
67,1,12,2,4.976148164199671,,1
68,1,12,3,5.343203739174939,4.279166849556963,11
69,1,12,4,5.337445831906755,2.6886013433916776,17
70,1,12,5,7.607187462402491,6.6254859399263655,17
71,1,12,6,3.0869980607991323,,1
72,1,12,7,10.406923173414917,11.947619755488713,29
73,1,12,8,,,0
74,1,12,9,5.418154199638848,3.840623048584327,22
75,1,12,10,,,0
76,1,12,11,,,0
77,1,12,12,5.524215867059027,,1
78,1,13,1,9.395687780240197,6.380193162545299,17
79,1,13,2,5.133870433373078,3.575050289547998,14
80,1,13,3,4.534275061063802,2.536383152409982,20
81,1,13,4,5.174990505211065,3.346244474948655,19
82,1,13,5,4.976148164199671,,1
83,1,13,6,,,0
84,1,13,7,,,0
85,1,13,8,,,0
86,1,13,9,,,0
87,1,13,10,3.0187301224274,2.4420354393593913,2
88,1,13,11,,,0
89,1,13,12,10.081212211043248,11.541463135141734,32
90,1,13,13,3.0050592730271006,,1
91,1,14,1,,,0
92,1,14,2,4.9330240433163794,3.7169844492190753,32
93,1,14,3,4.976148164199671,,1
94,1,14,4,,,0
95,1,14,5,,,0
96,1,14,6,,,0
97,1,14,7,,,0
98,1,14,8,,,0
99,1,14,9,,,0
100,1,14,10,9.98784533050679,11.905805297709579,33
101,1,14,11,,,0
102,1,14,12,,,0
103,1,14,13,5.202349042963926,1.9279264255355337,19
104,1,14,14,9.975863467586393,6.116024196184535,21
105,1,15,1,3.0869980607991323,,1
106,1,15,2,7.263248485642234,4.111725176467564,10
107,1,15,3,,,0
108,1,15,4,,,0
109,1,15,5,,,0
110,1,15,6,,,0
111,1,15,7,11.131435699129035,12.25922514553803,24
112,1,15,8,4.585831311440772,,1
113,1,15,9,0.08231390642770009,,1
114,1,15,10,7.828688767186455,8.02873049415427,18
115,1,15,11,5.464122807179943,3.8895274231169332,22
116,1,15,12,,,0
117,1,15,13,5.384857717054756,2.7258437800966075,17
118,1,15,14,5.5778264508304005,4.268443919315834,12
119,1,15,15,,,0
120,2,2,1,8.432122833501518,6.972490081181614,69
121,2,2,2,5.281963420049931,3.9438770220278956,37
122,2,3,1,8.432122833501518,6.972490081181614,69
123,2,3,2,5.281963420049931,3.9438770220278956,37
124,2,3,3,,,0
125,2,4,1,,,0
126,2,4,2,4.574430649229228,3.7917610155707804,33
127,2,4,3,5.693555859443162,4.473353218948761,33
128,2,4,4,9.26430946184331,7.43197571136592,40
129,2,5,1,4.965285967456064,4.239112420995227,19
130,2,5,2,5.934572050997272,4.521146616966389,21
131,2,5,3,4.236199130656631,3.2505298887193113,16
132,2,5,4,6.579146332711146,7.383978478656406,30
133,2,5,5,5.0084500321687795,4.133784695701373,20
