,Series,k,delta,centroidNum,Mean,stdDev,count
1489,4,16,1,1,8.212021660379946,9.020217414990986,20
1490,4,16,1,2,6.575829221311771,3.6298210692777073,23
1491,4,16,1,3,3.5301287753740596,0.03522338620010846,2
1492,4,16,1,4,6.73711221035862,5.065063044274502,20
1493,4,16,1,5,7.010239545873727,6.429902793592058,3
1494,4,16,1,6,5.4169426644070935,4.528122084790997,10
1495,4,16,1,7,,,0
1496,4,16,1,8,,,0
1497,4,16,1,9,7.061640733702786,6.245012783989454,17
1498,4,16,1,10,2.5394776948374744,2.1345109479471494,9
1499,4,16,1,11,,,0
1500,4,16,1,12,,,0
1501,4,16,1,13,,,0
1502,4,16,1,14,4.346167513101881,1.9919386431204025,2
1503,4,16,1,15,,,0
1504,4,16,1,16,,,0
