,Series,k,delta,centroidNum,Mean,stdDev,count
129,9,16,1,1,7.123456583427073,8.172640128551896,28
130,9,16,1,2,6.438938977649543,3.448435653932121,18
131,9,16,1,3,4.884445630297124,1.6834775721059843,5
132,9,16,1,4,8.317632633741084,4.86274811373448,25
133,9,16,1,5,5.73264713735891,,1
134,9,16,1,6,4.300081516417336,2.160926681808819,15
135,9,16,1,7,,,0
136,9,16,1,8,,,0
137,9,16,1,9,,,0
138,9,16,1,10,6.812565139852136,3.279046645839222,8
139,9,16,1,11,,,0
140,9,16,1,12,,,0
141,9,16,1,13,,,0
142,9,16,1,14,3.47003851474904,2.281280554602301,6
143,9,16,1,15,,,0
144,9,16,1,16,,,0
