,Series,k,centroidNum,Mean,stdDev,count
1,5,1296,1,,,0
2,5,1296,2,8.542060902694205,5.916047787627883,2
3,5,1296,3,4.376644469963622,2.811091925561472,11
4,5,1296,4,2.026514251535488,3.1044441688065283,3
5,5,1296,5,,,0
6,5,1296,6,,,0
7,5,1296,7,,,0
8,5,1296,8,,,0
9,5,1296,9,2.790817629485078,2.4063394551646127,4
10,5,1296,10,3.0081217257443957,1.521986042793384,2
11,5,1296,11,,,0
12,5,1296,12,,,0
13,5,1296,13,,,0
14,5,1296,14,4.828863877125729,3.0528960530192366,4
15,5,1296,15,3.382662691349505,2.559037913825433,7
16,5,1296,16,6.049768411093685,4.648552660677914,3
17,5,1296,17,,,0
18,5,1296,18,,,0
19,5,1296,19,,,0
20,5,1296,20,,,0
21,5,1296,21,,,0
22,5,1296,22,0.03480621403487305,,1
23,5,1296,23,,,0
24,5,1296,24,,,0
25,5,1296,25,,,0
26,5,1296,26,,,0
27,5,1296,27,,,0
28,5,1296,28,,,0
29,5,1296,29,,,0
30,5,1296,30,,,0
31,5,1296,31,,,0
32,5,1296,32,,,0
33,5,1296,33,,,0
34,5,1296,34,,,0
35,5,1296,35,,,0
36,5,1296,36,,,0
37,5,1296,37,,,0
38,5,1296,38,,,0
39,5,1296,39,3.7543566284243646,0.7405005399896338,4
40,5,1296,40,1.6483659281054768,,1
41,5,1296,41,,,0
42,5,1296,42,,,0
43,5,1296,43,,,0
44,5,1296,44,,,0
45,5,1296,45,3.2774960393790447,3.0156769085336,3
46,5,1296,46,5.560117048810415,2.4777106215204348,9
47,5,1296,47,,,0
48,5,1296,48,,,0
49,5,1296,49,,,0
50,5,1296,50,,,0
51,5,1296,51,2.654375035732869,,1
52,5,1296,52,5.681569935422502,1.1942699390989582,2
53,5,1296,53,,,0
54,5,1296,54,,,0
55,5,1296,55,,,0
56,5,1296,56,,,0
57,5,1296,57,,,0
58,5,1296,58,3.016064375762795,1.5376535638956061,3
59,5,1296,59,,,0
60,5,1296,60,,,0
61,5,1296,61,,,0
62,5,1296,62,,,0
63,5,1296,63,,,0
64,5,1296,64,,,0
65,5,1296,65,,,0
66,5,1296,66,,,0
67,5,1296,67,,,0
68,5,1296,68,,,0
69,5,1296,69,,,0
70,5,1296,70,,,0
71,5,1296,71,,,0
72,5,1296,72,,,0
73,5,1296,73,,,0
74,5,1296,74,,,0
75,5,1296,75,,,0
76,5,1296,76,,,0
77,5,1296,77,,,0
78,5,1296,78,,,0
79,5,1296,79,,,0
80,5,1296,80,,,0
81,5,1296,81,,,0
82,5,1296,82,,,0
83,5,1296,83,,,0
84,5,1296,84,,,0
85,5,1296,85,,,0
86,5,1296,86,,,0
87,5,1296,87,,,0
88,5,1296,88,,,0
89,5,1296,89,,,0
90,5,1296,90,,,0
91,5,1296,91,,,0
92,5,1296,92,,,0
93,5,1296,93,,,0
94,5,1296,94,,,0
95,5,1296,95,,,0
96,5,1296,96,,,0
97,5,1296,97,,,0
98,5,1296,98,,,0
99,5,1296,99,,,0
100,5,1296,100,,,0
101,5,1296,101,,,0
102,5,1296,102,,,0
103,5,1296,103,,,0
104,5,1296,104,,,0
105,5,1296,105,,,0
106,5,1296,106,,,0
107,5,1296,107,,,0
108,5,1296,108,,,0
109,5,1296,109,,,0
110,5,1296,110,,,0
111,5,1296,111,,,0
112,5,1296,112,,,0
113,5,1296,113,,,0
114,5,1296,114,,,0
115,5,1296,115,,,0
116,5,1296,116,,,0
117,5,1296,117,,,0
118,5,1296,118,,,0
119,5,1296,119,,,0
120,5,1296,120,,,0
121,5,1296,121,,,0
122,5,1296,122,,,0
123,5,1296,123,,,0
124,5,1296,124,,,0
125,5,1296,125,,,0
126,5,1296,126,,,0
127,5,1296,127,,,0
128,5,1296,128,,,0
129,5,1296,129,,,0
130,5,1296,130,,,0
131,5,1296,131,,,0
132,5,1296,132,,,0
133,5,1296,133,,,0
134,5,1296,134,,,0
135,5,1296,135,,,0
136,5,1296,136,,,0
137,5,1296,137,,,0
138,5,1296,138,,,0
139,5,1296,139,,,0
140,5,1296,140,,,0
141,5,1296,141,,,0
142,5,1296,142,,,0
143,5,1296,143,,,0
144,5,1296,144,,,0
145,5,1296,145,,,0
146,5,1296,146,,,0
147,5,1296,147,,,0
148,5,1296,148,,,0
149,5,1296,149,,,0
150,5,1296,150,,,0
151,5,1296,151,,,0
152,5,1296,152,,,0
153,5,1296,153,,,0
154,5,1296,154,,,0
155,5,1296,155,,,0
156,5,1296,156,,,0
157,5,1296,157,,,0
158,5,1296,158,,,0
159,5,1296,159,,,0
160,5,1296,160,,,0
161,5,1296,161,,,0
162,5,1296,162,,,0
163,5,1296,163,,,0
164,5,1296,164,,,0
165,5,1296,165,,,0
166,5,1296,166,,,0
167,5,1296,167,,,0
168,5,1296,168,,,0
169,5,1296,169,,,0
170,5,1296,170,,,0
171,5,1296,171,,,0
172,5,1296,172,,,0
173,5,1296,173,,,0
174,5,1296,174,,,0
175,5,1296,175,,,0
176,5,1296,176,,,0
177,5,1296,177,,,0
178,5,1296,178,,,0
179,5,1296,179,,,0
180,5,1296,180,,,0
181,5,1296,181,,,0
182,5,1296,182,,,0
183,5,1296,183,,,0
184,5,1296,184,,,0
185,5,1296,185,,,0
186,5,1296,186,,,0
187,5,1296,187,,,0
188,5,1296,188,,,0
189,5,1296,189,,,0
190,5,1296,190,,,0
191,5,1296,191,,,0
192,5,1296,192,,,0
193,5,1296,193,,,0
194,5,1296,194,,,0
195,5,1296,195,,,0
196,5,1296,196,,,0
197,5,1296,197,,,0
198,5,1296,198,,,0
199,5,1296,199,,,0
200,5,1296,200,,,0
201,5,1296,201,,,0
202,5,1296,202,,,0
203,5,1296,203,,,0
204,5,1296,204,,,0
205,5,1296,205,,,0
206,5,1296,206,,,0
207,5,1296,207,,,0
208,5,1296,208,,,0
209,5,1296,209,,,0
210,5,1296,210,,,0
211,5,1296,211,,,0
212,5,1296,212,,,0
213,5,1296,213,,,0
214,5,1296,214,,,0
215,5,1296,215,,,0
216,5,1296,216,,,0
217,5,1296,217,,,0
218,5,1296,218,,,0
219,5,1296,219,,,0
220,5,1296,220,,,0
221,5,1296,221,,,0
222,5,1296,222,,,0
223,5,1296,223,,,0
224,5,1296,224,,,0
225,5,1296,225,,,0
226,5,1296,226,,,0
227,5,1296,227,,,0
228,5,1296,228,,,0
229,5,1296,229,,,0
230,5,1296,230,,,0
231,5,1296,231,5.296213399170738,,1
232,5,1296,232,3.012559774130802,0.4510771961049163,3
233,5,1296,233,,,0
234,5,1296,234,,,0
235,5,1296,235,,,0
236,5,1296,236,,,0
237,5,1296,237,,,0
238,5,1296,238,,,0
239,5,1296,239,,,0
240,5,1296,240,,,0
241,5,1296,241,,,0
242,5,1296,242,,,0
243,5,1296,243,,,0
244,5,1296,244,,,0
245,5,1296,245,,,0
246,5,1296,246,,,0
247,5,1296,247,,,0
248,5,1296,248,,,0
249,5,1296,249,,,0
250,5,1296,250,,,0
251,5,1296,251,,,0
252,5,1296,252,,,0
253,5,1296,253,,,0
254,5,1296,254,,,0
255,5,1296,255,1.4326882605837028,,1
256,5,1296,256,2.7926058409475965,1.108295992578995,3
257,5,1296,257,,,0
258,5,1296,258,,,0
259,5,1296,259,,,0
260,5,1296,260,,,0
261,5,1296,261,,,0
262,5,1296,262,1.157421391573385,1.223388043763093,5
263,5,1296,263,,,0
264,5,1296,264,,,0
265,5,1296,265,,,0
266,5,1296,266,,,0
267,5,1296,267,3.7352084665186474,2.947360082931316,3
268,5,1296,268,3.0253875343676526,,1
269,5,1296,269,,,0
270,5,1296,270,,,0
271,5,1296,271,,,0
272,5,1296,272,,,0
273,5,1296,273,,,0
274,5,1296,274,,,0
275,5,1296,275,,,0
276,5,1296,276,,,0
277,5,1296,277,,,0
278,5,1296,278,,,0
279,5,1296,279,,,0
280,5,1296,280,,,0
281,5,1296,281,,,0
282,5,1296,282,,,0
283,5,1296,283,,,0
284,5,1296,284,,,0
285,5,1296,285,,,0
286,5,1296,286,,,0
287,5,1296,287,,,0
288,5,1296,288,,,0
289,5,1296,289,,,0
290,5,1296,290,,,0
291,5,1296,291,,,0
292,5,1296,292,4.693059853110235,0.46497726373757764,2
293,5,1296,293,,,0
294,5,1296,294,,,0
295,5,1296,295,,,0
296,5,1296,296,,,0
297,5,1296,297,3.122993515461779,2.335386262236929,2
298,5,1296,298,0.21344716020313115,,1
299,5,1296,299,,,0
300,5,1296,300,,,0
301,5,1296,301,,,0
302,5,1296,302,,,0
303,5,1296,303,,,0
304,5,1296,304,,,0
305,5,1296,305,,,0
306,5,1296,306,,,0
307,5,1296,307,,,0
308,5,1296,308,,,0
309,5,1296,309,,,0
310,5,1296,310,,,0
311,5,1296,311,,,0
312,5,1296,312,,,0
313,5,1296,313,,,0
314,5,1296,314,,,0
315,5,1296,315,,,0
316,5,1296,316,,,0
317,5,1296,317,,,0
318,5,1296,318,,,0
