,Series,k,delta,centroidNum,Mean,stdDev,count
673,3,16,1,1,9.857783291672595,10.096187172290083,26
674,3,16,1,2,5.8027885471468,4.41147802347981,19
675,3,16,1,3,8.127772544291789,6.001084327448,4
676,3,16,1,4,5.9991635316048875,4.902427302829389,11
677,3,16,1,5,,,0
678,3,16,1,6,3.571839971840471,2.9064455642590947,16
679,3,16,1,7,,,0
680,3,16,1,8,,,0
681,3,16,1,9,4.968943996346534,2.7516060769853032,15
682,3,16,1,10,3.0229464144289087,1.6441742251709197,2
683,3,16,1,11,,,0
684,3,16,1,12,,,0
685,3,16,1,13,,,0
686,3,16,1,14,5.6319412174534165,3.0947067087997278,13
687,3,16,1,15,,,0
688,3,16,1,16,,,0
