,Series,k,delta,centroidNum,Mean,stdDev,count
4618,8,81,0.5,1,9.86173701667791,10.954739838718416,8
4619,8,81,0.5,2,4.423704411779507,3.253132767363293,17
4620,8,81,0.5,3,,,0
4621,8,81,0.5,4,5.2659850818280844,4.255834361044433,12
4622,8,81,0.5,5,5.320668201631375,3.4241984528804252,11
4623,8,81,0.5,6,,,0
4624,8,81,0.5,7,,,0
4625,8,81,0.5,8,4.7274972885373066,,1
4626,8,81,0.5,9,,,0
4627,8,81,0.5,10,,,0
4628,8,81,0.5,11,4.482974016473443,5.154155143352108,9
4629,8,81,0.5,12,,,0
4630,8,81,0.5,13,,,0
4631,8,81,0.5,14,4.94830073212893,4.206225074999762,9
4632,8,81,0.5,15,,,0
4633,8,81,0.5,16,,,0
4634,8,81,0.5,17,,,0
4635,8,81,0.5,18,,,0
4636,8,81,0.5,19,,,0
4637,8,81,0.5,20,,,0
4638,8,81,0.5,21,,,0
4639,8,81,0.5,22,,,0
4640,8,81,0.5,23,,,0
4641,8,81,0.5,24,,,0
4642,8,81,0.5,25,,,0
4643,8,81,0.5,26,,,0
4644,8,81,0.5,27,,,0
4645,8,81,0.5,28,,,0
4646,8,81,0.5,29,5.647816681208206,3.6848719319087855,12
4647,8,81,0.5,30,,,0
4648,8,81,0.5,31,,,0
4649,8,81,0.5,32,2.3591472014474832,1.07736344302655,10
4650,8,81,0.5,33,,,0
4651,8,81,0.5,34,,,0
4652,8,81,0.5,35,,,0
4653,8,81,0.5,36,,,0
4654,8,81,0.5,37,,,0
4655,8,81,0.5,38,3.7436028509205217,4.656484496007135,5
4656,8,81,0.5,39,4.7062424887909,3.957622125103493,7
4657,8,81,0.5,40,,,0
4658,8,81,0.5,41,1.814022184485289,0.5781728611362835,2
4659,8,81,0.5,42,,,0
4660,8,81,0.5,43,,,0
4661,8,81,0.5,44,,,0
4662,8,81,0.5,45,,,0
4663,8,81,0.5,46,,,0
4664,8,81,0.5,47,1.5608727679325796,,1
4665,8,81,0.5,48,,,0
4666,8,81,0.5,49,,,0
4667,8,81,0.5,50,,,0
4668,8,81,0.5,51,,,0
4669,8,81,0.5,52,,,0
4670,8,81,0.5,53,,,0
4671,8,81,0.5,54,,,0
4672,8,81,0.5,55,,,0
4673,8,81,0.5,56,,,0
4674,8,81,0.5,57,,,0
4675,8,81,0.5,58,,,0
4676,8,81,0.5,59,,,0
4677,8,81,0.5,60,,,0
4678,8,81,0.5,61,,,0
4679,8,81,0.5,62,,,0
4680,8,81,0.5,63,,,0
4681,8,81,0.5,64,,,0
4682,8,81,0.5,65,4.944392823286684,2.058075656973404,2
4683,8,81,0.5,66,,,0
4684,8,81,0.5,67,,,0
4685,8,81,0.5,68,,,0
4686,8,81,0.5,69,,,0
4687,8,81,0.5,70,,,0
4688,8,81,0.5,71,,,0
4689,8,81,0.5,72,,,0
4690,8,81,0.5,73,,,0
4691,8,81,0.5,74,,,0
4692,8,81,0.5,75,,,0
4693,8,81,0.5,76,,,0
4694,8,81,0.5,77,,,0
4695,8,81,0.5,78,,,0
4696,8,81,0.5,79,,,0
4697,8,81,0.5,80,,,0
4698,8,81,0.5,81,,,0
